Notes,Year,Year Code,County,County Code,Drug/Alcohol Induced Cause,Drug/Alcohol Induced Cause Code,Gender,Gender Code,Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,Age Adjusted Rate,% of Total Deaths
,1999,1999,"Tooele County, UT",49045,All other non-drug and non-alcohol causes,O9,Male,M,117,18810,622.01,509.3,734.719,1155.053,0.003%
,1999,1999,"Uintah County, UT",49047,All other non-drug and non-alcohol causes,O9,Female,F,66,12653,521.615,403.417,663.625,625.874,0.002%
,1999,1999,"Uintah County, UT",49047,All other non-drug and non-alcohol causes,O9,Male,M,98,12550,780.876,633.955,951.639,1145.421,0.003%
,1999,1999,"Utah County, UT",49049,All other non-drug and non-alcohol causes,O9,Female,F,694,182506,380.261,351.97,408.553,614.599,0.019%
,1999,1999,"Utah County, UT",49049,All other non-drug and non-alcohol causes,O9,Male,M,743,179125,414.794,384.968,444.62,870.792,0.021%
,1999,1999,"Wasatch County, UT",49051,All other non-drug and non-alcohol causes,O9,Female,F,36,7175,501.742,351.415,694.622,618.415,0.001%
,1999,1999,"Wasatch County, UT",49051,All other non-drug and non-alcohol causes,O9,Male,M,40,7402,540.394,386.063,735.866,768.71,0.001%
,1999,1999,"Washington County, UT",49053,All other non-drug and non-alcohol causes,O9,Female,F,333,44659,745.65,665.562,825.739,590.142,0.009%
,1999,1999,"Washington County, UT",49053,All other non-drug and non-alcohol causes,O9,Male,M,337,43390,776.677,693.752,859.601,754.912,0.009%
,1999,1999,"Wayne County, UT",49055,All other non-drug and non-alcohol causes,O9,Male,M,15,1238,Unreliable,678.138,1998.405,Unreliable,0.000%
,1999,1999,"Weber County, UT",49057,All other alcohol-induced causes,A9,Male,M,11,96989,Unreliable,5.662,20.293,Unreliable,0.000%
,1999,1999,"Weber County, UT",49057,All other non-drug and non-alcohol causes,O9,Female,F,649,96708,671.092,619.461,722.724,706.472,0.018%
,1999,1999,"Weber County, UT",49057,All other non-drug and non-alcohol causes,O9,Male,M,623,96989,642.341,591.901,692.781,937.051,0.017%
,1999,1999,"Addison County, VT",50001,All other non-drug and non-alcohol causes,O9,Female,F,129,18049,714.721,591.383,838.059,674.02,0.004%
,1999,1999,"Addison County, VT",50001,All other non-drug and non-alcohol causes,O9,Male,M,127,17638,720.036,594.806,845.266,947.676,0.004%
,1999,1999,"Bennington County, VT",50003,All other non-drug and non-alcohol causes,O9,Female,F,192,19188,1000.625,859.086,1142.165,638.555,0.005%
,1999,1999,"Bennington County, VT",50003,All other non-drug and non-alcohol causes,O9,Male,M,186,17739,1048.537,897.847,1199.227,1029.983,0.005%
,1999,1999,"Caledonia County, VT",50005,All other non-drug and non-alcohol causes,O9,Female,F,118,14977,787.875,645.716,930.033,570.083,0.003%
,1999,1999,"Caledonia County, VT",50005,All other non-drug and non-alcohol causes,O9,Male,M,133,14569,912.897,757.747,1068.047,1035.471,0.004%
,1999,1999,"Chittenden County, VT",50007,All other non-drug and non-alcohol causes,O9,Female,F,471,74499,632.223,575.126,689.321,668.273,0.013%
,1999,1999,"Chittenden County, VT",50007,All other non-drug and non-alcohol causes,O9,Male,M,401,70880,565.745,510.371,621.119,897.954,0.011%
,1999,1999,"Essex County, VT",50009,All other non-drug and non-alcohol causes,O9,Female,F,31,3254,952.674,647.294,1352.244,791.797,0.001%
,1999,1999,"Essex County, VT",50009,All other non-drug and non-alcohol causes,O9,Male,M,28,3215,870.918,578.716,1258.72,944.492,0.001%
,1999,1999,"Franklin County, VT",50011,All other non-drug and non-alcohol causes,O9,Female,F,175,22613,773.891,659.23,888.552,751.892,0.005%
,1999,1999,"Franklin County, VT",50011,All other non-drug and non-alcohol causes,O9,Male,M,190,22285,852.591,731.359,973.824,1187.14,0.005%
,1999,1999,"Grand Isle County, VT",50013,All other non-drug and non-alcohol causes,O9,Female,F,29,3399,853.192,571.4,1225.329,941.572,0.001%
,1999,1999,"Grand Isle County, VT",50013,All other non-drug and non-alcohol causes,O9,Male,M,27,3350,805.97,531.142,1172.646,1103.147,0.001%
,1999,1999,"Lamoille County, VT",50015,All other non-drug and non-alcohol causes,O9,Female,F,99,11398,868.573,705.933,1057.453,788.489,0.003%
,1999,1999,"Lamoille County, VT",50015,All other non-drug and non-alcohol causes,O9,Male,M,86,11394,754.783,603.728,932.15,969.013,0.002%
,1999,1999,"Orange County, VT",50017,All other non-drug and non-alcohol causes,O9,Female,F,97,14046,690.588,560.019,842.462,590.953,0.003%
,1999,1999,"Orange County, VT",50017,All other non-drug and non-alcohol causes,O9,Male,M,122,13958,874.051,718.95,1029.151,1141.408,0.003%
,1999,1999,"Orleans County, VT",50019,All other non-drug and non-alcohol causes,O9,Female,F,133,13150,1011.407,839.515,1183.299,688.879,0.004%
,1999,1999,"Orleans County, VT",50019,All other non-drug and non-alcohol causes,O9,Male,M,121,12902,937.839,770.733,1104.945,1085.026,0.003%
,1999,1999,"Rutland County, VT",50021,All other non-drug and non-alcohol causes,O9,Female,F,309,32484,951.238,845.174,1057.301,674.024,0.009%
,1999,1999,"Rutland County, VT",50021,All other non-drug and non-alcohol causes,O9,Male,M,283,30773,919.637,812.49,1026.784,967.84,0.008%
,1999,1999,"Washington County, VT",50023,All other non-drug and non-alcohol causes,O9,Female,F,270,29451,916.777,807.422,1026.132,670,0.007%
,1999,1999,"Washington County, VT",50023,All other non-drug and non-alcohol causes,O9,Male,M,212,28308,748.905,648.092,849.718,911.578,0.006%
,1999,1999,"Windham County, VT",50025,All other non-drug and non-alcohol causes,O9,Female,F,208,22633,919.012,794.117,1043.907,706.333,0.006%
,1999,1999,"Windham County, VT",50025,All other non-drug and non-alcohol causes,O9,Male,M,191,21546,886.475,760.755,1012.196,975.733,0.005%
,1999,1999,"Windsor County, VT",50027,All other non-drug and non-alcohol causes,O9,Female,F,289,29257,987.798,873.911,1101.685,680.895,0.008%
,1999,1999,"Windsor County, VT",50027,All other non-drug and non-alcohol causes,O9,Male,M,268,27728,966.532,850.813,1082.251,915.696,0.007%
,1999,1999,"Accomack County, VA",51001,All other non-drug and non-alcohol causes,O9,Female,F,231,19404,1190.476,1036.954,1343.998,802.874,0.006%
,1999,1999,"Accomack County, VA",51001,All other non-drug and non-alcohol causes,O9,Male,M,222,18210,1219.11,1058.741,1379.48,1191.917,0.006%
,1999,1999,"Albemarle County, VA",51003,All other non-drug and non-alcohol causes,O9,Female,F,257,40911,628.193,551.389,704.997,551.237,0.007%
,1999,1999,"Albemarle County, VA",51003,All other non-drug and non-alcohol causes,O9,Male,M,254,37720,673.383,590.569,756.196,866.214,0.007%
,1999,1999,"Alleghany County, VA",51005,All other non-drug and non-alcohol causes,O9,Female,F,60,6447,930.665,710.2,1197.953,700.842,0.002%
,1999,1999,"Alleghany County, VA",51005,All other non-drug and non-alcohol causes,O9,Male,M,75,6414,1169.317,919.738,1465.751,1143.077,0.002%
,1999,1999,"Amelia County, VA",51007,All other non-drug and non-alcohol causes,O9,Female,F,55,5662,971.388,731.786,1264.398,775.919,0.002%
,1999,1999,"Amelia County, VA",51007,All other non-drug and non-alcohol causes,O9,Male,M,57,5475,1041.096,788.516,1348.865,1093.541,0.002%
,1999,1999,"Amherst County, VA",51009,All other non-drug and non-alcohol causes,O9,Female,F,135,16606,812.959,675.821,950.097,702.119,0.004%
,1999,1999,"Amherst County, VA",51009,All other non-drug and non-alcohol causes,O9,Male,M,154,15104,1019.597,858.561,1180.634,1154.617,0.004%
,1999,1999,"Appomattox County, VA",51011,All other non-drug and non-alcohol causes,O9,Female,F,70,7020,997.151,777.329,1259.84,797.11,0.002%
,1999,1999,"Appomattox County, VA",51011,All other non-drug and non-alcohol causes,O9,Male,M,64,6631,965.164,743.292,1232.495,1021.974,0.002%
,1999,1999,"Arlington County, VA",51013,All other non-drug and non-alcohol causes,O9,Female,F,594,93842,632.979,582.075,683.883,622.846,0.016%
,1999,1999,"Arlington County, VA",51013,All other non-drug and non-alcohol causes,O9,Male,M,466,94874,491.178,446.581,535.774,781.494,0.013%
,1999,1999,"Augusta County, VA",51015,All other non-drug and non-alcohol causes,O9,Female,F,236,32247,731.851,638.478,825.224,645.009,0.007%
,1999,1999,"Augusta County, VA",51015,All other non-drug and non-alcohol causes,O9,Male,M,243,32600,745.399,651.677,839.121,920.742,0.007%
,1999,1999,"Bath County, VA",51017,All other non-drug and non-alcohol causes,O9,Female,F,32,2508,1275.917,872.727,1801.212,945.688,0.001%
,1999,1999,"Bath County, VA",51017,All other non-drug and non-alcohol causes,O9,Male,M,29,2544,1139.937,763.439,1637.143,1196.485,0.001%
,1999,1999,"Bedford County, VA",51019,All other non-drug and non-alcohol causes,O9,Female,F,197,29814,660.763,568.492,753.035,638.223,0.005%
,1999,1999,"Bedford County, VA",51019,All other non-drug and non-alcohol causes,O9,Male,M,264,29622,891.229,783.721,998.738,1043.655,0.007%
,1999,1999,"Bland County, VA",51021,All other non-drug and non-alcohol causes,O9,Female,F,38,3125,1216,860.515,1669.057,850.59,0.001%
,1999,1999,"Bland County, VA",51021,All other non-drug and non-alcohol causes,O9,Male,M,42,3768,1114.65,803.339,1506.683,1372.82,0.001%
,1999,1999,"Botetourt County, VA",51023,All other non-drug and non-alcohol causes,O9,Female,F,101,15095,669.096,538.604,799.588,634.793,0.003%
,1999,1999,"Botetourt County, VA",51023,All other non-drug and non-alcohol causes,O9,Male,M,111,15043,737.885,600.612,875.157,1007.7,0.003%
,1999,1999,"Brunswick County, VA",51025,All other non-drug and non-alcohol causes,O9,Female,F,89,8605,1034.282,830.612,1272.778,797.887,0.002%
,1999,1999,"Brunswick County, VA",51025,All other non-drug and non-alcohol causes,O9,Male,M,116,9685,1197.728,979.764,1415.693,1495.247,0.003%
,1999,1999,"Buchanan County, VA",51027,All other non-drug and non-alcohol causes,O9,Female,F,128,13554,944.371,780.767,1107.975,914.406,0.004%
,1999,1999,"Buchanan County, VA",51027,All other non-drug and non-alcohol causes,O9,Male,M,140,13915,1006.109,839.446,1172.771,1290.371,0.004%
,1999,1999,"Buckingham County, VA",51029,All other non-drug and non-alcohol causes,O9,Female,F,75,7006,1070.511,842.021,1341.896,826.254,0.002%
,1999,1999,"Buckingham County, VA",51029,All other non-drug and non-alcohol causes,O9,Male,M,85,8473,1003.187,801.305,1240.46,1171.172,0.002%
,1999,1999,"Campbell County, VA",51031,All other non-drug and non-alcohol causes,O9,Female,F,221,26013,849.575,737.564,961.586,761.232,0.006%
,1999,1999,"Campbell County, VA",51031,All other non-drug and non-alcohol causes,O9,Male,M,235,24799,947.619,826.46,1068.778,1195.985,0.007%
,1999,1999,"Caroline County, VA",51033,All other non-drug and non-alcohol causes,O9,Female,F,96,11097,865.099,700.73,1056.433,744.452,0.003%
,1999,1999,"Caroline County, VA",51033,All other non-drug and non-alcohol causes,O9,Male,M,108,10952,986.121,800.138,1172.105,1144.135,0.003%
,1999,1999,"Carroll County, VA",51035,All other non-drug and non-alcohol causes,O9,Female,F,156,14686,1062.236,895.544,1228.928,706.087,0.004%
,1999,1999,"Carroll County, VA",51035,All other non-drug and non-alcohol causes,O9,Male,M,152,14231,1068.091,898.289,1237.893,1029.4,0.004%
,1999,1999,"Charles City County, VA",51036,All other non-drug and non-alcohol causes,O9,Female,F,31,3531,877.938,596.515,1246.163,875.011,0.001%
,1999,1999,"Charles City County, VA",51036,All other non-drug and non-alcohol causes,O9,Male,M,42,3379,1242.971,895.822,1680.137,1643.466,0.001%
,1999,1999,"Charlotte County, VA",51037,All other non-drug and non-alcohol causes,O9,Female,F,91,6516,1396.562,1124.428,1714.671,1004.344,0.003%
,1999,1999,"Charlotte County, VA",51037,All other non-drug and non-alcohol causes,O9,Male,M,92,5979,1538.719,1240.423,1887.1,1504.108,0.003%
,1999,1999,"Chesterfield County, VA",51041,All other non-drug and non-alcohol causes,O9,Female,F,712,131627,540.922,501.189,580.655,750.95,0.020%
,1999,1999,"Chesterfield County, VA",51041,All other non-drug and non-alcohol causes,O9,Male,M,684,124928,547.515,506.483,588.548,989.134,0.019%
,1999,1999,"Clarke County, VA",51043,All other non-drug and non-alcohol causes,O9,Female,F,76,6334,1199.874,945.368,1501.822,871.569,0.002%
,1999,1999,"Clarke County, VA",51043,All other non-drug and non-alcohol causes,O9,Male,M,56,6201,903.08,682.178,1172.722,1040.935,0.002%
,1999,1999,"Craig County, VA",51045,All other non-drug and non-alcohol causes,O9,Female,F,17,2493,Unreliable,397.239,1091.805,Unreliable,0.000%
,1999,1999,"Craig County, VA",51045,All other non-drug and non-alcohol causes,O9,Male,M,21,2572,816.485,505.421,1248.087,949.911,0.001%
,1999,1999,"Culpeper County, VA",51047,All other non-drug and non-alcohol causes,O9,Female,F,164,16514,993.097,841.103,1145.091,894.303,0.005%
,1999,1999,"Culpeper County, VA",51047,All other non-drug and non-alcohol causes,O9,Male,M,126,17079,737.748,608.929,866.567,938.606,0.003%
,1999,1999,"Cumberland County, VA",51049,All other non-drug and non-alcohol causes,O9,Female,F,48,4682,1025.203,755.903,1359.265,810.305,0.001%
,1999,1999,"Cumberland County, VA",51049,All other non-drug and non-alcohol causes,O9,Male,M,62,4254,1457.452,1117.414,1868.38,1591.716,0.002%
,1999,1999,"Dickenson County, VA",51051,All other non-drug and non-alcohol causes,O9,Female,F,86,8456,1017.029,813.491,1256.021,823.669,0.002%
,1999,1999,"Dickenson County, VA",51051,All other non-drug and non-alcohol causes,O9,Male,M,92,8060,1141.439,920.16,1399.872,1248.06,0.003%
,1999,1999,"Dinwiddie County, VA",51053,All other non-drug and non-alcohol causes,O9,Female,F,93,12323,754.686,609.13,924.544,739.658,0.003%
,1999,1999,"Dinwiddie County, VA",51053,All other non-drug and non-alcohol causes,O9,Male,M,113,12143,930.577,758.996,1102.158,1134.046,0.003%
,1999,1999,"Essex County, VA",51057,All other non-drug and non-alcohol causes,O9,Female,F,59,5202,1134.179,863.394,1463.012,763.139,0.002%
,1999,1999,"Essex County, VA",51057,All other non-drug and non-alcohol causes,O9,Male,M,70,4683,1494.768,1165.247,1888.55,1401.417,0.002%
,1999,1999,"Fairfax County, VA",51059,Drug poisonings (overdose) Unintentional (X40-X44),D1,Male,M,15,474119,Unreliable,1.771,5.218,Unreliable,0.000%
,1999,1999,"Fairfax County, VA",51059,Drug poisonings (overdose) Suicide (X60-X64),D2,Male,M,10,474119,Unreliable,1.011,3.879,Unreliable,0.000%
,1999,1999,"Fairfax County, VA",51059,All other alcohol-induced causes,A9,Male,M,20,474119,4.218,2.577,6.515,4.864,0.001%
,1999,1999,"Fairfax County, VA",51059,All other non-drug and non-alcohol causes,O9,Female,F,2128,481510,441.943,423.166,460.721,607.898,0.059%
,1999,1999,"Fairfax County, VA",51059,All other non-drug and non-alcohol causes,O9,Male,M,1923,474119,405.594,387.466,423.723,766.359,0.053%
,1999,1999,"Fauquier County, VA",51061,All other non-drug and non-alcohol causes,O9,Female,F,197,27307,721.427,620.684,822.17,724.062,0.005%
,1999,1999,"Fauquier County, VA",51061,All other non-drug and non-alcohol causes,O9,Male,M,212,26722,793.354,686.558,900.15,1094.784,0.006%
,1999,1999,"Floyd County, VA",51063,All other non-drug and non-alcohol causes,O9,Female,F,83,6916,1200.116,955.88,1487.723,783.173,0.002%
,1999,1999,"Floyd County, VA",51063,All other non-drug and non-alcohol causes,O9,Male,M,75,6736,1113.42,875.772,1395.684,1170.769,0.002%
,1999,1999,"Fluvanna County, VA",51065,All other non-drug and non-alcohol causes,O9,Female,F,63,10394,606.119,465.76,775.487,621.381,0.002%
,1999,1999,"Fluvanna County, VA",51065,All other non-drug and non-alcohol causes,O9,Male,M,66,9135,722.496,558.778,919.195,858.365,0.002%
,1999,1999,"Franklin County, VA",51067,All other non-drug and non-alcohol causes,O9,Female,F,210,23683,886.712,766.782,1006.642,748.241,0.006%
,1999,1999,"Franklin County, VA",51067,All other non-drug and non-alcohol causes,O9,Male,M,180,22994,782.813,668.452,897.174,839.611,0.005%
,1999,1999,"Frederick County, VA",51069,All other non-drug and non-alcohol causes,O9,Female,F,186,29020,640.937,548.826,733.049,669.199,0.005%
,1999,1999,"Frederick County, VA",51069,All other non-drug and non-alcohol causes,O9,Male,M,209,28991,720.913,623.175,818.652,1031.591,0.006%
,1999,1999,"Giles County, VA",51071,All other non-drug and non-alcohol causes,O9,Female,F,96,8465,1134.082,918.606,1384.906,798.554,0.003%
,1999,1999,"Giles County, VA",51071,All other non-drug and non-alcohol causes,O9,Male,M,97,8089,1199.159,972.434,1462.878,1156.713,0.003%
,1999,1999,"Gloucester County, VA",51073,All other non-drug and non-alcohol causes,O9,Female,F,147,17602,835.132,700.126,970.138,745.231,0.004%
,1999,1999,"Gloucester County, VA",51073,All other non-drug and non-alcohol causes,O9,Male,M,170,16974,1001.532,850.976,1152.087,1341.374,0.005%
,1999,1999,"Goochland County, VA",51075,All other non-drug and non-alcohol causes,O9,Female,F,74,8286,893.073,701.259,1121.172,826.936,0.002%
,1999,1999,"Goochland County, VA",51075,All other non-drug and non-alcohol causes,O9,Male,M,76,8389,905.948,713.788,1133.93,1077.077,0.002%
,1999,1999,"Grayson County, VA",51077,All other non-drug and non-alcohol causes,O9,Female,F,115,8656,1328.558,1085.736,1571.38,859.44,0.003%
,1999,1999,"Grayson County, VA",51077,All other non-drug and non-alcohol causes,O9,Male,M,99,9156,1081.258,878.793,1316.389,1101.47,0.003%
,1999,1999,"Greene County, VA",51079,All other non-drug and non-alcohol causes,O9,Female,F,67,7512,891.906,691.218,1132.685,978.909,0.002%
,1999,1999,"Greene County, VA",51079,All other non-drug and non-alcohol causes,O9,Male,M,44,7390,595.399,432.617,799.294,891.605,0.001%
,1999,1999,"Greensville County, VA",51081,All other non-drug and non-alcohol causes,O9,Female,F,30,4433,676.743,456.598,966.091,535.163,0.001%
,1999,1999,"Greensville County, VA",51081,All other non-drug and non-alcohol causes,O9,Male,M,60,7066,849.137,647.985,1093.009,1290.892,0.002%
,1999,1999,"Halifax County, VA",51083,All other non-drug and non-alcohol causes,O9,Female,F,244,19641,1242.299,1086.42,1398.178,800.644,0.007%
,1999,1999,"Halifax County, VA",51083,All other non-drug and non-alcohol causes,O9,Male,M,258,17803,1449.194,1272.357,1626.031,1416.263,0.007%
,1999,1999,"Hanover County, VA",51085,All other non-drug and non-alcohol causes,O9,Female,F,299,43042,694.67,615.93,773.411,718.306,0.008%
,1999,1999,"Hanover County, VA",51085,All other non-drug and non-alcohol causes,O9,Male,M,286,41560,688.162,608.406,767.918,1037.366,0.008%
,1999,1999,"Henrico County, VA",51087,Drug poisonings (overdose) Unintentional (X40-X44),D1,Male,M,13,120668,Unreliable,5.736,18.423,Unreliable,0.000%
,1999,1999,"Henrico County, VA",51087,All other non-drug and non-alcohol causes,O9,Female,F,1218,137216,887.652,837.8,937.503,730.593,0.034%
,1999,1999,"Henrico County, VA",51087,All other non-drug and non-alcohol causes,O9,Male,M,1013,120668,839.493,787.796,891.191,1072.792,0.028%
,1999,1999,"Henry County, VA",51089,All other non-drug and non-alcohol causes,O9,Female,F,253,29743,850.62,745.803,955.437,685.542,0.007%
,1999,1999,"Henry County, VA",51089,All other non-drug and non-alcohol causes,O9,Male,M,311,28178,1103.698,981.031,1226.364,1152.769,0.009%
,1999,1999,"Highland County, VA",51091,All other non-drug and non-alcohol causes,O9,Female,F,13,1278,Unreliable,541.626,1739.467,Unreliable,0.000%
,1999,1999,"Highland County, VA",51091,All other non-drug and non-alcohol causes,O9,Male,M,23,1241,1853.344,1174.853,2780.924,1845.011,0.001%
,1999,1999,"Isle of Wight County, VA",51093,All other non-drug and non-alcohol causes,O9,Female,F,137,14989,914.004,760.95,1067.057,846.303,0.004%
,1999,1999,"Isle of Wight County, VA",51093,All other non-drug and non-alcohol causes,O9,Male,M,122,14326,851.598,700.482,1002.715,1072.926,0.003%
,1999,1999,"James City County, VA",51095,All other non-drug and non-alcohol causes,O9,Female,F,157,24192,648.975,547.459,750.491,478.855,0.004%
,1999,1999,"James City County, VA",51095,All other non-drug and non-alcohol causes,O9,Male,M,181,22742,795.884,679.935,911.833,783.201,0.005%
,1999,1999,"King and Queen County, VA",51097,All other non-drug and non-alcohol causes,O9,Female,F,32,3400,941.176,643.765,1328.659,716.24,0.001%
,1999,1999,"King and Queen County, VA",51097,All other non-drug and non-alcohol causes,O9,Male,M,45,3225,1395.349,1017.781,1867.088,1280.105,0.001%
,1999,1999,"King George County, VA",51099,All other non-drug and non-alcohol causes,O9,Female,F,53,8292,639.17,478.783,836.048,718.838,0.001%
,1999,1999,"King George County, VA",51099,All other non-drug and non-alcohol causes,O9,Male,M,64,8336,767.754,591.263,980.407,1131.064,0.002%
,1999,1999,"King William County, VA",51101,All other non-drug and non-alcohol causes,O9,Female,F,50,6617,755.629,560.843,996.207,717.114,0.001%
,1999,1999,"King William County, VA",51101,All other non-drug and non-alcohol causes,O9,Male,M,45,6375,705.882,514.878,944.527,863.804,0.001%
