Notes,Year,Year Code,County,County Code,Drug/Alcohol Induced Cause,Drug/Alcohol Induced Cause Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,% of Total Deaths
,2005,2005,"Clarke County, AL",1025,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,76,1195,6359.833,5010.849,7960.285,0.003%
,2005,2005,"Clarke County, AL",1025,All other non-drug and non-alcohol causes,O9,85+ years,85+,93,488,19057.377,15381.781,23346.621,0.004%
,2005,2005,"Clay County, AL",1027,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,28,1722,1626.016,1080.472,2350.049,0.001%
,2005,2005,"Clay County, AL",1027,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,26,1330,1954.887,1276.991,2864.359,0.001%
,2005,2005,"Clay County, AL",1027,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,60,797,7528.231,5744.868,9690.339,0.002%
,2005,2005,"Clay County, AL",1027,All other non-drug and non-alcohol causes,O9,85+ years,85+,59,294,20068.027,15276.786,25886.35,0.002%
,2005,2005,"Cleburne County, AL",1029,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,16,2070,Unreliable,441.809,1255.219,0.001%
,2005,2005,"Cleburne County, AL",1029,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,25,1781,1403.706,908.408,2072.15,0.001%
,2005,2005,"Cleburne County, AL",1029,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,30,1260,2380.952,1606.429,3398.952,0.001%
,2005,2005,"Cleburne County, AL",1029,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,45,620,7258.065,5294.105,9711.871,0.002%
,2005,2005,"Cleburne County, AL",1029,All other non-drug and non-alcohol causes,O9,85+ years,85+,37,220,16818.182,11841.514,23181.677,0.002%
,2005,2005,"Coffee County, AL",1031,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,21,6324,332.068,205.557,507.603,0.001%
,2005,2005,"Coffee County, AL",1031,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,26,6332,410.613,268.225,601.642,0.001%
,2005,2005,"Coffee County, AL",1031,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,57,5282,1079.137,817.327,1398.151,0.002%
,2005,2005,"Coffee County, AL",1031,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,94,3705,2537.112,2050.24,3104.791,0.004%
,2005,2005,"Coffee County, AL",1031,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,138,2247,6141.522,5116.832,7166.212,0.006%
,2005,2005,"Coffee County, AL",1031,All other non-drug and non-alcohol causes,O9,85+ years,85+,119,713,16690.042,13691.294,19688.79,0.005%
,2005,2005,"Colbert County, AL",1033,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,19,7588,Unreliable,150.756,391.022,0.001%
,2005,2005,"Colbert County, AL",1033,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,45,7980,563.91,411.321,754.556,0.002%
,2005,2005,"Colbert County, AL",1033,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,84,6778,1239.304,988.518,1534.345,0.003%
,2005,2005,"Colbert County, AL",1033,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,127,4761,2667.507,2203.569,3131.445,0.005%
,2005,2005,"Colbert County, AL",1033,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,191,3110,6141.479,5270.491,7012.467,0.008%
,2005,2005,"Colbert County, AL",1033,All other non-drug and non-alcohol causes,O9,85+ years,85+,168,983,17090.539,14506.154,19674.924,0.007%
,2005,2005,"Conecuh County, AL",1035,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,12,1674,Unreliable,370.401,1252.186,0.000%
,2005,2005,"Conecuh County, AL",1035,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,13,2018,Unreliable,343.012,1101.605,0.001%
,2005,2005,"Conecuh County, AL",1035,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,16,1738,Unreliable,526.205,1494.997,0.001%
,2005,2005,"Conecuh County, AL",1035,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,31,1140,2719.298,1847.627,3859.826,0.001%
,2005,2005,"Conecuh County, AL",1035,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,42,802,5236.908,3774.292,7078.781,0.002%
,2005,2005,"Conecuh County, AL",1035,All other non-drug and non-alcohol causes,O9,85+ years,85+,46,226,20353.982,14901.761,27149.363,0.002%
,2005,2005,"Coosa County, AL",1037,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,12,1821,Unreliable,340.501,1151.104,0.000%
,2005,2005,"Coosa County, AL",1037,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,21,1540,1363.636,844.118,2084.468,0.001%
,2005,2005,"Coosa County, AL",1037,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,28,1045,2679.426,1780.452,3872.521,0.001%
,2005,2005,"Coosa County, AL",1037,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,34,626,5431.31,3761.345,7589.712,0.001%
,2005,2005,"Coosa County, AL",1037,All other non-drug and non-alcohol causes,O9,85+ years,85+,33,155,21290.323,14655.194,29899.49,0.001%
,2005,2005,"Covington County, AL",1039,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,15,4856,Unreliable,172.886,509.478,0.001%
,2005,2005,"Covington County, AL",1039,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,39,5436,717.439,510.171,980.761,0.002%
,2005,2005,"Covington County, AL",1039,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,65,4571,1422.008,1097.478,1812.463,0.003%
,2005,2005,"Covington County, AL",1039,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,99,3528,2806.122,2280.676,3416.342,0.004%
,2005,2005,"Covington County, AL",1039,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,151,2279,6625.713,5568.895,7682.531,0.006%
,2005,2005,"Covington County, AL",1039,All other non-drug and non-alcohol causes,O9,85+ years,85+,155,883,17553.794,14790.283,20317.305,0.006%
,2005,2005,"Crenshaw County, AL",1041,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,21,1667,1259.748,779.809,1925.663,0.001%
,2005,2005,"Crenshaw County, AL",1041,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,22,1129,1948.627,1221.185,2950.241,0.001%
,2005,2005,"Crenshaw County, AL",1041,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,55,836,6578.947,4956.184,8563.421,0.002%
,2005,2005,"Crenshaw County, AL",1041,All other non-drug and non-alcohol causes,O9,85+ years,85+,53,307,17263.844,12931.827,22581.453,0.002%
,2005,2005,"Cullman County, AL",1043,All other non-drug and non-alcohol causes,O9,25-34 years,25-34,23,9844,233.645,148.11,350.582,0.001%
,2005,2005,"Cullman County, AL",1043,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,23,10998,209.129,132.569,313.796,0.001%
,2005,2005,"Cullman County, AL",1043,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,66,11156,591.61,457.551,752.676,0.003%
,2005,2005,"Cullman County, AL",1043,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,105,9407,1116.19,902.689,1329.691,0.004%
,2005,2005,"Cullman County, AL",1043,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,183,6471,2828.002,2418.26,3237.744,0.007%
,2005,2005,"Cullman County, AL",1043,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,252,4064,6200.787,5435.186,6966.389,0.010%
,2005,2005,"Cullman County, AL",1043,All other non-drug and non-alcohol causes,O9,85+ years,85+,232,1191,19479.429,16972.81,21986.048,0.009%
,2005,2005,"Dale County, AL",1045,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,17,6450,Unreliable,153.538,421.995,0.001%
,2005,2005,"Dale County, AL",1045,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,34,6676,509.287,352.697,711.678,0.001%
,2005,2005,"Dale County, AL",1045,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,56,5155,1086.324,820.598,1410.679,0.002%
,2005,2005,"Dale County, AL",1045,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,109,3752,2905.117,2359.728,3450.506,0.004%
,2005,2005,"Dale County, AL",1045,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,127,2109,6021.811,4974.487,7069.136,0.005%
,2005,2005,"Dale County, AL",1045,All other non-drug and non-alcohol causes,O9,85+ years,85+,89,639,13928.013,11185.308,17139.673,0.004%
,2005,2005,"Dallas County, AL",1047,All other non-drug and non-alcohol causes,O9,25-34 years,25-34,10,4920,Unreliable,97.467,373.789,0.000%
,2005,2005,"Dallas County, AL",1047,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,27,5683,475.101,313.096,691.248,0.001%
,2005,2005,"Dallas County, AL",1047,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,56,6502,861.273,650.597,1118.432,0.002%
,2005,2005,"Dallas County, AL",1047,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,83,4731,1754.386,1397.351,2174.825,0.003%
,2005,2005,"Dallas County, AL",1047,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,98,3387,2893.416,2349.02,3526.148,0.004%
,2005,2005,"Dallas County, AL",1047,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,133,1991,6680.06,5544.76,7815.36,0.005%
,2005,2005,"Dallas County, AL",1047,All other non-drug and non-alcohol causes,O9,85+ years,85+,126,716,17597.765,14525.008,20670.523,0.005%
,2005,2005,"DeKalb County, AL",1049,All other non-drug and non-alcohol causes,O9,15-24 years,15-24,13,8433,Unreliable,82.082,263.612,0.001%
,2005,2005,"DeKalb County, AL",1049,All other non-drug and non-alcohol causes,O9,25-34 years,25-34,12,9193,Unreliable,67.448,228.017,0.000%
,2005,2005,"DeKalb County, AL",1049,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,19,9591,Unreliable,119.272,309.361,0.001%
,2005,2005,"DeKalb County, AL",1049,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,52,9126,569.801,425.556,747.219,0.002%
,2005,2005,"DeKalb County, AL",1049,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,92,7614,1208.3,974.059,1481.872,0.004%
,2005,2005,"DeKalb County, AL",1049,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,145,5258,2757.703,2308.834,3206.571,0.006%
,2005,2005,"DeKalb County, AL",1049,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,189,2972,6359.354,5452.707,7266.001,0.008%
,2005,2005,"DeKalb County, AL",1049,All other non-drug and non-alcohol causes,O9,85+ years,85+,188,1020,18431.373,15796.65,21066.095,0.008%
,2005,2005,"Elmore County, AL",1051,All other non-drug and non-alcohol causes,O9,15-24 years,15-24,18,9838,Unreliable,108.435,289.162,0.001%
,2005,2005,"Elmore County, AL",1051,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,21,11569,181.52,112.364,277.473,0.001%
,2005,2005,"Elmore County, AL",1051,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,53,10831,489.336,366.547,640.061,0.002%
,2005,2005,"Elmore County, AL",1051,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,76,7820,971.867,765.724,1216.437,0.003%
,2005,2005,"Elmore County, AL",1051,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,128,4628,2765.774,2286.628,3244.919,0.005%
,2005,2005,"Elmore County, AL",1051,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,147,2516,5842.607,4898.103,6787.112,0.006%
,2005,2005,"Elmore County, AL",1051,All other non-drug and non-alcohol causes,O9,85+ years,85+,141,830,16987.952,14183.89,19792.013,0.006%
,2005,2005,"Escambia County, AL",1053,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,15,5271,Unreliable,159.274,469.365,0.001%
,2005,2005,"Escambia County, AL",1053,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,40,5398,741.015,529.389,1009.055,0.002%
,2005,2005,"Escambia County, AL",1053,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,65,4397,1478.281,1140.907,1884.187,0.003%
,2005,2005,"Escambia County, AL",1053,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,89,2998,2968.646,2384.06,3653.186,0.004%
,2005,2005,"Escambia County, AL",1053,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,112,1738,6444.189,5250.708,7637.669,0.005%
,2005,2005,"Escambia County, AL",1053,All other non-drug and non-alcohol causes,O9,85+ years,85+,109,583,18696.398,15186.449,22206.347,0.004%
,2005,2005,"Etowah County, AL",1055,All other non-drug and non-alcohol causes,O9,< 1 year,1,11,1298,Unreliable,423.051,1516.339,0.000%
,2005,2005,"Etowah County, AL",1055,All other non-drug and non-alcohol causes,O9,15-24 years,15-24,10,13251,Unreliable,36.189,138.785,0.000%
,2005,2005,"Etowah County, AL",1055,All other non-drug and non-alcohol causes,O9,25-34 years,25-34,17,12633,Unreliable,78.391,215.457,0.001%
,2005,2005,"Etowah County, AL",1055,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,48,13903,345.249,254.559,457.749,0.002%
,2005,2005,"Etowah County, AL",1055,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,108,15040,718.085,582.653,853.517,0.004%
,2005,2005,"Etowah County, AL",1055,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,164,12463,1315.895,1114.497,1517.293,0.007%
,2005,2005,"Etowah County, AL",1055,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,240,8435,2845.287,2485.309,3205.266,0.010%
,2005,2005,"Etowah County, AL",1055,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,415,5870,7069.847,6389.638,7750.055,0.017%
,2005,2005,"Etowah County, AL",1055,All other non-drug and non-alcohol causes,O9,85+ years,85+,352,1787,19697.818,17640.019,21755.616,0.014%
,2005,2005,"Fayette County, AL",1057,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,19,2607,Unreliable,438.793,1138.12,0.001%
,2005,2005,"Fayette County, AL",1057,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,29,2296,1263.066,845.901,1813.978,0.001%
,2005,2005,"Fayette County, AL",1057,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,34,1661,2046.96,1417.581,2860.421,0.001%
,2005,2005,"Fayette County, AL",1057,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,45,994,4527.163,3302.158,6057.706,0.002%
,2005,2005,"Fayette County, AL",1057,All other non-drug and non-alcohol causes,O9,85+ years,85+,60,363,16528.926,12613.388,21276.033,0.002%
,2005,2005,"Franklin County, AL",1059,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,26,4184,621.415,405.927,910.516,0.001%
,2005,2005,"Franklin County, AL",1059,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,41,3475,1179.856,846.688,1600.605,0.002%
,2005,2005,"Franklin County, AL",1059,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,72,2680,2686.567,2102.078,3383.275,0.003%
,2005,2005,"Franklin County, AL",1059,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,111,1588,6989.924,5689.554,8290.295,0.005%
,2005,2005,"Franklin County, AL",1059,All other non-drug and non-alcohol causes,O9,85+ years,85+,91,461,19739.696,15893.219,24236.004,0.004%
,2005,2005,"Geneva County, AL",1061,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,19,3769,Unreliable,303.511,787.232,0.001%
,2005,2005,"Geneva County, AL",1061,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,40,3297,1213.224,866.739,1652.072,0.002%
