Notes,Year,Year Code,County,County Code,Drug/Alcohol Induced Cause,Drug/Alcohol Induced Cause Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,% of Total Deaths
,2015,2015,"Butler County, AL",1013,All other non-drug and non-alcohol causes,O9,85+ years,85+,60,560,10714.286,8176.179,13791.429,0.002%
,2015,2015,"Calhoun County, AL",1015,All other non-drug and non-alcohol causes,O9,15-24 years,15-24,22,15671,140.387,87.979,212.547,0.001%
,2015,2015,"Calhoun County, AL",1015,All other non-drug and non-alcohol causes,O9,25-34 years,25-34,27,15021,179.748,118.456,261.525,0.001%
,2015,2015,"Calhoun County, AL",1015,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,46,13967,329.348,241.125,439.304,0.002%
,2015,2015,"Calhoun County, AL",1015,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,123,15235,807.351,664.67,950.033,0.005%
,2015,2015,"Calhoun County, AL",1015,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,215,15962,1346.949,1166.901,1526.997,0.008%
,2015,2015,"Calhoun County, AL",1015,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,299,11162,2678.731,2375.098,2982.365,0.011%
,2015,2015,"Calhoun County, AL",1015,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,352,5702,6173.273,5528.361,6818.184,0.013%
,2015,2015,"Calhoun County, AL",1015,All other non-drug and non-alcohol causes,O9,85+ years,85+,359,2036,17632.613,15808.61,19456.616,0.013%
,2015,2015,"Chambers County, AL",1017,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,14,3967,Unreliable,192.94,592.126,0.001%
,2015,2015,"Chambers County, AL",1017,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,33,4721,699.004,481.16,981.661,0.001%
,2015,2015,"Chambers County, AL",1017,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,70,4898,1429.155,1114.098,1805.651,0.003%
,2015,2015,"Chambers County, AL",1017,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,108,3746,2883.075,2339.324,3426.826,0.004%
,2015,2015,"Chambers County, AL",1017,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,93,1864,4989.27,4026.99,6112.205,0.003%
,2015,2015,"Chambers County, AL",1017,All other non-drug and non-alcohol causes,O9,85+ years,85+,100,754,13262.599,10663.13,15862.069,0.004%
,2015,2015,"Cherokee County, AL",1019,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,24,3683,651.643,417.52,969.592,0.001%
,2015,2015,"Cherokee County, AL",1019,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,60,3972,1510.574,1152.734,1944.411,0.002%
,2015,2015,"Cherokee County, AL",1019,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,74,3518,2103.468,1651.685,2640.715,0.003%
,2015,2015,"Cherokee County, AL",1019,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,96,1622,5918.619,4794.081,7227.64,0.004%
,2015,2015,"Cherokee County, AL",1019,All other non-drug and non-alcohol causes,O9,85+ years,85+,67,438,15296.804,11854.87,19426.329,0.002%
,2015,2015,"Chilton County, AL",1021,All other non-drug and non-alcohol causes,O9,25-34 years,25-34,12,5394,Unreliable,114.952,388.61,0.000%
,2015,2015,"Chilton County, AL",1021,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,18,5758,Unreliable,185.271,494.056,0.001%
,2015,2015,"Chilton County, AL",1021,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,42,5863,716.357,516.286,968.307,0.002%
,2015,2015,"Chilton County, AL",1021,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,74,5801,1275.642,1001.66,1601.454,0.003%
,2015,2015,"Chilton County, AL",1021,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,118,4104,2875.244,2356.456,3394.031,0.004%
,2015,2015,"Chilton County, AL",1021,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,128,2017,6346.059,5246.66,7445.457,0.005%
,2015,2015,"Chilton County, AL",1021,All other non-drug and non-alcohol causes,O9,85+ years,85+,104,710,14647.887,11832.654,17463.121,0.004%
,2015,2015,"Choctaw County, AL",1023,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,26,1972,1318.458,861.257,1931.845,0.001%
,2015,2015,"Choctaw County, AL",1023,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,40,1628,2457.002,1755.307,3345.749,0.001%
,2015,2015,"Choctaw County, AL",1023,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,49,865,5664.74,4190.831,7489.069,0.002%
,2015,2015,"Choctaw County, AL",1023,All other non-drug and non-alcohol causes,O9,85+ years,85+,45,310,14516.129,10588.21,19423.742,0.002%
,2015,2015,"Clarke County, AL",1025,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,18,3422,Unreliable,311.744,831.319,0.001%
,2015,2015,"Clarke County, AL",1025,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,29,3406,851.439,570.225,1222.811,0.001%
,2015,2015,"Clarke County, AL",1025,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,56,2591,2161.328,1632.645,2806.657,0.002%
,2015,2015,"Clarke County, AL",1025,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,72,1454,4951.857,3874.531,6236.022,0.003%
,2015,2015,"Clarke County, AL",1025,All other non-drug and non-alcohol causes,O9,85+ years,85+,78,517,15087.041,11925.702,18829.381,0.003%
,2015,2015,"Clay County, AL",1027,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,11,1950,Unreliable,281.6,1009.337,0.000%
,2015,2015,"Clay County, AL",1027,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,31,1891,1639.344,1113.852,2326.918,0.001%
,2015,2015,"Clay County, AL",1027,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,39,1525,2557.377,1818.551,3496.011,0.001%
,2015,2015,"Clay County, AL",1027,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,48,869,5523.59,4072.654,7323.452,0.002%
,2015,2015,"Clay County, AL",1027,All other non-drug and non-alcohol causes,O9,85+ years,85+,52,306,16993.464,12691.569,22284.719,0.002%
,2015,2015,"Cleburne County, AL",1029,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,10,2086,Unreliable,229.885,881.611,0.000%
,2015,2015,"Cleburne County, AL",1029,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,42,1983,2118.003,1526.466,2862.926,0.002%
,2015,2015,"Cleburne County, AL",1029,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,51,1688,3021.327,2249.589,3972.501,0.002%
,2015,2015,"Cleburne County, AL",1029,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,50,845,5917.16,4391.834,7801.065,0.002%
,2015,2015,"Cleburne County, AL",1029,All other non-drug and non-alcohol causes,O9,85+ years,85+,36,288,12500,8754.875,17305.25,0.001%
,2015,2015,"Coffee County, AL",1031,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,14,6753,Unreliable,113.341,347.84,0.001%
,2015,2015,"Coffee County, AL",1031,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,30,6901,434.72,293.305,620.588,0.001%
,2015,2015,"Coffee County, AL",1031,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,63,6386,986.533,758.082,1262.2,0.002%
,2015,2015,"Coffee County, AL",1031,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,102,4816,2117.94,1706.914,2528.967,0.004%
,2015,2015,"Coffee County, AL",1031,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,123,2599,4732.589,3896.212,5568.967,0.005%
,2015,2015,"Coffee County, AL",1031,All other non-drug and non-alcohol causes,O9,85+ years,85+,152,864,17592.593,14795.775,20389.41,0.006%
,2015,2015,"Colbert County, AL",1033,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,14,6542,Unreliable,116.997,359.059,0.001%
,2015,2015,"Colbert County, AL",1033,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,61,7530,810.093,619.656,1040.597,0.002%
,2015,2015,"Colbert County, AL",1033,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,99,7570,1307.794,1062.91,1592.187,0.004%
,2015,2015,"Colbert County, AL",1033,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,141,5857,2407.376,2010.01,2804.742,0.005%
,2015,2015,"Colbert County, AL",1033,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,201,3149,6382.979,5500.546,7265.411,0.007%
,2015,2015,"Colbert County, AL",1033,All other non-drug and non-alcohol causes,O9,85+ years,85+,200,1226,16313.214,14052.318,18574.11,0.007%
,2015,2015,"Conecuh County, AL",1035,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,14,1666,Unreliable,459.42,1409.941,0.001%
,2015,2015,"Conecuh County, AL",1035,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,23,1909,1204.819,763.747,1807.819,0.001%
,2015,2015,"Conecuh County, AL",1035,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,48,1564,3069.054,2262.875,4069.105,0.002%
,2015,2015,"Conecuh County, AL",1035,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,45,786,5725.191,4176.011,7660.763,0.002%
,2015,2015,"Conecuh County, AL",1035,All other non-drug and non-alcohol causes,O9,85+ years,85+,44,297,14814.815,10764.444,19888.148,0.002%
,2015,2015,"Coosa County, AL",1037,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,16,1685,Unreliable,542.756,1542.02,0.001%
,2015,2015,"Coosa County, AL",1037,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,22,1902,1156.677,724.878,1751.221,0.001%
,2015,2015,"Coosa County, AL",1037,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,39,1297,3006.939,2138.234,4110.576,0.001%
,2015,2015,"Coosa County, AL",1037,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,39,559,6976.744,4961.163,9537.419,0.001%
,2015,2015,"Coosa County, AL",1037,All other non-drug and non-alcohol causes,O9,85+ years,85+,24,203,11822.66,7575.015,17591.172,0.001%
,2015,2015,"Covington County, AL",1039,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,19,4332,Unreliable,264.066,684.921,0.001%
,2015,2015,"Covington County, AL",1039,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,26,5013,518.652,338.799,759.944,0.001%
,2015,2015,"Covington County, AL",1039,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,66,5391,1224.263,946.845,1557.568,0.002%
,2015,2015,"Covington County, AL",1039,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,109,4181,2607.032,2117.603,3096.46,0.004%
,2015,2015,"Covington County, AL",1039,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,148,2408,6146.179,5155.962,7136.397,0.005%
,2015,2015,"Covington County, AL",1039,All other non-drug and non-alcohol causes,O9,85+ years,85+,161,981,16411.825,13876.696,18946.953,0.006%
,2015,2015,"Crenshaw County, AL",1041,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,17,1937,Unreliable,511.264,1405.199,0.001%
,2015,2015,"Crenshaw County, AL",1041,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,46,1513,3040.317,2225.907,4055.358,0.002%
,2015,2015,"Crenshaw County, AL",1041,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,52,700,7428.571,5548.029,9741.606,0.002%
,2015,2015,"Crenshaw County, AL",1041,All other non-drug and non-alcohol causes,O9,85+ years,85+,47,315,14920.635,10963.086,19841.311,0.002%
,2015,2015,"Cullman County, AL",1043,All other non-drug and non-alcohol causes,O9,25-34 years,25-34,12,10150,Unreliable,61.089,206.518,0.000%
,2015,2015,"Cullman County, AL",1043,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,28,10183,274.968,182.714,397.406,0.001%
,2015,2015,"Cullman County, AL",1043,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,69,11058,623.983,485.496,789.687,0.003%
,2015,2015,"Cullman County, AL",1043,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,134,10917,1227.443,1019.615,1435.272,0.005%
,2015,2015,"Cullman County, AL",1043,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,222,8759,2534.536,2201.126,2867.945,0.008%
,2015,2015,"Cullman County, AL",1043,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,259,4577,5658.728,4969.561,6347.896,0.010%
,2015,2015,"Cullman County, AL",1043,All other non-drug and non-alcohol causes,O9,85+ years,85+,241,1365,17655.678,15426.565,19884.79,0.009%
,2015,2015,"Dale County, AL",1045,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,13,5968,Unreliable,115.985,372.493,0.000%
,2015,2015,"Dale County, AL",1045,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,24,6161,389.547,249.591,579.615,0.001%
,2015,2015,"Dale County, AL",1045,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,85,6333,1342.176,1072.076,1659.627,0.003%
,2015,2015,"Dale County, AL",1045,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,116,4602,2520.643,2061.933,2979.353,0.004%
,2015,2015,"Dale County, AL",1045,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,125,2422,5161.024,4256.257,6065.791,0.005%
,2015,2015,"Dale County, AL",1045,All other non-drug and non-alcohol causes,O9,85+ years,85+,124,781,15877.081,13082.505,18671.656,0.005%
,2015,2015,"Dallas County, AL",1047,All other non-drug and non-alcohol causes,O9,25-34 years,25-34,10,4798,Unreliable,99.946,383.293,0.000%
,2015,2015,"Dallas County, AL",1047,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,23,4519,508.962,322.636,763.693,0.001%
,2015,2015,"Dallas County, AL",1047,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,44,5188,848.111,616.237,1138.547,0.002%
,2015,2015,"Dallas County, AL",1047,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,84,5804,1447.278,1154.407,1791.831,0.003%
,2015,2015,"Dallas County, AL",1047,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,113,3992,2830.661,2308.74,3352.582,0.004%
,2015,2015,"Dallas County, AL",1047,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,117,1979,5912.077,4840.796,6983.357,0.004%
,2015,2015,"Dallas County, AL",1047,All other non-drug and non-alcohol causes,O9,85+ years,85+,139,720,19305.556,16096.103,22515.008,0.005%
,2015,2015,"DeKalb County, AL",1049,All other non-drug and non-alcohol causes,O9,25-34 years,25-34,14,8389,Unreliable,91.238,280.005,0.001%
,2015,2015,"DeKalb County, AL",1049,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,23,9234,249.079,157.894,373.741,0.001%
,2015,2015,"DeKalb County, AL",1049,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,55,9606,572.559,431.331,745.265,0.002%
,2015,2015,"DeKalb County, AL",1049,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,125,9036,1383.355,1140.843,1625.868,0.005%
,2015,2015,"DeKalb County, AL",1049,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,175,6930,2525.253,2151.106,2899.399,0.006%
,2015,2015,"DeKalb County, AL",1049,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,202,3367,5999.406,5172.057,6826.755,0.007%
,2015,2015,"DeKalb County, AL",1049,All other non-drug and non-alcohol causes,O9,85+ years,85+,191,1086,17587.477,15093.21,20081.744,0.007%
,2015,2015,"Elmore County, AL",1051,All other non-drug and non-alcohol causes,O9,15-24 years,15-24,14,10802,Unreliable,70.857,217.456,0.001%
,2015,2015,"Elmore County, AL",1051,All other non-drug and non-alcohol causes,O9,25-34 years,25-34,16,10930,Unreliable,83.673,237.722,0.001%
,2015,2015,"Elmore County, AL",1051,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,24,11139,215.459,138.049,320.586,0.001%
,2015,2015,"Elmore County, AL",1051,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,41,11483,357.05,256.226,484.377,0.002%
,2015,2015,"Elmore County, AL",1051,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,90,10147,886.962,713.224,1090.227,0.003%
,2015,2015,"Elmore County, AL",1051,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,158,7231,2185.037,1844.326,2525.748,0.006%
,2015,2015,"Elmore County, AL",1051,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,217,3313,6549.955,5678.461,7421.449,0.008%
,2015,2015,"Elmore County, AL",1051,All other non-drug and non-alcohol causes,O9,85+ years,85+,186,1149,16187.99,13861.546,18514.433,0.007%
,2015,2015,"Escambia County, AL",1053,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,15,5001,Unreliable,167.873,494.706,0.001%
,2015,2015,"Escambia County, AL",1053,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,27,4979,542.278,357.366,788.987,0.001%
,2015,2015,"Escambia County, AL",1053,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,83,4877,1701.866,1355.519,2109.718,0.003%
,2015,2015,"Escambia County, AL",1053,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,89,3705,2402.159,1929.126,2956.073,0.003%
,2015,2015,"Escambia County, AL",1053,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,131,2010,6517.413,5401.332,7633.494,0.005%
,2015,2015,"Escambia County, AL",1053,All other non-drug and non-alcohol causes,O9,85+ years,85+,107,641,16692.668,13529.735,19855.6,0.004%
,2015,2015,"Etowah County, AL",1055,All other non-drug and non-alcohol causes,O9,< 1 year,1,12,1157,Unreliable,535.914,1811.72,0.000%
,2015,2015,"Etowah County, AL",1055,All other non-drug and non-alcohol causes,O9,25-34 years,25-34,18,12205,Unreliable,87.406,233.083,0.001%
,2015,2015,"Etowah County, AL",1055,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,19,12951,Unreliable,88.328,229.1,0.001%
,2015,2015,"Etowah County, AL",1055,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,93,14073,660.84,533.384,809.575,0.003%
,2015,2015,"Etowah County, AL",1055,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,229,14268,1604.99,1397.111,1812.869,0.008%
,2015,2015,"Etowah County, AL",1055,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,286,10848,2636.431,2330.876,2941.986,0.011%
,2015,2015,"Etowah County, AL",1055,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,372,5439,6839.493,6144.455,7534.53,0.014%
,2015,2015,"Etowah County, AL",1055,All other non-drug and non-alcohol causes,O9,85+ years,85+,363,1991,18232.044,16356.453,20107.635,0.013%
,2015,2015,"Fayette County, AL",1057,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,13,2273,Unreliable,304.531,978.02,0.000%
,2015,2015,"Fayette County, AL",1057,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,32,2392,1337.793,915.05,1888.562,0.001%
,2015,2015,"Fayette County, AL",1057,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,53,1965,2697.201,2020.392,3527.993,0.002%
,2015,2015,"Fayette County, AL",1057,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,67,1085,6175.115,4785.653,7842.149,0.002%
,2015,2015,"Fayette County, AL",1057,All other non-drug and non-alcohol causes,O9,85+ years,85+,49,319,15360.502,11363.853,20307.351,0.002%
,2015,2015,"Franklin County, AL",1059,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,31,4053,764.866,519.688,1085.665,0.001%
,2015,2015,"Franklin County, AL",1059,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,60,3926,1528.273,1166.24,1967.193,0.002%
,2015,2015,"Franklin County, AL",1059,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,71,2948,2408.412,1880.994,3037.875,0.003%
,2015,2015,"Franklin County, AL",1059,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,102,1655,6163.142,4967.068,7359.216,0.004%
,2015,2015,"Franklin County, AL",1059,All other non-drug and non-alcohol causes,O9,85+ years,85+,83,515,16116.505,12836.635,19978.825,0.003%
,2015,2015,"Geneva County, AL",1061,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,18,3741,Unreliable,285.161,760.431,0.001%
,2015,2015,"Geneva County, AL",1061,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,42,3733,1125.1,810.871,1520.81,0.002%
,2015,2015,"Geneva County, AL",1061,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,69,3074,2244.632,1746.459,2840.717,0.003%
,2015,2015,"Geneva County, AL",1061,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,99,1628,6081.081,4942.399,7403.473,0.004%
,2015,2015,"Geneva County, AL",1061,All other non-drug and non-alcohol causes,O9,85+ years,85+,89,561,15864.528,12740.485,19522.729,0.003%
,2015,2015,"Greene County, AL",1063,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,14,1423,Unreliable,537.874,1650.711,0.001%
,2015,2015,"Greene County, AL",1063,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,24,874,2745.995,1759.414,4085.822,0.001%
,2015,2015,"Greene County, AL",1063,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,26,471,5520.17,3605.941,8088.318,0.001%
