Notes,Year,Year Code,County,County Code,Drug/Alcohol Induced Cause,Drug/Alcohol Induced Cause Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,% of Total Deaths
,2003,2003,"Blount County, AL",1009,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,25,8014,311.954,201.881,460.507,0.001%
,2003,2003,"Blount County, AL",1009,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,36,7368,488.599,342.21,676.427,0.001%
,2003,2003,"Blount County, AL",1009,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,65,6010,1081.531,834.704,1378.498,0.003%
,2003,2003,"Blount County, AL",1009,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,100,4092,2443.793,1964.809,2922.776,0.004%
,2003,2003,"Blount County, AL",1009,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,149,2149,6933.457,5820.156,8046.759,0.006%
,2003,2003,"Blount County, AL",1009,All other non-drug and non-alcohol causes,O9,85+ years,85+,147,723,20331.95,17045.126,23618.774,0.006%
,2003,2003,"Bullock County, AL",1011,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,12,1610,Unreliable,385.125,1301.963,0.000%
,2003,2003,"Bullock County, AL",1011,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,14,1053,Unreliable,726.87,2230.733,0.001%
,2003,2003,"Bullock County, AL",1011,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,22,739,2976.996,1865.654,4507.202,0.001%
,2003,2003,"Bullock County, AL",1011,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,27,543,4972.376,3276.845,7234.558,0.001%
,2003,2003,"Bullock County, AL",1011,All other non-drug and non-alcohol causes,O9,85+ years,85+,39,258,15116.279,10749.186,20664.407,0.002%
,2003,2003,"Butler County, AL",1013,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,30,3083,973.078,656.536,1389.127,0.001%
,2003,2003,"Butler County, AL",1013,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,34,2237,1519.893,1052.571,2123.898,0.001%
,2003,2003,"Butler County, AL",1013,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,51,1692,3014.184,2244.271,3963.11,0.002%
,2003,2003,"Butler County, AL",1013,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,81,1257,6443.914,5117.37,8009.205,0.003%
,2003,2003,"Butler County, AL",1013,All other non-drug and non-alcohol causes,O9,85+ years,85+,89,500,17800,14294.824,21904.502,0.004%
,2003,2003,"Calhoun County, AL",1015,All other non-drug and non-alcohol causes,O9,< 1 year,1,12,1372,Unreliable,451.933,1527.813,0.000%
,2003,2003,"Calhoun County, AL",1015,All other non-drug and non-alcohol causes,O9,15-24 years,15-24,16,16515,Unreliable,55.377,157.33,0.001%
,2003,2003,"Calhoun County, AL",1015,All other non-drug and non-alcohol causes,O9,25-34 years,25-34,20,14306,139.801,85.395,215.912,0.001%
,2003,2003,"Calhoun County, AL",1015,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,48,15699,305.752,225.437,405.381,0.002%
,2003,2003,"Calhoun County, AL",1015,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,107,16522,647.621,524.91,770.333,0.004%
,2003,2003,"Calhoun County, AL",1015,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,170,12005,1416.077,1203.205,1628.949,0.007%
,2003,2003,"Calhoun County, AL",1015,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,247,8844,2792.854,2444.552,3141.156,0.010%
,2003,2003,"Calhoun County, AL",1015,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,406,5462,7433.175,6710.126,8156.223,0.017%
,2003,2003,"Calhoun County, AL",1015,All other non-drug and non-alcohol causes,O9,85+ years,85+,254,1561,16271.621,14270.515,18272.726,0.010%
,2003,2003,"Chambers County, AL",1017,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,12,4862,Unreliable,127.53,431.131,0.000%
,2003,2003,"Chambers County, AL",1017,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,22,5030,437.376,274.099,662.191,0.001%
,2003,2003,"Chambers County, AL",1017,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,52,3978,1307.19,976.275,1714.209,0.002%
,2003,2003,"Chambers County, AL",1017,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,85,2895,2936.097,2345.237,3630.542,0.003%
,2003,2003,"Chambers County, AL",1017,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,130,2014,6454.816,5345.212,7564.421,0.005%
,2003,2003,"Chambers County, AL",1017,All other non-drug and non-alcohol causes,O9,85+ years,85+,152,755,20132.45,16931.854,23333.047,0.006%
,2003,2003,"Cherokee County, AL",1019,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,29,3643,796.047,533.129,1143.259,0.001%
,2003,2003,"Cherokee County, AL",1019,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,41,3350,1223.881,878.281,1660.329,0.002%
,2003,2003,"Cherokee County, AL",1019,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,67,2339,2864.472,2219.937,3637.765,0.003%
,2003,2003,"Cherokee County, AL",1019,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,69,1226,5628.059,4378.967,7122.646,0.003%
,2003,2003,"Cherokee County, AL",1019,All other non-drug and non-alcohol causes,O9,85+ years,85+,79,382,20680.628,16373.06,25774.267,0.003%
,2003,2003,"Chilton County, AL",1021,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,22,5948,369.872,231.795,559.99,0.001%
,2003,2003,"Chilton County, AL",1021,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,33,5648,584.278,402.188,820.542,0.001%
,2003,2003,"Chilton County, AL",1021,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,66,4441,1486.152,1149.39,1890.757,0.003%
,2003,2003,"Chilton County, AL",1021,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,90,2985,3015.075,2424.482,3706.04,0.004%
,2003,2003,"Chilton County, AL",1021,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,91,1696,5365.566,4320.032,6587.735,0.004%
,2003,2003,"Chilton County, AL",1021,All other non-drug and non-alcohol causes,O9,85+ years,85+,116,596,19463.087,15921.167,23005.008,0.005%
,2003,2003,"Choctaw County, AL",1023,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,14,2203,Unreliable,347.433,1066.256,0.001%
,2003,2003,"Choctaw County, AL",1023,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,22,1890,1164.021,729.48,1762.34,0.001%
,2003,2003,"Choctaw County, AL",1023,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,29,1289,2249.806,1506.74,3231.104,0.001%
,2003,2003,"Choctaw County, AL",1023,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,54,841,6420.927,4823.593,8377.898,0.002%
,2003,2003,"Choctaw County, AL",1023,All other non-drug and non-alcohol causes,O9,85+ years,85+,48,252,19047.619,14044.19,25254.286,0.002%
,2003,2003,"Clarke County, AL",1025,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,11,3920,Unreliable,140.082,502.094,0.000%
,2003,2003,"Clarke County, AL",1025,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,18,3602,Unreliable,296.165,789.776,0.001%
,2003,2003,"Clarke County, AL",1025,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,29,2985,971.524,650.649,1395.274,0.001%
,2003,2003,"Clarke County, AL",1025,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,57,2086,2732.502,2069.57,3540.285,0.002%
,2003,2003,"Clarke County, AL",1025,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,67,1243,5390.185,4177.34,6845.319,0.003%
,2003,2003,"Clarke County, AL",1025,All other non-drug and non-alcohol causes,O9,85+ years,85+,73,486,15020.576,11773.728,18886.121,0.003%
,2003,2003,"Clay County, AL",1027,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,10,1989,Unreliable,241.096,924.605,0.000%
,2003,2003,"Clay County, AL",1027,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,18,1644,Unreliable,648.898,1730.398,0.001%
,2003,2003,"Clay County, AL",1027,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,35,1275,2745.098,1912.071,3817.773,0.001%
,2003,2003,"Clay County, AL",1027,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,43,811,5302.096,3837.127,7141.871,0.002%
,2003,2003,"Clay County, AL",1027,All other non-drug and non-alcohol causes,O9,85+ years,85+,48,305,15737.705,11603.725,20865.836,0.002%
,2003,2003,"Cleburne County, AL",1029,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,10,2111,Unreliable,227.162,871.17,0.000%
,2003,2003,"Cleburne County, AL",1029,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,14,2094,Unreliable,365.518,1121.758,0.001%
,2003,2003,"Cleburne County, AL",1029,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,35,1714,2042.007,1422.34,2839.942,0.001%
,2003,2003,"Cleburne County, AL",1029,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,21,1164,1804.124,1116.789,2757.802,0.001%
,2003,2003,"Cleburne County, AL",1029,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,41,601,6821.963,4895.577,9254.744,0.002%
,2003,2003,"Cleburne County, AL",1029,All other non-drug and non-alcohol causes,O9,85+ years,85+,46,224,20535.714,15034.812,27391.768,0.002%
,2003,2003,"Coffee County, AL",1031,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,33,6149,536.673,369.419,753.687,0.001%
,2003,2003,"Coffee County, AL",1031,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,51,4895,1041.879,775.752,1369.884,0.002%
,2003,2003,"Coffee County, AL",1031,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,87,3616,2405.973,1927.088,2967.768,0.004%
,2003,2003,"Coffee County, AL",1031,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,131,2202,5949.137,4930.371,6967.903,0.005%
,2003,2003,"Coffee County, AL",1031,All other non-drug and non-alcohol causes,O9,85+ years,85+,139,699,19885.551,16579.677,23191.425,0.006%
,2003,2003,"Colbert County, AL",1033,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,29,7730,375.162,251.253,538.796,0.001%
,2003,2003,"Colbert County, AL",1033,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,37,8036,460.428,324.183,634.64,0.002%
,2003,2003,"Colbert County, AL",1033,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,88,6395,1376.075,1103.653,1695.366,0.004%
,2003,2003,"Colbert County, AL",1033,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,110,4599,2391.824,1944.843,2838.805,0.004%
,2003,2003,"Colbert County, AL",1033,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,184,3090,5954.693,5094.28,6815.105,0.008%
,2003,2003,"Colbert County, AL",1033,All other non-drug and non-alcohol causes,O9,85+ years,85+,135,939,14376.997,11951.742,16802.252,0.006%
,2003,2003,"Conecuh County, AL",1035,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,12,1958,Unreliable,316.676,1070.562,0.000%
,2003,2003,"Conecuh County, AL",1035,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,20,1631,1226.242,749.025,1893.832,0.001%
,2003,2003,"Conecuh County, AL",1035,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,38,1132,3356.89,2375.537,4607.601,0.002%
,2003,2003,"Conecuh County, AL",1035,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,52,791,6573.957,4909.76,8620.89,0.002%
,2003,2003,"Conecuh County, AL",1035,All other non-drug and non-alcohol causes,O9,85+ years,85+,46,243,18930.041,13859.251,25250.025,0.002%
,2003,2003,"Coosa County, AL",1037,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,13,1750,Unreliable,395.542,1270.308,0.001%
,2003,2003,"Coosa County, AL",1037,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,16,1411,Unreliable,648.153,1841.463,0.001%
,2003,2003,"Coosa County, AL",1037,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,27,1009,2675.917,1763.456,3893.325,0.001%
,2003,2003,"Coosa County, AL",1037,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,37,607,6095.552,4291.817,8401.926,0.002%
,2003,2003,"Coosa County, AL",1037,All other non-drug and non-alcohol causes,O9,85+ years,85+,28,184,15217.391,10111.804,21993.391,0.001%
,2003,2003,"Covington County, AL",1039,All other non-drug and non-alcohol causes,O9,25-34 years,25-34,13,3956,Unreliable,174.974,561.941,0.001%
,2003,2003,"Covington County, AL",1039,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,12,5091,Unreliable,121.794,411.738,0.000%
,2003,2003,"Covington County, AL",1039,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,23,5250,438.095,277.713,657.358,0.001%
,2003,2003,"Covington County, AL",1039,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,63,4368,1442.308,1108.312,1845.332,0.003%
,2003,2003,"Covington County, AL",1039,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,81,3485,2324.247,1845.777,2888.83,0.003%
,2003,2003,"Covington County, AL",1039,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,155,2327,6660.937,5612.299,7709.575,0.006%
,2003,2003,"Covington County, AL",1039,All other non-drug and non-alcohol causes,O9,85+ years,85+,145,840,17261.905,14452.199,20071.61,0.006%
,2003,2003,"Crenshaw County, AL",1041,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,12,1942,Unreliable,319.285,1079.382,0.000%
,2003,2003,"Crenshaw County, AL",1041,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,15,1522,Unreliable,551.6,1625.509,0.001%
,2003,2003,"Crenshaw County, AL",1041,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,31,1154,2686.308,1825.212,3813,0.001%
,2003,2003,"Crenshaw County, AL",1041,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,48,822,5839.416,4305.518,7742.19,0.002%
,2003,2003,"Crenshaw County, AL",1041,All other non-drug and non-alcohol causes,O9,85+ years,85+,60,295,20338.983,15520.881,26180.339,0.002%
,2003,2003,"Cullman County, AL",1043,All other non-drug and non-alcohol causes,O9,25-34 years,25-34,13,9826,Unreliable,70.446,226.24,0.001%
,2003,2003,"Cullman County, AL",1043,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,25,11099,225.246,145.768,332.507,0.001%
,2003,2003,"Cullman County, AL",1043,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,63,10945,575.605,442.312,736.447,0.003%
,2003,2003,"Cullman County, AL",1043,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,105,8881,1182.299,956.153,1408.445,0.004%
,2003,2003,"Cullman County, AL",1043,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,165,6252,2639.155,2236.458,3041.853,0.007%
,2003,2003,"Cullman County, AL",1043,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,286,4003,7144.642,6316.597,7972.686,0.012%
,2003,2003,"Cullman County, AL",1043,All other non-drug and non-alcohol causes,O9,85+ years,85+,230,1174,19591.141,17059.21,22123.073,0.009%
,2003,2003,"Dale County, AL",1045,All other non-drug and non-alcohol causes,O9,25-34 years,25-34,12,7095,Unreliable,87.393,295.442,0.000%
,2003,2003,"Dale County, AL",1045,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,17,6772,Unreliable,146.237,401.93,0.001%
,2003,2003,"Dale County, AL",1045,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,43,6520,659.509,477.287,888.352,0.002%
,2003,2003,"Dale County, AL",1045,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,50,4912,1017.915,755.517,1341.999,0.002%
,2003,2003,"Dale County, AL",1045,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,77,3639,2115.966,1669.878,2644.598,0.003%
,2003,2003,"Dale County, AL",1045,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,124,2007,6178.376,5090.9,7265.851,0.005%
,2003,2003,"Dale County, AL",1045,All other non-drug and non-alcohol causes,O9,85+ years,85+,119,615,19349.593,15872.996,22826.191,0.005%
,2003,2003,"Dallas County, AL",1047,All other non-drug and non-alcohol causes,O9,< 1 year,1,14,696,Unreliable,1099.704,3374.945,0.001%
,2003,2003,"Dallas County, AL",1047,All other non-drug and non-alcohol causes,O9,15-24 years,15-24,10,6654,Unreliable,72.068,276.381,0.000%
,2003,2003,"Dallas County, AL",1047,All other non-drug and non-alcohol causes,O9,25-34 years,25-34,16,5033,Unreliable,181.71,516.254,0.001%
,2003,2003,"Dallas County, AL",1047,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,16,6109,Unreliable,149.704,425.324,0.001%
,2003,2003,"Dallas County, AL",1047,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,45,6306,713.606,520.511,954.862,0.002%
,2003,2003,"Dallas County, AL",1047,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,73,4511,1618.266,1268.462,2034.727,0.003%
,2003,2003,"Dallas County, AL",1047,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,78,3339,2336.029,1846.537,2915.481,0.003%
,2003,2003,"Dallas County, AL",1047,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,133,2095,6348.449,5269.507,7427.39,0.005%
,2003,2003,"Dallas County, AL",1047,All other non-drug and non-alcohol causes,O9,85+ years,85+,157,727,21595.598,18217.506,24973.69,0.006%
,2003,2003,"DeKalb County, AL",1049,All other non-drug and non-alcohol causes,O9,15-24 years,15-24,10,8496,Unreliable,56.443,216.46,0.000%
,2003,2003,"DeKalb County, AL",1049,All other non-drug and non-alcohol causes,O9,25-34 years,25-34,16,9164,Unreliable,99.797,283.534,0.001%
,2003,2003,"DeKalb County, AL",1049,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,28,9574,292.459,194.336,422.685,0.001%
,2003,2003,"DeKalb County, AL",1049,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,51,9012,565.912,421.361,744.073,0.002%
,2003,2003,"DeKalb County, AL",1049,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,86,6998,1228.923,982.978,1517.707,0.004%
,2003,2003,"DeKalb County, AL",1049,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,117,5108,2290.525,1875.477,2705.572,0.005%
,2003,2003,"DeKalb County, AL",1049,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,184,2950,6237.288,5336.043,7138.533,0.008%
,2003,2003,"DeKalb County, AL",1049,All other non-drug and non-alcohol causes,O9,85+ years,85+,177,1034,17117.988,14596.121,19639.855,0.007%
,2003,2003,"Elmore County, AL",1051,All other non-drug and non-alcohol causes,O9,< 1 year,1,10,912,Unreliable,525.811,2016.491,0.000%
,2003,2003,"Elmore County, AL",1051,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,23,11243,204.572,129.68,306.958,0.001%
,2003,2003,"Elmore County, AL",1051,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,47,10208,460.423,338.301,612.266,0.002%
,2003,2003,"Elmore County, AL",1051,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,85,6995,1215.154,970.616,1502.562,0.003%
,2003,2003,"Elmore County, AL",1051,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,128,4274,2994.853,2476.021,3513.684,0.005%
,2003,2003,"Elmore County, AL",1051,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,171,2490,6867.47,5838.14,7896.8,0.007%
,2003,2003,"Elmore County, AL",1051,All other non-drug and non-alcohol causes,O9,85+ years,85+,143,848,16863.208,14099.27,19627.145,0.006%
,2003,2003,"Escambia County, AL",1053,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,21,5503,381.61,236.224,583.333,0.001%
,2003,2003,"Escambia County, AL",1053,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,26,5242,495.994,323.998,726.745,0.001%
,2003,2003,"Escambia County, AL",1053,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,51,4198,1214.864,904.551,1597.328,0.002%
,2003,2003,"Escambia County, AL",1053,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,82,2918,2810.144,2234.992,3488.119,0.003%
,2003,2003,"Escambia County, AL",1053,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,94,1791,5248.465,4241.284,6422.808,0.004%
,2003,2003,"Escambia County, AL",1053,All other non-drug and non-alcohol causes,O9,85+ years,85+,122,592,20608.108,16951.198,24265.018,0.005%
,2003,2003,"Etowah County, AL",1055,All other non-drug and non-alcohol causes,O9,< 1 year,1,14,1258,Unreliable,608.421,1867.219,0.001%
,2003,2003,"Etowah County, AL",1055,All other non-drug and non-alcohol causes,O9,15-24 years,15-24,17,13296,Unreliable,74.482,204.713,0.001%
,2003,2003,"Etowah County, AL",1055,All other non-drug and non-alcohol causes,O9,25-34 years,25-34,20,12952,154.416,94.322,238.484,0.001%
,2003,2003,"Etowah County, AL",1055,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,39,13994,278.691,198.177,380.979,0.002%
,2003,2003,"Etowah County, AL",1055,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,101,15020,672.437,541.293,803.58,0.004%
,2003,2003,"Etowah County, AL",1055,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,167,11552,1445.637,1226.378,1664.896,0.007%
,2003,2003,"Etowah County, AL",1055,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,242,8495,2848.735,2489.812,3207.657,0.010%
,2003,2003,"Etowah County, AL",1055,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,416,5958,6982.209,6311.24,7653.177,0.017%
,2003,2003,"Etowah County, AL",1055,All other non-drug and non-alcohol causes,O9,85+ years,85+,349,1758,19852.105,17769.293,21934.916,0.014%
,2003,2003,"Fayette County, AL",1057,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,14,2603,Unreliable,294.043,902.406,0.001%
,2003,2003,"Fayette County, AL",1057,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,29,2201,1317.583,882.412,1892.273,0.001%
,2003,2003,"Fayette County, AL",1057,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,49,1612,3039.702,2248.802,4018.638,0.002%
,2003,2003,"Fayette County, AL",1057,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,54,994,5432.596,4081.129,7088.342,0.002%
,2003,2003,"Fayette County, AL",1057,All other non-drug and non-alcohol causes,O9,85+ years,85+,45,412,10922.33,7966.857,14614.951,0.002%
,2003,2003,"Franklin County, AL",1059,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,17,4268,Unreliable,232.033,637.739,0.001%
,2003,2003,"Franklin County, AL",1059,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,31,4079,759.99,516.375,1078.745,0.001%
,2003,2003,"Franklin County, AL",1059,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,35,3369,1038.884,723.624,1444.838,0.001%
,2003,2003,"Franklin County, AL",1059,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,71,2638,2691.433,2102.036,3394.866,0.003%
