Notes,Year,Year Code,County,County Code,Drug/Alcohol Induced Cause,Drug/Alcohol Induced Cause Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,% of Total Deaths
,2016,2016,"Blount County, AL",1009,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,172,3159,5444.761,4631.049,6258.473,0.006%
,2016,2016,"Blount County, AL",1009,All other non-drug and non-alcohol causes,O9,85+ years,85+,162,969,16718.266,14143.785,19292.748,0.006%
,2016,2016,"Bullock County, AL",1011,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,15,1387,Unreliable,605.288,1783.724,0.001%
,2016,2016,"Bullock County, AL",1011,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,36,964,3734.44,2615.564,5170.033,0.001%
,2016,2016,"Bullock County, AL",1011,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,29,523,5544.933,3713.553,7963.467,0.001%
,2016,2016,"Bullock County, AL",1011,All other non-drug and non-alcohol causes,O9,85+ years,85+,31,197,15736.041,10691.853,22336.051,0.001%
,2016,2016,"Butler County, AL",1013,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,19,2412,Unreliable,474.267,1230.132,0.001%
,2016,2016,"Butler County, AL",1013,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,48,2816,1704.545,1256.795,2259.972,0.002%
,2016,2016,"Butler County, AL",1013,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,52,2101,2475.012,1848.463,3245.656,0.002%
,2016,2016,"Butler County, AL",1013,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,64,1137,5628.848,4334.888,7187.926,0.002%
,2016,2016,"Butler County, AL",1013,All other non-drug and non-alcohol causes,O9,85+ years,85+,65,566,11484.099,8863.198,14637.403,0.002%
,2016,2016,"Calhoun County, AL",1015,All other non-drug and non-alcohol causes,O9,< 1 year,1,17,1232,Unreliable,803.83,2209.31,0.001%
,2016,2016,"Calhoun County, AL",1015,All other non-drug and non-alcohol causes,O9,15-24 years,15-24,17,15011,Unreliable,65.973,181.325,0.001%
,2016,2016,"Calhoun County, AL",1015,All other non-drug and non-alcohol causes,O9,25-34 years,25-34,28,15166,184.623,122.68,266.833,0.001%
,2016,2016,"Calhoun County, AL",1015,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,55,13775,399.274,300.789,519.711,0.002%
,2016,2016,"Calhoun County, AL",1015,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,118,14963,788.612,646.321,930.903,0.004%
,2016,2016,"Calhoun County, AL",1015,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,224,15947,1404.653,1220.702,1588.603,0.008%
,2016,2016,"Calhoun County, AL",1015,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,283,11520,2456.597,2170.379,2742.815,0.010%
,2016,2016,"Calhoun County, AL",1015,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,339,5734,5912.103,5282.745,6541.462,0.012%
,2016,2016,"Calhoun County, AL",1015,All other non-drug and non-alcohol causes,O9,85+ years,85+,296,2093,14142.379,12531.242,15753.517,0.011%
,2016,2016,"Chambers County, AL",1017,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,13,3872,Unreliable,178.77,574.132,0.000%
,2016,2016,"Chambers County, AL",1017,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,32,4593,696.712,476.551,983.549,0.001%
,2016,2016,"Chambers County, AL",1017,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,73,4874,1497.743,1173.991,1883.187,0.003%
,2016,2016,"Chambers County, AL",1017,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,82,3802,2156.76,1715.336,2677.099,0.003%
,2016,2016,"Chambers County, AL",1017,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,104,1914,5433.647,4389.334,6477.96,0.004%
,2016,2016,"Chambers County, AL",1017,All other non-drug and non-alcohol causes,O9,85+ years,85+,130,739,17591.34,14567.329,20615.35,0.005%
,2016,2016,"Cherokee County, AL",1019,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,12,2909,Unreliable,213.15,720.578,0.000%
,2016,2016,"Cherokee County, AL",1019,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,30,3647,822.594,555.004,1174.302,0.001%
,2016,2016,"Cherokee County, AL",1019,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,49,3987,1228.994,909.222,1624.792,0.002%
,2016,2016,"Cherokee County, AL",1019,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,96,3551,2703.464,2189.806,3301.389,0.003%
,2016,2016,"Cherokee County, AL",1019,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,94,1663,5652.435,4567.733,6917.168,0.003%
,2016,2016,"Cherokee County, AL",1019,All other non-drug and non-alcohol causes,O9,85+ years,85+,59,450,13111.111,9980.833,16912.416,0.002%
,2016,2016,"Chilton County, AL",1021,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,12,5637,Unreliable,109.997,371.857,0.000%
,2016,2016,"Chilton County, AL",1021,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,37,5878,629.466,443.201,867.637,0.001%
,2016,2016,"Chilton County, AL",1021,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,79,5911,1336.491,1058.114,1665.669,0.003%
,2016,2016,"Chilton County, AL",1021,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,120,4277,2805.705,2303.701,3307.709,0.004%
,2016,2016,"Chilton County, AL",1021,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,114,2069,5509.908,4498.45,6521.367,0.004%
,2016,2016,"Chilton County, AL",1021,All other non-drug and non-alcohol causes,O9,85+ years,85+,95,709,13399.154,10840.719,16379.795,0.003%
,2016,2016,"Choctaw County, AL",1023,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,16,1790,Unreliable,510.918,1451.566,0.001%
,2016,2016,"Choctaw County, AL",1023,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,25,1977,1264.542,818.349,1866.717,0.001%
,2016,2016,"Choctaw County, AL",1023,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,39,1646,2369.38,1684.866,3239.014,0.001%
,2016,2016,"Choctaw County, AL",1023,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,39,874,4462.243,3173.101,6100.019,0.001%
,2016,2016,"Choctaw County, AL",1023,All other non-drug and non-alcohol causes,O9,85+ years,85+,45,315,14285.714,10420.143,19115.429,0.002%
,2016,2016,"Clarke County, AL",1025,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,15,3350,Unreliable,250.607,738.515,0.001%
,2016,2016,"Clarke County, AL",1025,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,54,3408,1584.507,1190.329,2067.433,0.002%
,2016,2016,"Clarke County, AL",1025,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,65,2601,2499.039,1928.708,3185.225,0.002%
,2016,2016,"Clarke County, AL",1025,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,77,1508,5106.101,4029.633,6381.758,0.003%
,2016,2016,"Clarke County, AL",1025,All other non-drug and non-alcohol causes,O9,85+ years,85+,81,532,15225.564,12091.229,18924.006,0.003%
,2016,2016,"Clay County, AL",1027,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,16,1910,Unreliable,478.819,1360.369,0.001%
,2016,2016,"Clay County, AL",1027,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,24,1878,1277.955,818.812,1901.495,0.001%
,2016,2016,"Clay County, AL",1027,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,53,1621,3269.587,2449.149,4276.685,0.002%
,2016,2016,"Clay County, AL",1027,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,37,869,4257.768,2997.852,5868.779,0.001%
,2016,2016,"Clay County, AL",1027,All other non-drug and non-alcohol causes,O9,85+ years,85+,38,298,12751.678,9023.852,17502.698,0.001%
,2016,2016,"Cleburne County, AL",1029,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,13,2057,Unreliable,336.509,1080.719,0.000%
,2016,2016,"Cleburne County, AL",1029,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,37,2046,1808.407,1273.281,2492.653,0.001%
,2016,2016,"Cleburne County, AL",1029,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,44,1663,2645.821,1922.453,3551.882,0.002%
,2016,2016,"Cleburne County, AL",1029,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,47,827,5683.192,4175.782,7557.452,0.002%
,2016,2016,"Cleburne County, AL",1029,All other non-drug and non-alcohol causes,O9,85+ years,85+,34,318,10691.824,7404.409,14940.755,0.001%
,2016,2016,"Coffee County, AL",1031,All other non-drug and non-alcohol causes,O9,25-34 years,25-34,10,6473,Unreliable,74.083,284.109,0.000%
,2016,2016,"Coffee County, AL",1031,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,15,6704,Unreliable,125.229,369.037,0.001%
,2016,2016,"Coffee County, AL",1031,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,36,6868,524.17,367.123,725.672,0.001%
,2016,2016,"Coffee County, AL",1031,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,75,6420,1168.224,918.879,1464.381,0.003%
,2016,2016,"Coffee County, AL",1031,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,96,4953,1938.219,1569.958,2366.895,0.003%
,2016,2016,"Coffee County, AL",1031,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,149,2563,5813.5,4880.029,6746.97,0.005%
,2016,2016,"Coffee County, AL",1031,All other non-drug and non-alcohol causes,O9,85+ years,85+,102,893,11422.172,9205.484,13638.861,0.004%
,2016,2016,"Colbert County, AL",1033,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,21,6325,332.016,205.524,507.523,0.001%
,2016,2016,"Colbert County, AL",1033,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,44,7491,587.372,426.784,788.517,0.002%
,2016,2016,"Colbert County, AL",1033,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,95,7600,1250,1011.325,1528.062,0.003%
,2016,2016,"Colbert County, AL",1033,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,136,5926,2294.971,1909.259,2680.684,0.005%
,2016,2016,"Colbert County, AL",1033,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,209,3246,6438.694,5565.761,7311.626,0.008%
,2016,2016,"Colbert County, AL",1033,All other non-drug and non-alcohol causes,O9,85+ years,85+,173,1246,13884.43,11815.427,15953.433,0.006%
,2016,2016,"Conecuh County, AL",1035,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,22,1872,1175.214,736.495,1779.285,0.001%
,2016,2016,"Conecuh County, AL",1035,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,36,1545,2330.097,1631.977,3225.833,0.001%
,2016,2016,"Conecuh County, AL",1035,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,35,818,4278.729,2980.306,5950.685,0.001%
,2016,2016,"Conecuh County, AL",1035,All other non-drug and non-alcohol causes,O9,85+ years,85+,43,298,14429.53,10442.651,19436.433,0.002%
,2016,2016,"Coosa County, AL",1037,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,20,1892,1057.082,645.698,1632.579,0.001%
,2016,2016,"Coosa County, AL",1037,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,33,1338,2466.368,1697.724,3463.693,0.001%
,2016,2016,"Coosa County, AL",1037,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,40,580,6896.552,4926.966,9391.172,0.001%
,2016,2016,"Coosa County, AL",1037,All other non-drug and non-alcohol causes,O9,85+ years,85+,45,191,23560.209,17185.052,31525.445,0.002%
,2016,2016,"Covington County, AL",1039,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,18,4219,Unreliable,252.853,674.277,0.001%
,2016,2016,"Covington County, AL",1039,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,40,4865,822.199,587.387,1119.605,0.001%
,2016,2016,"Covington County, AL",1039,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,74,5416,1366.322,1072.863,1715.294,0.003%
,2016,2016,"Covington County, AL",1039,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,104,4240,2452.83,1981.411,2924.249,0.004%
,2016,2016,"Covington County, AL",1039,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,136,2415,5631.47,4684.997,6577.943,0.005%
,2016,2016,"Covington County, AL",1039,All other non-drug and non-alcohol causes,O9,85+ years,85+,114,972,11728.395,9575.404,13881.386,0.004%
,2016,2016,"Crenshaw County, AL",1041,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,27,1949,1385.326,912.944,2015.58,0.001%
,2016,2016,"Crenshaw County, AL",1041,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,56,1549,3615.236,2730.913,4694.673,0.002%
,2016,2016,"Crenshaw County, AL",1041,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,45,723,6224.066,4539.896,8328.299,0.002%
,2016,2016,"Crenshaw County, AL",1041,All other non-drug and non-alcohol causes,O9,85+ years,85+,46,315,14603.175,10691.422,19478.59,0.002%
,2016,2016,"Cullman County, AL",1043,All other non-drug and non-alcohol causes,O9,25-34 years,25-34,17,10423,Unreliable,95.013,261.141,0.001%
,2016,2016,"Cullman County, AL",1043,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,24,10054,238.711,152.947,355.183,0.001%
,2016,2016,"Cullman County, AL",1043,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,75,11020,680.581,535.318,853.115,0.003%
,2016,2016,"Cullman County, AL",1043,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,129,11074,1164.891,963.867,1365.914,0.005%
,2016,2016,"Cullman County, AL",1043,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,202,8935,2260.772,1949,2572.544,0.007%
,2016,2016,"Cullman County, AL",1043,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,268,4664,5746.141,5058.178,6434.103,0.010%
,2016,2016,"Cullman County, AL",1043,All other non-drug and non-alcohol causes,O9,85+ years,85+,244,1445,16885.813,14767.046,19004.58,0.009%
,2016,2016,"Dale County, AL",1045,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,14,5893,Unreliable,129.882,398.602,0.001%
,2016,2016,"Dale County, AL",1045,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,40,6175,647.773,462.776,882.086,0.001%
,2016,2016,"Dale County, AL",1045,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,83,6425,1291.829,1028.929,1601.416,0.003%
,2016,2016,"Dale County, AL",1045,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,112,4615,2426.869,1977.406,2876.331,0.004%
,2016,2016,"Dale County, AL",1045,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,141,2498,5644.516,4712.822,6576.209,0.005%
,2016,2016,"Dale County, AL",1045,All other non-drug and non-alcohol causes,O9,85+ years,85+,127,846,15011.82,12400.936,17622.704,0.005%
,2016,2016,"Dallas County, AL",1047,All other non-drug and non-alcohol causes,O9,15-24 years,15-24,12,5509,Unreliable,112.553,380.497,0.000%
,2016,2016,"Dallas County, AL",1047,All other non-drug and non-alcohol causes,O9,25-34 years,25-34,14,4686,Unreliable,163.336,501.272,0.001%
,2016,2016,"Dallas County, AL",1047,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,20,4446,449.843,274.777,694.746,0.001%
,2016,2016,"Dallas County, AL",1047,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,38,4909,774.088,547.791,1062.498,0.001%
,2016,2016,"Dallas County, AL",1047,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,97,5713,1697.882,1376.863,2071.28,0.004%
,2016,2016,"Dallas County, AL",1047,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,120,3998,3001.501,2464.464,3538.537,0.004%
,2016,2016,"Dallas County, AL",1047,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,120,1985,6045.34,4963.691,7126.989,0.004%
,2016,2016,"Dallas County, AL",1047,All other non-drug and non-alcohol causes,O9,85+ years,85+,136,750,18133.333,15085.689,21180.978,0.005%
,2016,2016,"DeKalb County, AL",1049,All other non-drug and non-alcohol causes,O9,25-34 years,25-34,14,8482,Unreliable,90.237,276.935,0.001%
,2016,2016,"DeKalb County, AL",1049,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,27,9062,297.947,196.35,433.499,0.001%
,2016,2016,"DeKalb County, AL",1049,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,69,9548,722.664,562.276,914.575,0.003%
,2016,2016,"DeKalb County, AL",1049,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,119,9086,1309.707,1074.388,1545.026,0.004%
,2016,2016,"DeKalb County, AL",1049,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,176,7110,2475.387,2109.672,2841.102,0.006%
,2016,2016,"DeKalb County, AL",1049,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,180,3393,5305.04,4530.028,6080.052,0.007%
,2016,2016,"DeKalb County, AL",1049,All other non-drug and non-alcohol causes,O9,85+ years,85+,165,1135,14537.445,12319.237,16755.652,0.006%
,2016,2016,"Elmore County, AL",1051,All other non-drug and non-alcohol causes,O9,< 1 year,1,10,968,Unreliable,495.393,1899.835,0.000%
,2016,2016,"Elmore County, AL",1051,All other non-drug and non-alcohol causes,O9,15-24 years,15-24,16,10429,Unreliable,87.692,249.142,0.001%
,2016,2016,"Elmore County, AL",1051,All other non-drug and non-alcohol causes,O9,25-34 years,25-34,25,11379,219.703,142.181,324.326,0.001%
,2016,2016,"Elmore County, AL",1051,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,25,10919,228.959,148.171,337.989,0.001%
,2016,2016,"Elmore County, AL",1051,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,60,11394,526.593,401.848,677.83,0.002%
,2016,2016,"Elmore County, AL",1051,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,103,10416,988.863,797.89,1179.837,0.004%
,2016,2016,"Elmore County, AL",1051,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,165,7459,2212.093,1874.559,2549.627,0.006%
,2016,2016,"Elmore County, AL",1051,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,199,3462,5748.122,4949.474,6546.771,0.007%
,2016,2016,"Elmore County, AL",1051,All other non-drug and non-alcohol causes,O9,85+ years,85+,175,1191,14693.535,12516.51,16870.559,0.006%
,2016,2016,"Escambia County, AL",1053,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,17,4893,Unreliable,202.395,556.278,0.001%
,2016,2016,"Escambia County, AL",1053,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,33,4969,664.118,457.145,932.667,0.001%
,2016,2016,"Escambia County, AL",1053,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,91,4885,1862.845,1499.851,2287.164,0.003%
,2016,2016,"Escambia County, AL",1053,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,102,3788,2692.714,2170.142,3215.286,0.004%
,2016,2016,"Escambia County, AL",1053,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,128,2038,6280.667,5192.597,7368.737,0.005%
,2016,2016,"Escambia County, AL",1053,All other non-drug and non-alcohol causes,O9,85+ years,85+,113,659,17147.193,13985.571,20308.814,0.004%
,2016,2016,"Etowah County, AL",1055,All other non-drug and non-alcohol causes,O9,< 1 year,1,13,1135,Unreliable,609.866,1958.625,0.000%
,2016,2016,"Etowah County, AL",1055,All other non-drug and non-alcohol causes,O9,15-24 years,15-24,18,12712,Unreliable,83.92,223.787,0.001%
,2016,2016,"Etowah County, AL",1055,All other non-drug and non-alcohol causes,O9,25-34 years,25-34,27,12269,220.067,145.026,320.186,0.001%
,2016,2016,"Etowah County, AL",1055,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,43,12684,339.01,245.341,456.643,0.002%
,2016,2016,"Etowah County, AL",1055,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,110,13944,788.87,641.447,936.293,0.004%
,2016,2016,"Etowah County, AL",1055,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,205,14239,1439.708,1242.623,1636.793,0.007%
,2016,2016,"Etowah County, AL",1055,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,298,11163,2669.533,2366.435,2972.631,0.011%
,2016,2016,"Etowah County, AL",1055,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,304,5474,5553.526,4929.233,6177.818,0.011%
,2016,2016,"Etowah County, AL",1055,All other non-drug and non-alcohol causes,O9,85+ years,85+,343,1979,17331.986,15497.741,19166.231,0.012%
,2016,2016,"Fayette County, AL",1057,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,13,2245,Unreliable,308.329,990.218,0.000%
,2016,2016,"Fayette County, AL",1057,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,30,2370,1265.823,854.051,1807.038,0.001%
,2016,2016,"Fayette County, AL",1057,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,67,1977,3388.973,2626.42,4303.86,0.002%
,2016,2016,"Fayette County, AL",1057,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,65,1106,5877.034,4535.778,7490.75,0.002%
,2016,2016,"Fayette County, AL",1057,All other non-drug and non-alcohol causes,O9,85+ years,85+,56,330,16969.697,12818.739,22036.509,0.002%
,2016,2016,"Franklin County, AL",1059,All other non-drug and non-alcohol causes,O9,25-34 years,25-34,10,3972,Unreliable,120.73,463.001,0.000%
,2016,2016,"Franklin County, AL",1059,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,15,4090,Unreliable,205.265,604.896,0.001%
,2016,2016,"Franklin County, AL",1059,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,25,4176,598.659,387.422,883.74,0.001%
,2016,2016,"Franklin County, AL",1059,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,60,3886,1544.004,1178.245,1987.442,0.002%
,2016,2016,"Franklin County, AL",1059,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,80,2983,2681.864,2126.557,3337.821,0.003%
,2016,2016,"Franklin County, AL",1059,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,100,1668,5995.204,4820.144,7170.264,0.004%
,2016,2016,"Franklin County, AL",1059,All other non-drug and non-alcohol causes,O9,85+ years,85+,71,508,13976.378,10915.691,17629.244,0.003%
,2016,2016,"Geneva County, AL",1061,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,22,3679,597.989,374.753,905.361,0.001%
,2016,2016,"Geneva County, AL",1061,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,46,3788,1214.361,889.07,1619.788,0.002%
,2016,2016,"Geneva County, AL",1061,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,97,3078,3151.397,2555.562,3844.452,0.004%
,2016,2016,"Geneva County, AL",1061,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,97,1645,5896.657,4781.776,7193.449,0.004%
,2016,2016,"Geneva County, AL",1061,All other non-drug and non-alcohol causes,O9,85+ years,85+,93,555,16756.757,13524.881,20528.2,0.003%
,2016,2016,"Greene County, AL",1063,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,18,1355,Unreliable,787.297,2099.464,0.001%
