Notes,Year,Year Code,County,County Code,Drug/Alcohol Induced Cause,Drug/Alcohol Induced Cause Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,% of Total Deaths
,2013,2013,"Blount County, AL",1009,All other non-drug and non-alcohol causes,O9,85+ years,85+,135,865,15606.936,12974.203,18239.67,0.005%
,2013,2013,"Bullock County, AL",1011,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,10,1525,Unreliable,314.452,1205.928,0.000%
,2013,2013,"Bullock County, AL",1011,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,17,1432,Unreliable,691.563,1900.747,0.001%
,2013,2013,"Bullock County, AL",1011,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,22,891,2469.136,1547.383,3738.296,0.001%
,2013,2013,"Bullock County, AL",1011,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,31,474,6540.084,4443.66,9283.127,0.001%
,2013,2013,"Bullock County, AL",1011,All other non-drug and non-alcohol causes,O9,85+ years,85+,28,190,14736.842,9792.484,21298.863,0.001%
,2013,2013,"Butler County, AL",1013,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,12,2577,Unreliable,240.61,813.411,0.000%
,2013,2013,"Butler County, AL",1013,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,41,2886,1420.651,1019.488,1927.27,0.002%
,2013,2013,"Butler County, AL",1013,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,45,1902,2365.931,1725.733,3165.804,0.002%
,2013,2013,"Butler County, AL",1013,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,61,1153,5290.546,4046.845,6795.918,0.002%
,2013,2013,"Butler County, AL",1013,All other non-drug and non-alcohol causes,O9,85+ years,85+,69,542,12730.627,9905.192,16111.373,0.003%
,2013,2013,"Calhoun County, AL",1015,All other non-drug and non-alcohol causes,O9,15-24 years,15-24,12,16588,Unreliable,37.38,126.366,0.000%
,2013,2013,"Calhoun County, AL",1015,All other non-drug and non-alcohol causes,O9,25-34 years,25-34,24,14752,162.69,104.239,242.069,0.001%
,2013,2013,"Calhoun County, AL",1015,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,47,14182,331.406,243.504,440.7,0.002%
,2013,2013,"Calhoun County, AL",1015,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,109,15829,688.61,559.334,817.885,0.004%
,2013,2013,"Calhoun County, AL",1015,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,222,15796,1405.419,1220.541,1590.297,0.009%
,2013,2013,"Calhoun County, AL",1015,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,271,10434,2597.278,2288.042,2906.514,0.010%
,2013,2013,"Calhoun County, AL",1015,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,350,5761,6075.334,5438.843,6711.825,0.013%
,2013,2013,"Calhoun County, AL",1015,All other non-drug and non-alcohol causes,O9,85+ years,85+,339,1954,17349.028,15502.179,19195.877,0.013%
,2013,2013,"Chambers County, AL",1017,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,14,4157,Unreliable,184.122,565.062,0.001%
,2013,2013,"Chambers County, AL",1017,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,26,4834,537.857,351.344,788.084,0.001%
,2013,2013,"Chambers County, AL",1017,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,84,4833,1738.051,1386.339,2151.829,0.003%
,2013,2013,"Chambers County, AL",1017,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,87,3497,2487.847,1992.666,3068.759,0.003%
,2013,2013,"Chambers County, AL",1017,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,108,1801,5996.669,4865.69,7127.647,0.004%
,2013,2013,"Chambers County, AL",1017,All other non-drug and non-alcohol causes,O9,85+ years,85+,115,796,14447.236,11806.701,17087.771,0.004%
,2013,2013,"Cherokee County, AL",1019,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,36,3858,933.126,653.552,1291.838,0.001%
,2013,2013,"Cherokee County, AL",1019,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,53,4000,1325,992.518,1733.127,0.002%
,2013,2013,"Cherokee County, AL",1019,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,60,3283,1827.597,1394.657,2352.482,0.002%
,2013,2013,"Cherokee County, AL",1019,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,87,1567,5552.01,4446.938,6848.405,0.003%
,2013,2013,"Cherokee County, AL",1019,All other non-drug and non-alcohol causes,O9,85+ years,85+,67,414,16183.575,12542.109,20552.493,0.003%
,2013,2013,"Chilton County, AL",1021,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,20,5829,343.112,209.583,529.909,0.001%
,2013,2013,"Chilton County, AL",1021,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,39,5988,651.303,463.141,890.35,0.002%
,2013,2013,"Chilton County, AL",1021,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,71,5707,1244.086,971.644,1569.241,0.003%
,2013,2013,"Chilton County, AL",1021,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,117,3876,3018.576,2471.604,3565.548,0.005%
,2013,2013,"Chilton County, AL",1021,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,138,2015,6848.635,5705.966,7991.305,0.005%
,2013,2013,"Chilton County, AL",1021,All other non-drug and non-alcohol causes,O9,85+ years,85+,103,662,15558.912,12554.105,18563.72,0.004%
,2013,2013,"Choctaw County, AL",1023,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,14,1993,Unreliable,384.041,1178.606,0.001%
,2013,2013,"Choctaw County, AL",1023,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,27,1955,1381.074,910.142,2009.394,0.001%
,2013,2013,"Choctaw County, AL",1023,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,33,1606,2054.795,1414.418,2885.692,0.001%
,2013,2013,"Choctaw County, AL",1023,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,46,792,5808.081,4252.27,7747.167,0.002%
,2013,2013,"Choctaw County, AL",1023,All other non-drug and non-alcohol causes,O9,85+ years,85+,55,332,16566.265,12480.03,21563.313,0.002%
,2013,2013,"Clarke County, AL",1025,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,21,3678,570.962,353.437,872.779,0.001%
,2013,2013,"Clarke County, AL",1025,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,39,3318,1175.407,835.832,1606.816,0.002%
,2013,2013,"Clarke County, AL",1025,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,48,2521,1904.006,1403.862,2524.427,0.002%
,2013,2013,"Clarke County, AL",1025,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,80,1390,5755.396,4563.683,7163.108,0.003%
,2013,2013,"Clarke County, AL",1025,All other non-drug and non-alcohol causes,O9,85+ years,85+,78,503,15506.958,12257.63,19353.459,0.003%
,2013,2013,"Clay County, AL",1027,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,20,1855,1078.167,658.577,1665.143,0.001%
,2013,2013,"Clay County, AL",1027,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,37,1429,2589.223,1823.046,3568.908,0.001%
,2013,2013,"Clay County, AL",1027,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,50,825,6060.606,4498.303,7990.182,0.002%
,2013,2013,"Clay County, AL",1027,All other non-drug and non-alcohol causes,O9,85+ years,85+,40,315,12698.413,9071.873,17291.683,0.002%
,2013,2013,"Cleburne County, AL",1029,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,21,2109,995.733,616.378,1522.087,0.001%
,2013,2013,"Cleburne County, AL",1029,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,27,1995,1353.383,891.893,1969.105,0.001%
,2013,2013,"Cleburne County, AL",1029,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,42,1626,2583.026,1861.613,3491.502,0.002%
,2013,2013,"Cleburne County, AL",1029,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,47,815,5766.871,4237.266,7668.728,0.002%
,2013,2013,"Cleburne County, AL",1029,All other non-drug and non-alcohol causes,O9,85+ years,85+,38,260,14615.385,10342.723,20060.785,0.001%
,2013,2013,"Coffee County, AL",1031,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,31,6936,446.943,303.676,634.401,0.001%
,2013,2013,"Coffee County, AL",1031,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,50,6241,801.154,594.632,1056.225,0.002%
,2013,2013,"Coffee County, AL",1031,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,99,4561,2170.577,1764.136,2642.59,0.004%
,2013,2013,"Coffee County, AL",1031,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,119,2516,4729.73,3879.925,5579.534,0.005%
,2013,2013,"Coffee County, AL",1031,All other non-drug and non-alcohol causes,O9,85+ years,85+,139,869,15995.397,13336.242,18654.552,0.005%
,2013,2013,"Colbert County, AL",1033,All other non-drug and non-alcohol causes,O9,25-34 years,25-34,12,6242,Unreliable,99.335,335.815,0.000%
,2013,2013,"Colbert County, AL",1033,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,16,6688,Unreliable,136.744,388.502,0.001%
,2013,2013,"Colbert County, AL",1033,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,52,7591,685.022,511.608,898.317,0.002%
,2013,2013,"Colbert County, AL",1033,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,104,7646,1360.188,1098.769,1621.608,0.004%
,2013,2013,"Colbert County, AL",1033,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,148,5582,2651.379,2224.213,3078.546,0.006%
,2013,2013,"Colbert County, AL",1033,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,182,3078,5912.93,5053.871,6771.99,0.007%
,2013,2013,"Colbert County, AL",1033,All other non-drug and non-alcohol causes,O9,85+ years,85+,169,1229,13751.017,11677.787,15824.247,0.007%
,2013,2013,"Conecuh County, AL",1035,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,13,1775,Unreliable,389.971,1252.416,0.001%
,2013,2013,"Conecuh County, AL",1035,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,26,1911,1360.544,888.748,1993.51,0.001%
,2013,2013,"Conecuh County, AL",1035,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,29,1486,1951.548,1306.991,2802.754,0.001%
,2013,2013,"Conecuh County, AL",1035,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,37,746,4959.786,3492.135,6836.42,0.001%
,2013,2013,"Conecuh County, AL",1035,All other non-drug and non-alcohol causes,O9,85+ years,85+,47,310,15161.29,11139.91,20161.332,0.002%
,2013,2013,"Coosa County, AL",1037,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,32,1840,1739.13,1189.565,2455.13,0.001%
,2013,2013,"Coosa County, AL",1037,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,29,1193,2430.847,1627.987,3491.109,0.001%
,2013,2013,"Coosa County, AL",1037,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,32,607,5271.829,3605.931,7442.241,0.001%
,2013,2013,"Coosa County, AL",1037,All other non-drug and non-alcohol causes,O9,85+ years,85+,31,179,17318.436,11767.011,24582.134,0.001%
,2013,2013,"Covington County, AL",1039,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,14,4353,Unreliable,175.831,539.619,0.001%
,2013,2013,"Covington County, AL",1039,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,30,5190,578.035,390,825.179,0.001%
,2013,2013,"Covington County, AL",1039,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,66,5338,1236.418,956.246,1573.033,0.003%
,2013,2013,"Covington County, AL",1039,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,101,4057,2489.524,2003.999,2975.049,0.004%
,2013,2013,"Covington County, AL",1039,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,125,2424,5156.766,4252.745,6060.787,0.005%
,2013,2013,"Covington County, AL",1039,All other non-drug and non-alcohol causes,O9,85+ years,85+,150,932,16094.421,13518.777,18670.064,0.006%
,2013,2013,"Crenshaw County, AL",1041,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,29,1936,1497.934,1003.196,2151.288,0.001%
,2013,2013,"Crenshaw County, AL",1041,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,28,1418,1974.612,1312.11,2853.867,0.001%
,2013,2013,"Crenshaw County, AL",1041,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,46,726,6336.088,4638.84,8451.455,0.002%
,2013,2013,"Crenshaw County, AL",1041,All other non-drug and non-alcohol causes,O9,85+ years,85+,49,305,16065.574,11885.472,21239.492,0.002%
,2013,2013,"Cullman County, AL",1043,All other non-drug and non-alcohol causes,O9,15-24 years,15-24,10,10127,Unreliable,47.353,181.598,0.000%
,2013,2013,"Cullman County, AL",1043,All other non-drug and non-alcohol causes,O9,25-34 years,25-34,12,9595,Unreliable,64.622,218.464,0.000%
,2013,2013,"Cullman County, AL",1043,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,23,10183,225.867,143.179,338.911,0.001%
,2013,2013,"Cullman County, AL",1043,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,75,11254,666.43,524.187,835.376,0.003%
,2013,2013,"Cullman County, AL",1043,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,118,10695,1103.319,904.245,1302.394,0.005%
,2013,2013,"Cullman County, AL",1043,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,190,8268,2298.016,1971.254,2624.779,0.007%
,2013,2013,"Cullman County, AL",1043,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,264,4349,6070.361,5338.095,6802.627,0.010%
,2013,2013,"Cullman County, AL",1043,All other non-drug and non-alcohol causes,O9,85+ years,85+,237,1319,17968.158,15680.529,20255.786,0.009%
,2013,2013,"Dale County, AL",1045,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,13,6074,Unreliable,113.961,365.993,0.001%
,2013,2013,"Dale County, AL",1045,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,28,6541,428.069,284.448,618.68,0.001%
,2013,2013,"Dale County, AL",1045,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,72,6145,1171.684,916.773,1475.537,0.003%
,2013,2013,"Dale County, AL",1045,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,108,4378,2466.88,2001.624,2932.136,0.004%
,2013,2013,"Dale County, AL",1045,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,125,2337,5348.738,4411.063,6286.413,0.005%
,2013,2013,"Dale County, AL",1045,All other non-drug and non-alcohol causes,O9,85+ years,85+,130,718,18105.85,14993.393,21218.306,0.005%
,2013,2013,"Dallas County, AL",1047,All other non-drug and non-alcohol causes,O9,25-34 years,25-34,14,4854,Unreliable,157.683,483.923,0.001%
,2013,2013,"Dallas County, AL",1047,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,13,4595,Unreliable,150.642,483.795,0.001%
,2013,2013,"Dallas County, AL",1047,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,45,5724,786.164,573.436,1051.95,0.002%
,2013,2013,"Dallas County, AL",1047,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,68,5724,1187.98,922.514,1506.05,0.003%
,2013,2013,"Dallas County, AL",1047,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,111,3798,2922.591,2378.887,3466.295,0.004%
,2013,2013,"Dallas County, AL",1047,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,120,1935,6201.55,5091.952,7311.149,0.005%
,2013,2013,"Dallas County, AL",1047,All other non-drug and non-alcohol causes,O9,85+ years,85+,132,687,19213.974,15936.145,22491.803,0.005%
,2013,2013,"DeKalb County, AL",1049,All other non-drug and non-alcohol causes,O9,25-34 years,25-34,12,8434,Unreliable,73.518,248.537,0.000%
,2013,2013,"DeKalb County, AL",1049,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,25,9469,264.019,170.86,389.745,0.001%
,2013,2013,"DeKalb County, AL",1049,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,55,9581,574.053,432.457,747.21,0.002%
,2013,2013,"DeKalb County, AL",1049,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,103,8990,1145.717,924.451,1366.984,0.004%
,2013,2013,"DeKalb County, AL",1049,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,169,6361,2656.815,2256.249,3057.381,0.007%
,2013,2013,"DeKalb County, AL",1049,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,210,3353,6263.048,5415.953,7110.143,0.008%
,2013,2013,"DeKalb County, AL",1049,All other non-drug and non-alcohol causes,O9,85+ years,85+,163,1052,15494.297,13115.627,17872.966,0.006%
,2013,2013,"Elmore County, AL",1051,All other non-drug and non-alcohol causes,O9,15-24 years,15-24,10,11165,Unreliable,42.95,164.715,0.000%
,2013,2013,"Elmore County, AL",1051,All other non-drug and non-alcohol causes,O9,25-34 years,25-34,12,10658,Unreliable,58.177,196.675,0.000%
,2013,2013,"Elmore County, AL",1051,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,25,11197,223.274,144.492,329.597,0.001%
,2013,2013,"Elmore County, AL",1051,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,52,11689,444.863,332.246,583.38,0.002%
,2013,2013,"Elmore County, AL",1051,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,99,9761,1014.24,824.324,1234.797,0.004%
,2013,2013,"Elmore County, AL",1051,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,176,6757,2604.706,2219.885,2989.527,0.007%
,2013,2013,"Elmore County, AL",1051,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,201,3035,6622.735,5707.157,7538.313,0.008%
,2013,2013,"Elmore County, AL",1051,All other non-drug and non-alcohol causes,O9,85+ years,85+,174,1089,15977.961,13603.841,18352.082,0.007%
,2013,2013,"Escambia County, AL",1053,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,11,5020,Unreliable,109.386,392.073,0.000%
,2013,2013,"Escambia County, AL",1053,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,31,5218,594.097,403.659,843.274,0.001%
,2013,2013,"Escambia County, AL",1053,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,75,4844,1548.307,1217.836,1940.819,0.003%
,2013,2013,"Escambia County, AL",1053,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,92,3584,2566.964,2069.333,3148.151,0.004%
,2013,2013,"Escambia County, AL",1053,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,106,1957,5416.454,4385.312,6447.595,0.004%
,2013,2013,"Escambia County, AL",1053,All other non-drug and non-alcohol causes,O9,85+ years,85+,114,617,18476.499,15084.753,21868.245,0.004%
,2013,2013,"Etowah County, AL",1055,All other non-drug and non-alcohol causes,O9,< 1 year,1,14,1148,Unreliable,666.72,2046.134,0.001%
,2013,2013,"Etowah County, AL",1055,All other non-drug and non-alcohol causes,O9,15-24 years,15-24,13,13454,Unreliable,51.449,165.233,0.001%
,2013,2013,"Etowah County, AL",1055,All other non-drug and non-alcohol causes,O9,25-34 years,25-34,17,12006,Unreliable,82.485,226.709,0.001%
,2013,2013,"Etowah County, AL",1055,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,35,13391,261.37,182.054,363.502,0.001%
,2013,2013,"Etowah County, AL",1055,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,92,14273,644.574,519.617,790.512,0.004%
,2013,2013,"Etowah County, AL",1055,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,203,14359,1413.747,1219.265,1608.23,0.008%
,2013,2013,"Etowah County, AL",1055,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,292,10247,2849.615,2522.763,3176.466,0.011%
,2013,2013,"Etowah County, AL",1055,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,369,5356,6889.47,6186.513,7592.427,0.014%
,2013,2013,"Etowah County, AL",1055,All other non-drug and non-alcohol causes,O9,85+ years,85+,312,1909,16343.635,14530.094,18157.177,0.012%
,2013,2013,"Fayette County, AL",1057,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,10,2010,Unreliable,238.577,914.945,0.000%
,2013,2013,"Fayette County, AL",1057,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,17,2374,Unreliable,417.152,1146.533,0.001%
,2013,2013,"Fayette County, AL",1057,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,30,2456,1221.498,824.145,1743.762,0.001%
,2013,2013,"Fayette County, AL",1057,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,39,1868,2087.794,1484.631,2854.078,0.002%
,2013,2013,"Fayette County, AL",1057,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,68,1016,6692.913,5197.315,8484.874,0.003%
,2013,2013,"Fayette County, AL",1057,All other non-drug and non-alcohol causes,O9,85+ years,85+,49,328,14939.024,11052.04,19750.137,0.002%
,2013,2013,"Franklin County, AL",1059,All other non-drug and non-alcohol causes,O9,25-34 years,25-34,11,3939,Unreliable,139.406,499.672,0.000%
,2013,2013,"Franklin County, AL",1059,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,13,4101,Unreliable,168.788,542.072,0.001%
,2013,2013,"Franklin County, AL",1059,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,29,4164,696.446,466.424,1000.214,0.001%
,2013,2013,"Franklin County, AL",1059,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,47,3823,1229.401,903.315,1634.845,0.002%
,2013,2013,"Franklin County, AL",1059,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,75,2906,2580.867,2030.007,3235.143,0.003%
,2013,2013,"Franklin County, AL",1059,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,98,1608,6094.527,4947.842,7427.279,0.004%
,2013,2013,"Franklin County, AL",1059,All other non-drug and non-alcohol causes,O9,85+ years,85+,93,507,18343.195,14805.343,22471.698,0.004%
,2013,2013,"Geneva County, AL",1061,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,11,3217,Unreliable,170.693,611.815,0.000%
,2013,2013,"Geneva County, AL",1061,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,16,3760,Unreliable,243.23,691.038,0.001%
,2013,2013,"Geneva County, AL",1061,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,52,3807,1365.905,1020.126,1791.207,0.002%
,2013,2013,"Geneva County, AL",1061,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,66,2853,2313.354,1789.148,2943.165,0.003%
,2013,2013,"Geneva County, AL",1061,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,105,1579,6649.778,5377.833,7921.724,0.004%
