Notes,Year,Year Code,County,County Code,Drug/Alcohol Induced Cause,Drug/Alcohol Induced Cause Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,% of Total Deaths
,2007,2007,"Barbour County, AL",1005,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,32,3449,927.805,634.619,1309.783,0.001%
,2007,2007,"Barbour County, AL",1005,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,37,2023,1828.967,1287.757,2520.993,0.002%
,2007,2007,"Barbour County, AL",1005,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,64,1294,4945.904,3808.94,6315.821,0.003%
,2007,2007,"Barbour County, AL",1005,All other non-drug and non-alcohol causes,O9,85+ years,85+,65,438,14840.183,11453.356,18915,0.003%
,2007,2007,"Bibb County, AL",1007,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,15,3222,Unreliable,260.563,767.854,0.001%
,2007,2007,"Bibb County, AL",1007,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,26,2556,1017.214,664.475,1490.453,0.001%
,2007,2007,"Bibb County, AL",1007,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,37,1598,2315.394,1630.246,3191.47,0.002%
,2007,2007,"Bibb County, AL",1007,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,47,917,5125.409,3765.945,6815.718,0.002%
,2007,2007,"Bibb County, AL",1007,All other non-drug and non-alcohol causes,O9,85+ years,85+,49,264,18560.606,13731.322,24538.049,0.002%
,2007,2007,"Blount County, AL",1009,All other non-drug and non-alcohol causes,O9,25-34 years,25-34,11,6922,Unreliable,79.33,284.341,0.000%
,2007,2007,"Blount County, AL",1009,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,20,8283,241.458,147.49,372.913,0.001%
,2007,2007,"Blount County, AL",1009,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,32,7875,406.349,277.943,573.643,0.001%
,2007,2007,"Blount County, AL",1009,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,67,6833,980.536,759.905,1245.241,0.003%
,2007,2007,"Blount County, AL",1009,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,99,4700,2106.383,1711.963,2564.437,0.004%
,2007,2007,"Blount County, AL",1009,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,149,2409,6185.139,5191.995,7178.283,0.006%
,2007,2007,"Blount County, AL",1009,All other non-drug and non-alcohol causes,O9,85+ years,85+,141,773,18240.621,15229.792,21251.45,0.006%
,2007,2007,"Bullock County, AL",1011,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,10,1662,Unreliable,288.532,1106.522,0.000%
,2007,2007,"Bullock County, AL",1011,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,22,1256,1751.592,1097.705,2651.928,0.001%
,2007,2007,"Bullock County, AL",1011,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,21,791,2654.867,1643.416,4058.257,0.001%
,2007,2007,"Bullock County, AL",1011,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,29,440,6590.909,4414.064,9465.666,0.001%
,2007,2007,"Bullock County, AL",1011,All other non-drug and non-alcohol causes,O9,85+ years,85+,32,241,13278.008,9082.158,18744.564,0.001%
,2007,2007,"Butler County, AL",1013,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,17,3085,Unreliable,321.011,882.292,0.001%
,2007,2007,"Butler County, AL",1013,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,32,2599,1231.243,842.17,1738.145,0.001%
,2007,2007,"Butler County, AL",1013,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,44,1741,2527.283,1836.324,3392.751,0.002%
,2007,2007,"Butler County, AL",1013,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,58,1178,4923.599,3738.686,6364.885,0.002%
,2007,2007,"Butler County, AL",1013,All other non-drug and non-alcohol causes,O9,85+ years,85+,77,487,15811.088,12477.795,19761.172,0.003%
,2007,2007,"Calhoun County, AL",1015,All other non-drug and non-alcohol causes,O9,< 1 year,1,11,1460,Unreliable,376.11,1348.088,0.000%
,2007,2007,"Calhoun County, AL",1015,All other non-drug and non-alcohol causes,O9,15-24 years,15-24,13,16965,Unreliable,40.802,131.037,0.001%
,2007,2007,"Calhoun County, AL",1015,All other non-drug and non-alcohol causes,O9,25-34 years,25-34,22,14771,148.94,93.34,225.497,0.001%
,2007,2007,"Calhoun County, AL",1015,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,41,15142,270.77,194.31,367.329,0.002%
,2007,2007,"Calhoun County, AL",1015,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,118,16995,694.322,569.044,819.6,0.005%
,2007,2007,"Calhoun County, AL",1015,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,210,14001,1499.893,1297.028,1702.758,0.009%
,2007,2007,"Calhoun County, AL",1015,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,254,8970,2831.661,2483.42,3179.903,0.010%
,2007,2007,"Calhoun County, AL",1015,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,345,5580,6182.796,5530.369,6835.222,0.014%
,2007,2007,"Calhoun County, AL",1015,All other non-drug and non-alcohol causes,O9,85+ years,85+,279,1672,16686.603,14728.561,18644.644,0.012%
,2007,2007,"Chambers County, AL",1017,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,13,4583,Unreliable,151.036,485.062,0.001%
,2007,2007,"Chambers County, AL",1017,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,36,5170,696.325,487.699,964.006,0.001%
,2007,2007,"Chambers County, AL",1017,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,77,4495,1713.014,1351.877,2140.977,0.003%
,2007,2007,"Chambers County, AL",1017,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,82,2985,2747.069,2184.826,3409.826,0.003%
,2007,2007,"Chambers County, AL",1017,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,108,1791,6030.151,4892.858,7167.444,0.004%
,2007,2007,"Chambers County, AL",1017,All other non-drug and non-alcohol causes,O9,85+ years,85+,128,798,16040.1,13261.295,18818.906,0.005%
,2007,2007,"Cherokee County, AL",1019,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,24,3969,604.686,387.435,899.725,0.001%
,2007,2007,"Cherokee County, AL",1019,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,34,3783,898.758,622.417,1255.924,0.001%
,2007,2007,"Cherokee County, AL",1019,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,62,2664,2327.327,1784.339,2983.517,0.003%
,2007,2007,"Cherokee County, AL",1019,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,78,1331,5860.255,4632.298,7313.892,0.003%
,2007,2007,"Cherokee County, AL",1019,All other non-drug and non-alcohol causes,O9,85+ years,85+,60,391,15345.269,11710.128,19752.43,0.002%
,2007,2007,"Chilton County, AL",1021,All other non-drug and non-alcohol causes,O9,15-24 years,15-24,12,5418,Unreliable,114.443,386.888,0.000%
,2007,2007,"Chilton County, AL",1021,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,16,5983,Unreliable,152.857,434.281,0.001%
,2007,2007,"Chilton County, AL",1021,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,43,6060,709.571,513.517,955.785,0.002%
,2007,2007,"Chilton County, AL",1021,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,54,5040,1071.429,804.889,1397.979,0.002%
,2007,2007,"Chilton County, AL",1021,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,76,3267,2326.293,1832.863,2911.705,0.003%
,2007,2007,"Chilton County, AL",1021,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,101,1797,5620.479,4524.332,6716.625,0.004%
,2007,2007,"Chilton County, AL",1021,All other non-drug and non-alcohol causes,O9,85+ years,85+,82,557,14721.724,11708.628,18273.487,0.003%
,2007,2007,"Choctaw County, AL",1023,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,13,2114,Unreliable,327.435,1051.579,0.001%
,2007,2007,"Choctaw County, AL",1023,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,21,1958,1072.523,663.913,1639.469,0.001%
,2007,2007,"Choctaw County, AL",1023,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,35,1344,2604.167,1813.906,3621.771,0.001%
,2007,2007,"Choctaw County, AL",1023,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,44,833,5282.113,3837.983,7090.972,0.002%
,2007,2007,"Choctaw County, AL",1023,All other non-drug and non-alcohol causes,O9,85+ years,85+,38,275,13818.182,9778.575,18966.56,0.002%
,2007,2007,"Clarke County, AL",1025,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,11,3859,Unreliable,142.296,510.031,0.000%
,2007,2007,"Clarke County, AL",1025,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,42,3147,1334.604,961.863,1803.998,0.002%
,2007,2007,"Clarke County, AL",1025,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,55,2251,2443.359,1840.68,3180.373,0.002%
,2007,2007,"Clarke County, AL",1025,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,70,1176,5952.381,4640.179,7520.476,0.003%
,2007,2007,"Clarke County, AL",1025,All other non-drug and non-alcohol causes,O9,85+ years,85+,84,496,16935.484,13508.419,20967.315,0.003%
,2007,2007,"Clay County, AL",1027,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,22,1815,1212.121,759.624,1835.164,0.001%
,2007,2007,"Clay County, AL",1027,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,39,1338,2914.798,2072.713,3984.617,0.002%
,2007,2007,"Clay County, AL",1027,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,51,788,6472.081,4818.918,8509.622,0.002%
,2007,2007,"Clay County, AL",1027,All other non-drug and non-alcohol causes,O9,85+ years,85+,44,296,14864.865,10800.811,19955.338,0.002%
,2007,2007,"Cleburne County, AL",1029,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,13,2154,Unreliable,321.355,1032.052,0.001%
,2007,2007,"Cleburne County, AL",1029,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,23,1915,1201.044,761.354,1802.155,0.001%
,2007,2007,"Cleburne County, AL",1029,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,37,1303,2839.601,1999.335,3914.021,0.002%
,2007,2007,"Cleburne County, AL",1029,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,24,693,3463.203,2218.944,5152.97,0.001%
,2007,2007,"Cleburne County, AL",1029,All other non-drug and non-alcohol causes,O9,85+ years,85+,49,240,20416.667,15104.454,26991.854,0.002%
,2007,2007,"Coffee County, AL",1031,All other non-drug and non-alcohol causes,O9,15-24 years,15-24,14,6177,Unreliable,123.91,380.276,0.001%
,2007,2007,"Coffee County, AL",1031,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,15,6547,Unreliable,128.232,377.887,0.001%
,2007,2007,"Coffee County, AL",1031,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,35,6474,540.624,376.566,751.878,0.001%
,2007,2007,"Coffee County, AL",1031,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,46,5577,824.816,603.873,1100.189,0.002%
,2007,2007,"Coffee County, AL",1031,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,83,3834,2164.841,1724.274,2683.645,0.003%
,2007,2007,"Coffee County, AL",1031,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,133,2358,5640.373,4681.772,6598.975,0.005%
,2007,2007,"Coffee County, AL",1031,All other non-drug and non-alcohol causes,O9,85+ years,85+,120,776,15463.918,12697.072,18230.763,0.005%
,2007,2007,"Colbert County, AL",1033,All other non-drug and non-alcohol causes,O9,15-24 years,15-24,10,6560,Unreliable,73.101,280.341,0.000%
,2007,2007,"Colbert County, AL",1033,All other non-drug and non-alcohol causes,O9,25-34 years,25-34,14,6145,Unreliable,124.556,382.256,0.001%
,2007,2007,"Colbert County, AL",1033,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,24,7441,322.537,206.656,479.91,0.001%
,2007,2007,"Colbert County, AL",1033,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,47,8128,578.248,424.874,768.948,0.002%
,2007,2007,"Colbert County, AL",1033,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,82,6951,1179.686,938.24,1464.298,0.003%
,2007,2007,"Colbert County, AL",1033,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,125,4999,2500.5,2062.143,2938.857,0.005%
,2007,2007,"Colbert County, AL",1033,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,172,3179,5410.506,4601.914,6219.099,0.007%
,2007,2007,"Colbert County, AL",1033,All other non-drug and non-alcohol causes,O9,85+ years,85+,147,1042,14107.486,11826.897,16388.075,0.006%
,2007,2007,"Conecuh County, AL",1035,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,12,1997,Unreliable,310.492,1049.654,0.000%
,2007,2007,"Conecuh County, AL",1035,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,19,1843,Unreliable,620.691,1609.918,0.001%
,2007,2007,"Conecuh County, AL",1035,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,25,1252,1996.805,1292.232,2947.684,0.001%
,2007,2007,"Conecuh County, AL",1035,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,35,804,4353.234,3032.201,6054.303,0.001%
,2007,2007,"Conecuh County, AL",1035,All other non-drug and non-alcohol causes,O9,85+ years,85+,39,215,18139.535,12899.023,24797.288,0.002%
,2007,2007,"Coosa County, AL",1037,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,10,1876,Unreliable,255.618,980.299,0.000%
,2007,2007,"Coosa County, AL",1037,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,21,1657,1267.351,784.515,1937.285,0.001%
,2007,2007,"Coosa County, AL",1037,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,32,1103,2901.179,1984.406,4095.594,0.001%
,2007,2007,"Coosa County, AL",1037,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,41,578,7093.426,5090.384,9623.012,0.002%
,2007,2007,"Coosa County, AL",1037,All other non-drug and non-alcohol causes,O9,85+ years,85+,15,186,Unreliable,4513.629,13301.21,0.001%
,2007,2007,"Covington County, AL",1039,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,12,4776,Unreliable,129.827,438.894,0.000%
,2007,2007,"Covington County, AL",1039,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,39,5628,692.964,492.767,947.302,0.002%
,2007,2007,"Covington County, AL",1039,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,65,4790,1356.994,1047.301,1729.597,0.003%
,2007,2007,"Covington County, AL",1039,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,86,3596,2391.546,1912.926,2953.536,0.004%
,2007,2007,"Covington County, AL",1039,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,127,2218,5725.879,4730.024,6721.735,0.005%
,2007,2007,"Covington County, AL",1039,All other non-drug and non-alcohol causes,O9,85+ years,85+,171,901,18978.912,16134.259,21823.566,0.007%
,2007,2007,"Crenshaw County, AL",1041,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,12,2072,Unreliable,299.253,1011.66,0.000%
,2007,2007,"Crenshaw County, AL",1041,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,20,1790,1117.318,682.492,1725.609,0.001%
,2007,2007,"Crenshaw County, AL",1041,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,27,1128,2393.617,1577.418,3482.593,0.001%
,2007,2007,"Crenshaw County, AL",1041,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,57,781,7298.335,5527.686,9455.869,0.002%
,2007,2007,"Crenshaw County, AL",1041,All other non-drug and non-alcohol causes,O9,85+ years,85+,58,344,16860.465,12802.826,21796.029,0.002%
,2007,2007,"Cullman County, AL",1043,All other non-drug and non-alcohol causes,O9,< 1 year,1,11,1052,Unreliable,521.977,1870.92,0.000%
,2007,2007,"Cullman County, AL",1043,All other non-drug and non-alcohol causes,O9,15-24 years,15-24,16,10124,Unreliable,90.334,256.648,0.001%
,2007,2007,"Cullman County, AL",1043,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,29,10751,269.742,180.652,387.396,0.001%
,2007,2007,"Cullman County, AL",1043,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,67,11584,578.384,448.242,734.525,0.003%
,2007,2007,"Cullman County, AL",1043,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,101,9837,1026.736,826.494,1226.977,0.004%
,2007,2007,"Cullman County, AL",1043,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,159,6823,2330.353,1968.128,2692.579,0.007%
,2007,2007,"Cullman County, AL",1043,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,247,4042,6110.836,5348.743,6872.93,0.010%
,2007,2007,"Cullman County, AL",1043,All other non-drug and non-alcohol causes,O9,85+ years,85+,220,1255,17529.88,15213.426,19846.335,0.009%
,2007,2007,"Dale County, AL",1045,All other non-drug and non-alcohol causes,O9,15-24 years,15-24,13,6662,Unreliable,103.902,333.689,0.001%
,2007,2007,"Dale County, AL",1045,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,10,6381,Unreliable,75.151,288.206,0.000%
,2007,2007,"Dale County, AL",1045,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,34,6896,493.039,341.445,688.973,0.001%
,2007,2007,"Dale County, AL",1045,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,65,5441,1194.633,921.994,1522.656,0.003%
,2007,2007,"Dale County, AL",1045,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,74,3773,1961.304,1540.055,2462.241,0.003%
,2007,2007,"Dale County, AL",1045,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,117,2208,5298.913,4338.739,6259.087,0.005%
,2007,2007,"Dale County, AL",1045,All other non-drug and non-alcohol causes,O9,85+ years,85+,100,687,14556.041,11703.057,17409.025,0.004%
,2007,2007,"Dallas County, AL",1047,All other non-drug and non-alcohol causes,O9,25-34 years,25-34,10,4891,Unreliable,98.045,376.005,0.000%
,2007,2007,"Dallas County, AL",1047,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,32,5471,584.902,400.073,825.706,0.001%
,2007,2007,"Dallas County, AL",1047,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,51,6614,771.092,574.132,1013.847,0.002%
,2007,2007,"Dallas County, AL",1047,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,86,5118,1680.344,1344.057,2075.208,0.004%
,2007,2007,"Dallas County, AL",1047,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,91,3301,2756.74,2219.562,3384.671,0.004%
,2007,2007,"Dallas County, AL",1047,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,146,1974,7396.15,6196.415,8595.885,0.006%
,2007,2007,"Dallas County, AL",1047,All other non-drug and non-alcohol causes,O9,85+ years,85+,108,705,15319.149,12429.941,18208.357,0.004%
,2007,2007,"DeKalb County, AL",1049,All other non-drug and non-alcohol causes,O9,25-34 years,25-34,10,9223,Unreliable,51.994,199.397,0.000%
,2007,2007,"DeKalb County, AL",1049,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,20,9643,207.404,126.689,320.319,0.001%
,2007,2007,"DeKalb County, AL",1049,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,53,9480,559.072,418.784,731.277,0.002%
,2007,2007,"DeKalb County, AL",1049,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,88,8018,1097.531,880.252,1352.191,0.004%
,2007,2007,"DeKalb County, AL",1049,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,138,5422,2545.186,2120.531,2969.841,0.006%
,2007,2007,"DeKalb County, AL",1049,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,183,3120,5865.385,5015.564,6715.205,0.008%
,2007,2007,"DeKalb County, AL",1049,All other non-drug and non-alcohol causes,O9,85+ years,85+,167,982,17006.11,14426.804,19585.416,0.007%
,2007,2007,"Elmore County, AL",1051,All other non-drug and non-alcohol causes,O9,15-24 years,15-24,11,10738,Unreliable,51.138,183.294,0.000%
,2007,2007,"Elmore County, AL",1051,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,26,11973,217.155,141.852,318.182,0.001%
,2007,2007,"Elmore County, AL",1051,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,43,11571,371.619,268.94,500.567,0.002%
,2007,2007,"Elmore County, AL",1051,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,88,8565,1027.437,824.035,1265.834,0.004%
,2007,2007,"Elmore County, AL",1051,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,125,5124,2439.5,2011.837,2867.164,0.005%
,2007,2007,"Elmore County, AL",1051,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,165,2652,6221.719,5272.373,7171.065,0.007%
,2007,2007,"Elmore County, AL",1051,All other non-drug and non-alcohol causes,O9,85+ years,85+,154,901,17092.12,14392.568,19791.672,0.006%
,2007,2007,"Escambia County, AL",1053,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,11,5182,Unreliable,105.967,379.816,0.000%
,2007,2007,"Escambia County, AL",1053,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,23,5483,419.478,265.912,629.423,0.001%
,2007,2007,"Escambia County, AL",1053,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,63,4589,1372.848,1054.938,1756.463,0.003%
,2007,2007,"Escambia County, AL",1053,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,67,3100,2161.29,1674.978,2744.752,0.003%
,2007,2007,"Escambia County, AL",1053,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,102,1768,5769.231,4649.602,6888.859,0.004%
,2007,2007,"Escambia County, AL",1053,All other non-drug and non-alcohol causes,O9,85+ years,85+,93,601,15474.21,12489.699,18956.99,0.004%
,2007,2007,"Etowah County, AL",1055,All other non-drug and non-alcohol causes,O9,< 1 year,1,13,1371,Unreliable,504.885,1621.473,0.001%
,2007,2007,"Etowah County, AL",1055,All other non-drug and non-alcohol causes,O9,25-34 years,25-34,23,12491,184.133,116.723,276.289,0.001%
,2007,2007,"Etowah County, AL",1055,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,40,13967,286.389,204.599,389.982,0.002%
,2007,2007,"Etowah County, AL",1055,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,113,14973,754.692,615.541,893.843,0.005%
,2007,2007,"Etowah County, AL",1055,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,179,13289,1346.979,1149.65,1544.307,0.007%
,2007,2007,"Etowah County, AL",1055,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,238,8579,2774.216,2421.758,3126.675,0.010%
,2007,2007,"Etowah County, AL",1055,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,372,5724,6498.952,5838.52,7159.383,0.015%
,2007,2007,"Etowah County, AL",1055,All other non-drug and non-alcohol causes,O9,85+ years,85+,333,1835,18147.139,16198.003,20096.275,0.014%
,2007,2007,"Fayette County, AL",1057,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,10,2250,Unreliable,213.129,817.351,0.000%
,2007,2007,"Fayette County, AL",1057,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,23,2557,899.492,570.197,1349.678,0.001%
,2007,2007,"Fayette County, AL",1057,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,24,2365,1014.799,650.202,1509.94,0.001%
,2007,2007,"Fayette County, AL",1057,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,39,1708,2283.372,1623.706,3121.439,0.002%
,2007,2007,"Fayette County, AL",1057,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,56,1017,5506.391,4159.473,7150.49,0.002%
,2007,2007,"Fayette County, AL",1057,All other non-drug and non-alcohol causes,O9,85+ years,85+,58,327,17737.003,13468.416,22929.156,0.002%
,2007,2007,"Franklin County, AL",1059,All other non-drug and non-alcohol causes,O9,35-44 years,35-44,10,4203,Unreliable,114.095,437.554,0.000%
,2007,2007,"Franklin County, AL",1059,All other non-drug and non-alcohol causes,O9,45-54 years,45-54,34,4197,810.102,561.02,1132.037,0.001%
,2007,2007,"Franklin County, AL",1059,All other non-drug and non-alcohol causes,O9,55-64 years,55-64,49,3540,1384.181,1024.031,1829.956,0.002%
,2007,2007,"Franklin County, AL",1059,All other non-drug and non-alcohol causes,O9,65-74 years,65-74,88,2630,3346.008,2683.598,4122.382,0.004%
,2007,2007,"Franklin County, AL",1059,All other non-drug and non-alcohol causes,O9,75-84 years,75-84,103,1629,6322.897,5101.791,7544.004,0.004%
