Notes,Year,Year Code,County,County Code,Drug/Alcohol Induced Cause,Drug/Alcohol Induced Cause Code,Gender,Gender Code,Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,Age Adjusted Rate,% of Total Deaths
,1999,1999,"Canadian County, OK",40017,All other non-drug and non-alcohol causes,O9,Male,M,260,43047,603.991,530.573,677.409,971.901,0.006%
,1999,1999,"Carter County, OK",40019,All other non-drug and non-alcohol causes,O9,Female,F,285,23623,1206.451,1066.382,1346.521,795.155,0.006%
,1999,1999,"Carter County, OK",40019,All other non-drug and non-alcohol causes,O9,Male,M,273,21955,1243.453,1095.948,1390.957,1275.101,0.006%
,1999,1999,"Cherokee County, OK",40021,All other non-drug and non-alcohol causes,O9,Female,F,188,21372,879.656,753.911,1005.4,810.099,0.004%
,1999,1999,"Cherokee County, OK",40021,All other non-drug and non-alcohol causes,O9,Male,M,189,20565,919.037,788.011,1050.063,1186.581,0.004%
,1999,1999,"Choctaw County, OK",40023,All other non-drug and non-alcohol causes,O9,Female,F,113,8021,1408.802,1149.045,1668.559,889.116,0.003%
,1999,1999,"Choctaw County, OK",40023,All other non-drug and non-alcohol causes,O9,Male,M,107,7244,1477.084,1197.206,1756.963,1333.166,0.002%
,1999,1999,"Cimarron County, OK",40025,All other non-drug and non-alcohol causes,O9,Female,F,21,1585,1324.921,820.153,2025.288,725.95,0.000%
,1999,1999,"Cimarron County, OK",40025,All other non-drug and non-alcohol causes,O9,Male,M,17,1544,Unreliable,641.398,1762.869,Unreliable,0.000%
,1999,1999,"Cleveland County, OK",40027,All other non-drug and non-alcohol causes,O9,Female,F,574,102966,557.466,511.86,603.071,711.39,0.013%
,1999,1999,"Cleveland County, OK",40027,All other non-drug and non-alcohol causes,O9,Male,M,602,103878,579.526,533.231,625.821,1039.118,0.014%
,1999,1999,"Coal County, OK",40029,All other non-drug and non-alcohol causes,O9,Female,F,39,3067,1271.601,904.235,1738.317,874.342,0.001%
,1999,1999,"Coal County, OK",40029,All other non-drug and non-alcohol causes,O9,Male,M,27,2954,914.015,602.345,1329.846,832.955,0.001%
,1999,1999,"Comanche County, OK",40031,All other non-drug and non-alcohol causes,O9,Female,F,445,55806,797.405,723.316,871.495,860.001,0.010%
,1999,1999,"Comanche County, OK",40031,All other non-drug and non-alcohol causes,O9,Male,M,427,60258,708.62,641.406,775.833,1192.272,0.010%
,1999,1999,"Cotton County, OK",40033,All other non-drug and non-alcohol causes,O9,Female,F,41,3281,1249.619,896.752,1695.246,723.768,0.001%
,1999,1999,"Cotton County, OK",40033,All other non-drug and non-alcohol causes,O9,Male,M,38,3197,1188.614,841.135,1631.468,1079.122,0.001%
,1999,1999,"Craig County, OK",40035,All other non-drug and non-alcohol causes,O9,Female,F,94,7428,1265.482,1022.636,1548.634,866.644,0.002%
,1999,1999,"Craig County, OK",40035,All other non-drug and non-alcohol causes,O9,Male,M,111,7471,1485.745,1209.344,1762.145,1528.164,0.002%
,1999,1999,"Creek County, OK",40037,All other non-drug and non-alcohol causes,O9,Female,F,377,34221,1101.663,990.455,1212.87,941.118,0.008%
,1999,1999,"Creek County, OK",40037,All other non-drug and non-alcohol causes,O9,Male,M,327,32835,995.889,887.946,1103.831,1143.278,0.007%
,1999,1999,"Custer County, OK",40039,All other non-drug and non-alcohol causes,O9,Female,F,139,13463,1032.459,860.818,1204.101,792.692,0.003%
,1999,1999,"Custer County, OK",40039,All other non-drug and non-alcohol causes,O9,Male,M,143,12800,1117.188,934.077,1300.298,1231.959,0.003%
,1999,1999,"Delaware County, OK",40041,All other non-drug and non-alcohol causes,O9,Female,F,228,18577,1227.324,1068.012,1386.636,874.252,0.005%
,1999,1999,"Delaware County, OK",40041,All other non-drug and non-alcohol causes,O9,Male,M,245,17926,1366.73,1195.588,1537.872,1274.128,0.005%
,1999,1999,"Dewey County, OK",40043,All other non-drug and non-alcohol causes,O9,Female,F,48,2471,1942.533,1432.269,2575.508,930.227,0.001%
,1999,1999,"Dewey County, OK",40043,All other non-drug and non-alcohol causes,O9,Male,M,44,2340,1880.342,1366.256,2524.265,1501.988,0.001%
,1999,1999,"Ellis County, OK",40045,All other non-drug and non-alcohol causes,O9,Female,F,32,2100,1523.81,1042.286,2151.162,695.336,0.001%
,1999,1999,"Ellis County, OK",40045,All other non-drug and non-alcohol causes,O9,Male,M,26,2034,1278.269,835.004,1872.959,904.925,0.001%
,1999,1999,"Garfield County, OK",40047,All other non-drug and non-alcohol causes,O9,Female,F,334,30068,1110.815,991.684,1229.946,755.773,0.007%
,1999,1999,"Garfield County, OK",40047,All other non-drug and non-alcohol causes,O9,Male,M,303,28129,1077.18,955.891,1198.47,1078.041,0.007%
,1999,1999,"Garvin County, OK",40049,All other non-drug and non-alcohol causes,O9,Female,F,208,14024,1483.172,1281.606,1684.737,845.902,0.005%
,1999,1999,"Garvin County, OK",40049,All other non-drug and non-alcohol causes,O9,Male,M,170,12947,1313.045,1115.662,1510.429,1158.064,0.004%
,1999,1999,"Grady County, OK",40051,All other non-drug and non-alcohol causes,O9,Female,F,230,23210,990.952,862.883,1119.021,789.904,0.005%
,1999,1999,"Grady County, OK",40051,All other non-drug and non-alcohol causes,O9,Male,M,204,22070,924.332,797.488,1051.175,1088.256,0.005%
,1999,1999,"Grant County, OK",40053,All other non-drug and non-alcohol causes,O9,Female,F,37,2665,1388.368,977.536,1913.684,702.359,0.001%
,1999,1999,"Grant County, OK",40053,All other non-drug and non-alcohol causes,O9,Male,M,37,2506,1476.457,1039.558,2035.103,1134.647,0.001%
,1999,1999,"Greer County, OK",40055,All other non-drug and non-alcohol causes,O9,Female,F,59,2781,2121.539,1615.022,2736.637,925.606,0.001%
,1999,1999,"Greer County, OK",40055,All other non-drug and non-alcohol causes,O9,Male,M,38,3412,1113.716,788.132,1528.665,969.681,0.001%
,1999,1999,"Harmon County, OK",40057,All other non-drug and non-alcohol causes,O9,Female,F,40,1687,2371.073,1693.918,3228.737,1043.988,0.001%
,1999,1999,"Harmon County, OK",40057,All other non-drug and non-alcohol causes,O9,Male,M,28,1591,1759.899,1169.436,2543.547,1402.321,0.001%
,1999,1999,"Harper County, OK",40059,All other non-drug and non-alcohol causes,O9,Female,F,26,1821,1427.787,932.673,2092.036,817.794,0.001%
,1999,1999,"Harper County, OK",40059,All other non-drug and non-alcohol causes,O9,Male,M,26,1781,1459.854,953.62,2139.022,1049.698,0.001%
,1999,1999,"Haskell County, OK",40061,All other non-drug and non-alcohol causes,O9,Female,F,88,5981,1471.326,1180.047,1812.718,963.631,0.002%
,1999,1999,"Haskell County, OK",40061,All other non-drug and non-alcohol causes,O9,Male,M,73,5726,1274.886,999.307,1602.979,1194.511,0.002%
,1999,1999,"Hughes County, OK",40063,All other non-drug and non-alcohol causes,O9,Female,F,88,6899,1275.547,1023.027,1571.512,690.171,0.002%
,1999,1999,"Hughes County, OK",40063,All other non-drug and non-alcohol causes,O9,Male,M,110,7278,1511.404,1228.955,1793.853,1368.522,0.002%
,1999,1999,"Jackson County, OK",40065,All other non-drug and non-alcohol causes,O9,Female,F,153,14457,1058.311,890.615,1226.007,888.079,0.003%
,1999,1999,"Jackson County, OK",40065,All other non-drug and non-alcohol causes,O9,Male,M,131,14332,914.039,757.513,1070.564,1240.985,0.003%
,1999,1999,"Jefferson County, OK",40067,All other non-drug and non-alcohol causes,O9,Female,F,52,3583,1451.298,1083.902,1903.188,805.031,0.001%
,1999,1999,"Jefferson County, OK",40067,All other non-drug and non-alcohol causes,O9,Male,M,53,3319,1596.867,1196.165,2088.733,1311.702,0.001%
,1999,1999,"Johnston County, OK",40069,All other non-drug and non-alcohol causes,O9,Female,F,63,5335,1180.881,907.424,1510.855,879.032,0.001%
,1999,1999,"Johnston County, OK",40069,All other non-drug and non-alcohol causes,O9,Male,M,47,5194,904.89,664.877,1203.314,934.826,0.001%
,1999,1999,"Kay County, OK",40071,All other non-drug and non-alcohol causes,O9,Female,F,299,24976,1197.149,1061.453,1332.846,749.338,0.007%
,1999,1999,"Kay County, OK",40071,All other non-drug and non-alcohol causes,O9,Male,M,319,23384,1364.181,1214.477,1513.884,1302.333,0.007%
,1999,1999,"Kingfisher County, OK",40073,All other non-drug and non-alcohol causes,O9,Female,F,77,7127,1080.398,852.629,1350.314,714.331,0.002%
,1999,1999,"Kingfisher County, OK",40073,All other non-drug and non-alcohol causes,O9,Male,M,88,6792,1295.642,1039.144,1596.27,1339.131,0.002%
,1999,1999,"Kiowa County, OK",40075,All other non-drug and non-alcohol causes,O9,Female,F,99,5249,1886.074,1532.906,2296.219,927.125,0.002%
,1999,1999,"Kiowa County, OK",40075,All other non-drug and non-alcohol causes,O9,Male,M,89,4987,1784.64,1433.209,2196.16,1478.827,0.002%
,1999,1999,"Latimer County, OK",40077,All other non-drug and non-alcohol causes,O9,Female,F,50,5395,926.784,687.878,1221.854,756.365,0.001%
,1999,1999,"Latimer County, OK",40077,All other non-drug and non-alcohol causes,O9,Male,M,65,5267,1234.099,952.453,1572.958,1082.393,0.001%
,1999,1999,"Le Flore County, OK",40079,All other non-drug and non-alcohol causes,O9,Female,F,277,24023,1153.062,1017.271,1288.852,897.744,0.006%
,1999,1999,"Le Flore County, OK",40079,All other non-drug and non-alcohol causes,O9,Male,M,284,23835,1191.525,1052.945,1330.105,1311.139,0.006%
,1999,1999,"Lincoln County, OK",40081,All other non-drug and non-alcohol causes,O9,Female,F,153,16107,949.898,799.38,1100.415,759.484,0.003%
,1999,1999,"Lincoln County, OK",40081,All other non-drug and non-alcohol causes,O9,Male,M,165,15689,1051.692,891.219,1212.166,1205.474,0.004%
,1999,1999,"Logan County, OK",40083,All other non-drug and non-alcohol causes,O9,Female,F,164,16950,967.552,819.468,1115.636,771.248,0.004%
,1999,1999,"Logan County, OK",40083,All other non-drug and non-alcohol causes,O9,Male,M,151,16553,912.221,766.72,1057.723,1162.684,0.003%
,1999,1999,"Love County, OK",40085,All other non-drug and non-alcohol causes,O9,Female,F,47,4455,1054.994,775.168,1402.921,692.328,0.001%
,1999,1999,"Love County, OK",40085,All other non-drug and non-alcohol causes,O9,Male,M,49,4351,1126.178,833.158,1488.863,1102.519,0.001%
,1999,1999,"McClain County, OK",40087,All other non-drug and non-alcohol causes,O9,Female,F,121,13790,877.447,721.102,1033.793,845.31,0.003%
,1999,1999,"McClain County, OK",40087,All other non-drug and non-alcohol causes,O9,Male,M,135,13646,989.301,822.416,1156.186,1311.635,0.003%
,1999,1999,"McCurtain County, OK",40089,All other non-drug and non-alcohol causes,O9,Female,F,206,17813,1156.459,998.533,1314.384,929.023,0.005%
,1999,1999,"McCurtain County, OK",40089,All other non-drug and non-alcohol causes,O9,Male,M,209,16535,1263.985,1092.619,1435.352,1437.304,0.005%
,1999,1999,"McIntosh County, OK",40091,All other non-drug and non-alcohol causes,O9,Female,F,134,10084,1328.838,1103.841,1553.834,806.374,0.003%
,1999,1999,"McIntosh County, OK",40091,All other non-drug and non-alcohol causes,O9,Male,M,137,9236,1483.326,1234.937,1731.715,1149.831,0.003%
,1999,1999,"Major County, OK",40093,All other non-drug and non-alcohol causes,O9,Female,F,36,3864,931.677,652.537,1289.832,529.279,0.001%
,1999,1999,"Major County, OK",40093,All other non-drug and non-alcohol causes,O9,Male,M,42,3686,1139.447,821.211,1540.201,911.919,0.001%
,1999,1999,"Marshall County, OK",40095,All other non-drug and non-alcohol causes,O9,Female,F,103,6675,1543.071,1245.066,1841.076,889.179,0.002%
,1999,1999,"Marshall County, OK",40095,All other non-drug and non-alcohol causes,O9,Male,M,74,6422,1152.289,904.8,1446.595,1105.171,0.002%
,1999,1999,"Mayes County, OK",40097,All other non-drug and non-alcohol causes,O9,Female,F,177,19268,918.622,783.288,1053.955,698.343,0.004%
,1999,1999,"Mayes County, OK",40097,All other non-drug and non-alcohol causes,O9,Male,M,227,18949,1197.952,1042.111,1353.794,1252.623,0.005%
,1999,1999,"Murray County, OK",40099,All other non-drug and non-alcohol causes,O9,Female,F,106,6399,1656.509,1341.156,1971.862,1011.438,0.002%
,1999,1999,"Murray County, OK",40099,All other non-drug and non-alcohol causes,O9,Male,M,93,6236,1491.341,1203.706,1826.997,1264.125,0.002%
,1999,1999,"Muskogee County, OK",40101,All other non-drug and non-alcohol causes,O9,Female,F,425,35949,1182.23,1069.831,1294.63,818.687,0.010%
,1999,1999,"Muskogee County, OK",40101,All other non-drug and non-alcohol causes,O9,Male,M,394,33464,1177.385,1061.126,1293.644,1243.703,0.009%
,1999,1999,"Noble County, OK",40103,All other non-drug and non-alcohol causes,O9,Female,F,59,5833,1011.486,769.994,1304.747,678.361,0.001%
,1999,1999,"Noble County, OK",40103,All other non-drug and non-alcohol causes,O9,Male,M,74,5659,1307.652,1026.794,1641.639,1377.411,0.002%
,1999,1999,"Nowata County, OK",40105,All other non-drug and non-alcohol causes,O9,Female,F,64,5323,1202.33,925.938,1535.351,764.762,0.001%
,1999,1999,"Nowata County, OK",40105,All other non-drug and non-alcohol causes,O9,Male,M,54,5166,1045.296,785.258,1363.882,1005.145,0.001%
,1999,1999,"Okfuskee County, OK",40107,All other non-drug and non-alcohol causes,O9,Female,F,81,5704,1420.056,1127.723,1765.002,945.769,0.002%
,1999,1999,"Okfuskee County, OK",40107,All other non-drug and non-alcohol causes,O9,Male,M,94,6058,1551.667,1253.902,1898.853,1583.379,0.002%
,1999,1999,"Oklahoma County, OK",40109,Drug poisonings (overdose) Unintentional (X40-X44),D1,Male,M,16,318533,Unreliable,2.871,8.157,Unreliable,0.000%
,1999,1999,"Oklahoma County, OK",40109,All other alcohol-induced causes,A9,Female,F,19,338649,Unreliable,3.378,8.762,Unreliable,0.000%
,1999,1999,"Oklahoma County, OK",40109,All other alcohol-induced causes,A9,Male,M,33,318533,10.36,7.131,14.549,11.187,0.001%
,1999,1999,"Oklahoma County, OK",40109,All other non-drug and non-alcohol causes,O9,Female,F,3289,338649,971.212,938.02,1004.404,841.379,0.074%
,1999,1999,"Oklahoma County, OK",40109,All other non-drug and non-alcohol causes,O9,Male,M,3053,318533,958.456,924.458,992.455,1236.269,0.069%
,1999,1999,"Okmulgee County, OK",40111,All other non-drug and non-alcohol causes,O9,Female,F,271,20314,1334.055,1175.221,1492.89,937.159,0.006%
,1999,1999,"Okmulgee County, OK",40111,All other non-drug and non-alcohol causes,O9,Male,M,239,19366,1234.122,1077.657,1390.586,1301.343,0.005%
,1999,1999,"Osage County, OK",40113,All other non-drug and non-alcohol causes,O9,Female,F,194,21898,885.926,761.258,1010.593,753.52,0.004%
,1999,1999,"Osage County, OK",40113,All other non-drug and non-alcohol causes,O9,Male,M,201,22315,900.739,776.214,1025.265,1087.196,0.005%
,1999,1999,"Ottawa County, OK",40115,All other non-drug and non-alcohol causes,O9,Female,F,199,16964,1173.072,1010.085,1336.06,821.594,0.004%
,1999,1999,"Ottawa County, OK",40115,All other non-drug and non-alcohol causes,O9,Male,M,217,15905,1364.351,1182.819,1545.882,1353.892,0.005%
,1999,1999,"Pawnee County, OK",40117,All other non-drug and non-alcohol causes,O9,Female,F,95,8301,1144.44,925.921,1399.021,831.291,0.002%
,1999,1999,"Pawnee County, OK",40117,All other non-drug and non-alcohol causes,O9,Male,M,103,8080,1274.752,1028.566,1520.938,1280.394,0.002%
,1999,1999,"Payne County, OK",40119,All other non-drug and non-alcohol causes,O9,Female,F,259,33460,774.059,679.787,868.33,670.886,0.006%
,1999,1999,"Payne County, OK",40119,All other non-drug and non-alcohol causes,O9,Male,M,236,34579,682.495,595.419,769.571,984.425,0.005%
,1999,1999,"Pittsburg County, OK",40121,All other non-drug and non-alcohol causes,O9,Female,F,262,21755,1204.321,1058.491,1350.151,737.802,0.006%
,1999,1999,"Pittsburg County, OK",40121,All other non-drug and non-alcohol causes,O9,Male,M,279,22081,1263.53,1115.264,1411.795,1263.071,0.006%
,1999,1999,"Pontotoc County, OK",40123,All other non-drug and non-alcohol causes,O9,Female,F,218,18153,1200.903,1041.486,1360.321,806.225,0.005%
,1999,1999,"Pontotoc County, OK",40123,All other non-drug and non-alcohol causes,O9,Male,M,212,16840,1258.907,1089.442,1428.373,1397.821,0.005%
,1999,1999,"Pottawatomie County, OK",40125,All other non-drug and non-alcohol causes,O9,Female,F,374,33534,1115.286,1002.253,1228.319,888.153,0.008%
,1999,1999,"Pottawatomie County, OK",40125,All other non-drug and non-alcohol causes,O9,Male,M,337,31327,1075.749,960.894,1190.605,1247.407,0.008%
,1999,1999,"Pushmataha County, OK",40127,All other non-drug and non-alcohol causes,O9,Female,F,83,6050,1371.901,1092.705,1700.677,860.317,0.002%
,1999,1999,"Pushmataha County, OK",40127,All other non-drug and non-alcohol causes,O9,Male,M,76,5605,1355.932,1068.325,1697.153,1209.507,0.002%
,1999,1999,"Roger Mills County, OK",40129,All other non-drug and non-alcohol causes,O9,Female,F,22,1734,1268.743,795.108,1920.889,716.35,0.000%
,1999,1999,"Roger Mills County, OK",40129,All other non-drug and non-alcohol causes,O9,Male,M,21,1749,1200.686,743.249,1835.381,1094.253,0.000%
,1999,1999,"Rogers County, OK",40131,All other non-drug and non-alcohol causes,O9,Female,F,265,34974,757.706,666.477,848.935,760.918,0.006%
,1999,1999,"Rogers County, OK",40131,All other non-drug and non-alcohol causes,O9,Male,M,280,33910,825.715,728.997,922.433,1069.894,0.006%
,1999,1999,"Seminole County, OK",40133,All other non-drug and non-alcohol causes,O9,Female,F,172,12887,1334.678,1135.213,1534.144,874.175,0.004%
,1999,1999,"Seminole County, OK",40133,All other non-drug and non-alcohol causes,O9,Male,M,192,12015,1598.002,1371.964,1824.041,1549.081,0.004%
,1999,1999,"Sequoyah County, OK",40135,All other non-drug and non-alcohol causes,O9,Female,F,188,19582,960.065,822.826,1097.304,805.462,0.004%
,1999,1999,"Sequoyah County, OK",40135,All other non-drug and non-alcohol causes,O9,Male,M,188,19079,985.377,844.519,1126.234,1149.856,0.004%
,1999,1999,"Stephens County, OK",40137,All other non-drug and non-alcohol causes,O9,Female,F,287,22390,1281.822,1133.522,1430.123,791.788,0.006%
,1999,1999,"Stephens County, OK",40137,All other non-drug and non-alcohol causes,O9,Male,M,252,20954,1202.634,1054.147,1351.122,1087.378,0.006%
,1999,1999,"Texas County, OK",40139,All other non-drug and non-alcohol causes,O9,Female,F,75,9694,773.674,608.541,969.809,808.549,0.002%
,1999,1999,"Texas County, OK",40139,All other non-drug and non-alcohol causes,O9,Male,M,69,10184,677.533,527.162,857.459,871.07,0.002%
,1999,1999,"Tillman County, OK",40141,All other non-drug and non-alcohol causes,O9,Female,F,65,4789,1357.277,1047.519,1729.958,807.085,0.001%
,1999,1999,"Tillman County, OK",40141,All other non-drug and non-alcohol causes,O9,Male,M,54,4589,1176.727,883.993,1535.37,1038.225,0.001%
,1999,1999,"Tulsa County, OK",40143,All other alcohol-induced causes,A9,Male,M,28,272262,10.284,6.834,14.864,11.52,0.001%
,1999,1999,"Tulsa County, OK",40143,All other non-drug and non-alcohol causes,O9,Female,F,2674,289420,923.917,888.897,958.936,815.636,0.060%
,1999,1999,"Tulsa County, OK",40143,All other non-drug and non-alcohol causes,O9,Male,M,2296,272262,843.305,808.81,877.8,1120.684,0.052%
,1999,1999,"Wagoner County, OK",40145,All other non-drug and non-alcohol causes,O9,Female,F,166,28672,578.962,490.887,667.037,686.954,0.004%
,1999,1999,"Wagoner County, OK",40145,All other non-drug and non-alcohol causes,O9,Male,M,180,28063,641.414,547.71,735.118,930.147,0.004%
,1999,1999,"Washington County, OK",40147,All other non-drug and non-alcohol causes,O9,Female,F,307,25501,1203.874,1069.205,1338.543,763.802,0.007%
,1999,1999,"Washington County, OK",40147,All other non-drug and non-alcohol causes,O9,Male,M,261,23512,1110.071,975.397,1244.746,1011.599,0.006%
,1999,1999,"Washita County, OK",40149,All other non-drug and non-alcohol causes,O9,Female,F,82,5933,1382.1,1099.226,1715.546,751.921,0.002%
,1999,1999,"Washita County, OK",40149,All other non-drug and non-alcohol causes,O9,Male,M,69,5595,1233.244,959.538,1560.744,1076.996,0.002%
,1999,1999,"Woods County, OK",40151,All other non-drug and non-alcohol causes,O9,Female,F,78,4525,1723.757,1362.561,2151.335,815.697,0.002%
,1999,1999,"Woods County, OK",40151,All other non-drug and non-alcohol causes,O9,Male,M,67,4600,1456.522,1128.79,1849.724,1209.746,0.002%
,1999,1999,"Woodward County, OK",40153,All other non-drug and non-alcohol causes,O9,Female,F,79,9321,847.549,671.013,1056.3,661.186,0.002%
,1999,1999,"Woodward County, OK",40153,All other non-drug and non-alcohol causes,O9,Male,M,76,9334,814.228,641.522,1019.128,892.56,0.002%
,1999,1999,"Baker County, OR",41001,All other non-drug and non-alcohol causes,O9,Female,F,107,8449,1266.422,1026.46,1506.384,724.748,0.002%
,1999,1999,"Baker County, OR",41001,All other non-drug and non-alcohol causes,O9,Male,M,104,8306,1252.107,1011.46,1492.754,1031.921,0.002%
,1999,1999,"Benton County, OR",41003,All other non-drug and non-alcohol causes,O9,Female,F,244,39278,621.213,543.265,699.16,605.17,0.005%
,1999,1999,"Benton County, OR",41003,All other non-drug and non-alcohol causes,O9,Male,M,204,38976,523.399,451.574,595.224,788.773,0.005%
,1999,1999,"Clackamas County, OR",41005,Drug poisonings (overdose) Unintentional (X40-X44),D1,Male,M,10,165756,Unreliable,2.893,11.095,Unreliable,0.000%
,1999,1999,"Clackamas County, OR",41005,All other alcohol-induced causes,A9,Male,M,15,165756,Unreliable,5.065,14.926,Unreliable,0.000%
,1999,1999,"Clackamas County, OR",41005,All other non-drug and non-alcohol causes,O9,Female,F,1276,170135,749.993,708.841,791.144,677.646,0.029%
,1999,1999,"Clackamas County, OR",41005,All other non-drug and non-alcohol causes,O9,Male,M,1130,165756,681.725,641.976,721.474,889.877,0.025%
,1999,1999,"Clatsop County, OR",41007,All other non-drug and non-alcohol causes,O9,Female,F,191,18048,1058.289,908.202,1208.376,740.663,0.004%
,1999,1999,"Clatsop County, OR",41007,All other non-drug and non-alcohol causes,O9,Male,M,177,17672,1001.584,854.028,1149.14,969.095,0.004%
,1999,1999,"Columbia County, OR",41009,All other non-drug and non-alcohol causes,O9,Female,F,194,21660,895.66,769.623,1021.697,861.009,0.004%
,1999,1999,"Columbia County, OR",41009,All other non-drug and non-alcohol causes,O9,Male,M,185,21700,852.535,729.683,975.387,1073.42,0.004%
,1999,1999,"Coos County, OR",41011,All other non-drug and non-alcohol causes,O9,Female,F,425,32063,1325.515,1199.493,1451.537,847.087,0.010%
,1999,1999,"Coos County, OR",41011,All other non-drug and non-alcohol causes,O9,Male,M,407,30899,1317.195,1189.225,1445.165,1071.654,0.009%
,1999,1999,"Crook County, OR",41013,All other non-drug and non-alcohol causes,O9,Female,F,69,9327,739.788,575.599,936.246,596.332,0.002%
,1999,1999,"Crook County, OR",41013,All other non-drug and non-alcohol causes,O9,Male,M,100,9269,1078.865,867.407,1290.323,1070.165,0.002%
,1999,1999,"Curry County, OR",41015,All other non-drug and non-alcohol causes,O9,Female,F,150,10777,1391.853,1169.11,1614.596,744.72,0.003%
,1999,1999,"Curry County, OR",41015,All other non-drug and non-alcohol causes,O9,Male,M,177,10405,1701.105,1450.494,1951.717,991.167,0.004%
,1999,1999,"Deschutes County, OR",41017,All other non-drug and non-alcohol causes,O9,Female,F,400,56326,710.152,640.557,779.746,633.338,0.009%
,1999,1999,"Deschutes County, OR",41017,All other non-drug and non-alcohol causes,O9,Male,M,426,55607,766.091,693.341,838.84,857.052,0.010%
,1999,1999,"Douglas County, OR",41019,All other alcohol-induced causes,A9,Male,M,16,49401,Unreliable,18.513,52.596,Unreliable,0.000%
,1999,1999,"Douglas County, OR",41019,All other non-drug and non-alcohol causes,O9,Female,F,548,50963,1075.29,985.259,1165.321,754.765,0.012%
,1999,1999,"Douglas County, OR",41019,All other non-drug and non-alcohol causes,O9,Male,M,602,49401,1218.599,1121.253,1315.945,1071.014,0.014%
,1999,1999,"Gilliam County, OR",41021,All other non-drug and non-alcohol causes,O9,Male,M,14,971,Unreliable,788.253,2419.116,Unreliable,0.000%
,1999,1999,"Grant County, OR",41023,All other non-drug and non-alcohol causes,O9,Female,F,49,4021,1218.602,901.534,1611.053,858.995,0.001%
,1999,1999,"Grant County, OR",41023,All other non-drug and non-alcohol causes,O9,Male,M,43,3992,1077.154,779.537,1450.916,962.531,0.001%
,1999,1999,"Harney County, OR",41025,All other non-drug and non-alcohol causes,O9,Female,F,37,3739,989.569,696.746,1363.993,734.022,0.001%
,1999,1999,"Harney County, OR",41025,All other non-drug and non-alcohol causes,O9,Male,M,46,3826,1202.3,880.24,1603.7,1268.288,0.001%
,1999,1999,"Hood River County, OR",41027,All other non-drug and non-alcohol causes,O9,Female,F,87,10137,858.242,687.418,1058.642,686.994,0.002%
,1999,1999,"Hood River County, OR",41027,All other non-drug and non-alcohol causes,O9,Male,M,73,10062,725.502,568.677,912.21,846.028,0.002%
,1999,1999,"Jackson County, OR",41029,All other alcohol-induced causes,A9,Male,M,11,87164,Unreliable,6.3,22.581,Unreliable,0.000%
