Notes,Year,Year Code,County,County Code,Drug/Alcohol Induced Cause,Drug/Alcohol Induced Cause Code,Gender,Gender Code,Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,Age Adjusted Rate,% of Total Deaths
,1999,1999,"Clay County, SD",46027,All other non-drug and non-alcohol causes,O9,Female,F,42,7035,597.015,430.275,806.991,591.434,0.001%
,1999,1999,"Clay County, SD",46027,All other non-drug and non-alcohol causes,O9,Male,M,40,6610,605.144,432.321,824.036,867.505,0.001%
,1999,1999,"Codington County, SD",46029,All other non-drug and non-alcohol causes,O9,Female,F,128,13048,980.993,811.045,1150.942,670.926,0.003%
,1999,1999,"Codington County, SD",46029,All other non-drug and non-alcohol causes,O9,Male,M,117,12816,912.921,747.498,1078.345,1031.569,0.003%
,1999,1999,"Corson County, SD",46031,All other non-drug and non-alcohol causes,O9,Female,F,13,2043,Unreliable,338.814,1088.125,Unreliable,0.000%
,1999,1999,"Corson County, SD",46031,All other non-drug and non-alcohol causes,O9,Male,M,21,2085,1007.194,623.473,1539.607,1338.103,0.001%
,1999,1999,"Custer County, SD",46033,All other non-drug and non-alcohol causes,O9,Female,F,38,3493,1087.89,769.856,1493.216,776.629,0.001%
,1999,1999,"Custer County, SD",46033,All other non-drug and non-alcohol causes,O9,Male,M,41,3648,1123.904,806.536,1524.699,1015.409,0.001%
,1999,1999,"Davison County, SD",46035,All other non-drug and non-alcohol causes,O9,Female,F,93,9641,964.63,778.582,1181.74,590.267,0.002%
,1999,1999,"Davison County, SD",46035,All other non-drug and non-alcohol causes,O9,Male,M,94,9079,1035.356,836.671,1267.017,1092.49,0.002%
,1999,1999,"Day County, SD",46037,All other non-drug and non-alcohol causes,O9,Female,F,53,3215,1648.523,1234.859,2156.3,757.283,0.001%
,1999,1999,"Day County, SD",46037,All other non-drug and non-alcohol causes,O9,Male,M,38,3100,1225.806,867.454,1682.517,878.05,0.001%
,1999,1999,"Deuel County, SD",46039,All other non-drug and non-alcohol causes,O9,Female,F,29,2241,1294.065,866.661,1858.498,585.027,0.001%
,1999,1999,"Deuel County, SD",46039,All other non-drug and non-alcohol causes,O9,Male,M,26,2243,1159.162,757.199,1698.439,880.532,0.001%
,1999,1999,"Dewey County, SD",46041,All other non-drug and non-alcohol causes,O9,Female,F,20,3037,658.545,402.259,1017.069,913.955,0.000%
,1999,1999,"Dewey County, SD",46041,All other non-drug and non-alcohol causes,O9,Male,M,28,2896,966.851,642.463,1397.37,1538.869,0.001%
,1999,1999,"Douglas County, SD",46043,All other non-drug and non-alcohol causes,O9,Female,F,21,1806,1162.791,719.791,1777.453,467.658,0.001%
,1999,1999,"Douglas County, SD",46043,All other non-drug and non-alcohol causes,O9,Male,M,19,1729,Unreliable,661.615,1716.066,Unreliable,0.000%
,1999,1999,"Edmunds County, SD",46045,All other non-drug and non-alcohol causes,O9,Female,F,28,2208,1268.116,842.65,1832.783,599.824,0.001%
,1999,1999,"Edmunds County, SD",46045,All other non-drug and non-alcohol causes,O9,Male,M,25,2159,1157.943,749.363,1709.356,785.951,0.001%
,1999,1999,"Fall River County, SD",46047,All other non-drug and non-alcohol causes,O9,Female,F,41,3588,1142.698,820.023,1550.195,646.736,0.001%
,1999,1999,"Fall River County, SD",46047,All other non-drug and non-alcohol causes,O9,Male,M,56,3927,1426.025,1077.205,1851.807,1015.783,0.001%
,1999,1999,"Faulk County, SD",46049,All other non-drug and non-alcohol causes,O9,Female,F,16,1322,Unreliable,691.788,1965.434,Unreliable,0.000%
,1999,1999,"Faulk County, SD",46049,All other non-drug and non-alcohol causes,O9,Male,M,15,1308,Unreliable,641.846,1891.456,Unreliable,0.000%
,1999,1999,"Grant County, SD",46051,All other non-drug and non-alcohol causes,O9,Female,F,47,4007,1172.947,861.835,1559.774,629.484,0.001%
,1999,1999,"Grant County, SD",46051,All other non-drug and non-alcohol causes,O9,Male,M,53,3911,1355.152,1015.104,1772.566,1086.532,0.001%
,1999,1999,"Gregory County, SD",46053,All other non-drug and non-alcohol causes,O9,Female,F,35,2509,1394.978,971.658,1940.08,534.649,0.001%
,1999,1999,"Gregory County, SD",46053,All other non-drug and non-alcohol causes,O9,Male,M,33,2360,1398.305,962.523,1963.738,856.605,0.001%
,1999,1999,"Haakon County, SD",46055,All other non-drug and non-alcohol causes,O9,Female,F,14,1155,Unreliable,662.679,2033.733,Unreliable,0.000%
,1999,1999,"Hamlin County, SD",46057,All other non-drug and non-alcohol causes,O9,Female,F,34,2778,1223.902,847.589,1710.281,565.347,0.001%
,1999,1999,"Hamlin County, SD",46057,All other non-drug and non-alcohol causes,O9,Male,M,38,2732,1390.922,984.3,1909.152,1067.868,0.001%
,1999,1999,"Hand County, SD",46059,All other non-drug and non-alcohol causes,O9,Female,F,18,1945,Unreliable,548.477,1462.609,Unreliable,0.000%
,1999,1999,"Hand County, SD",46059,All other non-drug and non-alcohol causes,O9,Male,M,22,1869,1177.1,737.677,1782.141,871.021,0.001%
,1999,1999,"Hughes County, SD",46065,All other non-drug and non-alcohol causes,O9,Female,F,62,8540,725.995,556.613,930.69,544.413,0.001%
,1999,1999,"Hughes County, SD",46065,All other non-drug and non-alcohol causes,O9,Male,M,50,7846,637.267,472.993,840.161,757.999,0.001%
,1999,1999,"Hutchinson County, SD",46067,All other non-drug and non-alcohol causes,O9,Female,F,57,4153,1372.502,1039.519,1778.241,529.696,0.001%
,1999,1999,"Hutchinson County, SD",46067,All other non-drug and non-alcohol causes,O9,Male,M,73,3943,1851.382,1451.187,2327.835,1192.338,0.002%
,1999,1999,"Hyde County, SD",46069,All other non-drug and non-alcohol causes,O9,Female,F,14,829,Unreliable,923.274,2833.489,Unreliable,0.000%
,1999,1999,"Hyde County, SD",46069,All other non-drug and non-alcohol causes,O9,Male,M,12,841,Unreliable,737.279,2492.461,Unreliable,0.000%
,1999,1999,"Jackson County, SD",46071,All other non-drug and non-alcohol causes,O9,Female,F,15,1460,Unreliable,575.024,1694.538,Unreliable,0.000%
,1999,1999,"Jackson County, SD",46071,All other non-drug and non-alcohol causes,O9,Male,M,12,1442,Unreliable,429.994,1453.648,Unreliable,0.000%
,1999,1999,"Jerauld County, SD",46073,All other non-drug and non-alcohol causes,O9,Female,F,15,1178,Unreliable,712.678,2100.191,Unreliable,0.000%
,1999,1999,"Kingsbury County, SD",46077,All other non-drug and non-alcohol causes,O9,Female,F,49,2964,1653.171,1223.033,2185.575,575.975,0.001%
,1999,1999,"Kingsbury County, SD",46077,All other non-drug and non-alcohol causes,O9,Male,M,35,2839,1232.828,858.714,1714.569,796.697,0.001%
,1999,1999,"Lake County, SD",46079,All other non-drug and non-alcohol causes,O9,Female,F,59,5676,1039.464,791.292,1340.836,611.798,0.001%
,1999,1999,"Lake County, SD",46079,All other non-drug and non-alcohol causes,O9,Male,M,46,5633,816.616,597.869,1089.252,769.32,0.001%
,1999,1999,"Lawrence County, SD",46081,All other non-drug and non-alcohol causes,O9,Female,F,88,11086,793.794,636.647,977.978,579.295,0.002%
,1999,1999,"Lawrence County, SD",46081,All other non-drug and non-alcohol causes,O9,Male,M,81,10753,753.278,598.208,936.257,808.788,0.002%
,1999,1999,"Lincoln County, SD",46083,All other non-drug and non-alcohol causes,O9,Female,F,82,11494,713.416,567.401,885.534,592.14,0.002%
,1999,1999,"Lincoln County, SD",46083,All other non-drug and non-alcohol causes,O9,Male,M,69,11451,602.567,468.834,762.585,807.749,0.002%
,1999,1999,"Lyman County, SD",46085,All other non-drug and non-alcohol causes,O9,Female,F,14,1868,Unreliable,409.74,1257.474,Unreliable,0.000%
,1999,1999,"Lyman County, SD",46085,All other non-drug and non-alcohol causes,O9,Male,M,21,1982,1059.536,655.874,1619.617,1268.49,0.001%
,1999,1999,"McCook County, SD",46087,All other non-drug and non-alcohol causes,O9,Female,F,42,2893,1451.78,1046.312,1962.386,617.001,0.001%
,1999,1999,"McCook County, SD",46087,All other non-drug and non-alcohol causes,O9,Male,M,31,2870,1080.139,733.901,1533.171,808.522,0.001%
,1999,1999,"McPherson County, SD",46089,All other non-drug and non-alcohol causes,O9,Female,F,22,1498,1468.625,920.372,2223.513,466.842,0.001%
,1999,1999,"McPherson County, SD",46089,All other non-drug and non-alcohol causes,O9,Male,M,24,1402,1711.84,1096.81,2547.081,931.083,0.001%
,1999,1999,"Marshall County, SD",46091,All other non-drug and non-alcohol causes,O9,Female,F,23,2299,1000.435,634.186,1501.143,466.924,0.001%
,1999,1999,"Marshall County, SD",46091,All other non-drug and non-alcohol causes,O9,Male,M,26,2290,1135.371,741.659,1663.58,792.79,0.001%
,1999,1999,"Meade County, SD",46093,All other non-drug and non-alcohol causes,O9,Female,F,73,11847,616.19,482.994,774.766,643.237,0.002%
,1999,1999,"Meade County, SD",46093,All other non-drug and non-alcohol causes,O9,Male,M,83,12147,683.296,544.239,847.048,922.649,0.002%
,1999,1999,"Mellette County, SD",46095,All other non-drug and non-alcohol causes,O9,Female,F,15,1018,Unreliable,824.691,2430.28,Unreliable,0.000%
,1999,1999,"Miner County, SD",46097,All other non-drug and non-alcohol causes,O9,Female,F,19,1433,Unreliable,798.278,2070.536,Unreliable,0.000%
,1999,1999,"Miner County, SD",46097,All other non-drug and non-alcohol causes,O9,Male,M,17,1430,Unreliable,692.53,1903.406,Unreliable,0.000%
,1999,1999,"Minnehaha County, SD",46099,All other non-drug and non-alcohol causes,O9,Female,F,546,73734,740.5,678.386,802.613,646.589,0.013%
,1999,1999,"Minnehaha County, SD",46099,All other non-drug and non-alcohol causes,O9,Male,M,554,71897,770.547,706.381,834.712,1068.33,0.013%
,1999,1999,"Moody County, SD",46101,All other non-drug and non-alcohol causes,O9,Female,F,33,3307,997.883,686.893,1401.397,616.3,0.001%
,1999,1999,"Moody County, SD",46101,All other non-drug and non-alcohol causes,O9,Male,M,39,3310,1178.248,837.852,1610.7,1188.202,0.001%
,1999,1999,"Pennington County, SD",46103,All other non-drug and non-alcohol causes,O9,Female,F,340,44401,765.749,684.353,847.144,700.579,0.008%
,1999,1999,"Pennington County, SD",46103,All other non-drug and non-alcohol causes,O9,Male,M,339,43646,776.703,694.021,859.386,1027.21,0.008%
,1999,1999,"Perkins County, SD",46105,All other non-drug and non-alcohol causes,O9,Female,F,23,1744,1318.807,836.005,1978.857,692.327,0.001%
,1999,1999,"Perkins County, SD",46105,All other non-drug and non-alcohol causes,O9,Male,M,26,1684,1543.943,1008.55,2262.232,1171.54,0.001%
,1999,1999,"Potter County, SD",46107,All other non-drug and non-alcohol causes,O9,Female,F,23,1386,1659.452,1051.943,2489.991,766.285,0.001%
,1999,1999,"Potter County, SD",46107,All other non-drug and non-alcohol causes,O9,Male,M,20,1339,1493.652,912.367,2306.826,913.438,0.000%
,1999,1999,"Roberts County, SD",46109,All other non-drug and non-alcohol causes,O9,Female,F,57,5032,1132.75,857.934,1467.614,725.812,0.001%
,1999,1999,"Roberts County, SD",46109,All other non-drug and non-alcohol causes,O9,Male,M,67,4995,1341.341,1039.526,1703.45,1218.108,0.002%
,1999,1999,"Sanborn County, SD",46111,All other non-drug and non-alcohol causes,O9,Female,F,16,1294,Unreliable,706.757,2007.963,Unreliable,0.000%
,1999,1999,"Shannon County, SD",46113,All other non-drug and non-alcohol causes,O9,Female,F,52,6176,841.969,628.824,1104.133,1816.313,0.001%
,1999,1999,"Shannon County, SD",46113,All other non-drug and non-alcohol causes,O9,Male,M,57,6093,935.5,708.538,1212.052,1733.773,0.001%
,1999,1999,"Spink County, SD",46115,All other non-drug and non-alcohol causes,O9,Female,F,45,3665,1227.831,895.592,1642.936,656.741,0.001%
,1999,1999,"Spink County, SD",46115,All other non-drug and non-alcohol causes,O9,Male,M,39,3871,1007.492,716.427,1377.271,893.775,0.001%
,1999,1999,"Stanley County, SD",46117,All other non-drug and non-alcohol causes,O9,Male,M,13,1395,Unreliable,496.199,1593.576,Unreliable,0.000%
,1999,1999,"Todd County, SD",46121,All other non-drug and non-alcohol causes,O9,Female,F,29,4543,638.345,427.512,916.772,1068.306,0.001%
,1999,1999,"Todd County, SD",46121,All other non-drug and non-alcohol causes,O9,Male,M,38,4403,863.048,610.744,1184.602,1829.479,0.001%
,1999,1999,"Tripp County, SD",46123,All other non-drug and non-alcohol causes,O9,Female,F,35,3307,1058.361,737.191,1471.926,595.044,0.001%
,1999,1999,"Tripp County, SD",46123,All other non-drug and non-alcohol causes,O9,Male,M,24,3247,739.144,473.584,1099.787,604.502,0.001%
,1999,1999,"Turner County, SD",46125,All other non-drug and non-alcohol causes,O9,Female,F,65,4467,1455.115,1123.029,1854.661,634.544,0.002%
,1999,1999,"Turner County, SD",46125,All other non-drug and non-alcohol causes,O9,Male,M,56,4332,1292.705,976.497,1678.681,1012.436,0.001%
,1999,1999,"Union County, SD",46127,All other non-drug and non-alcohol causes,O9,Female,F,60,6323,948.917,724.128,1221.446,695.406,0.001%
,1999,1999,"Union County, SD",46127,All other non-drug and non-alcohol causes,O9,Male,M,52,6263,830.273,620.089,1088.795,924.743,0.001%
,1999,1999,"Walworth County, SD",46129,All other non-drug and non-alcohol causes,O9,Female,F,53,3110,1704.18,1276.55,2229.102,859.045,0.001%
,1999,1999,"Walworth County, SD",46129,All other non-drug and non-alcohol causes,O9,Male,M,44,2901,1516.718,1102.048,2036.119,1171.671,0.001%
,1999,1999,"Yankton County, SD",46135,All other non-drug and non-alcohol causes,O9,Female,F,109,10778,1011.319,821.46,1201.178,699.805,0.003%
,1999,1999,"Yankton County, SD",46135,All other non-drug and non-alcohol causes,O9,Male,M,92,10889,844.889,681.099,1036.181,950.712,0.002%
,1999,1999,"Anderson County, TN",47001,All other non-drug and non-alcohol causes,O9,Female,F,395,37392,1056.376,952.198,1160.554,712.433,0.009%
,1999,1999,"Anderson County, TN",47001,All other non-drug and non-alcohol causes,O9,Male,M,339,34062,995.244,889.298,1101.19,1004.725,0.008%
,1999,1999,"Bedford County, TN",47003,All other non-drug and non-alcohol causes,O9,Female,F,182,18679,974.356,832.797,1115.915,814.086,0.004%
,1999,1999,"Bedford County, TN",47003,All other non-drug and non-alcohol causes,O9,Male,M,175,18252,958.799,816.741,1100.857,1143.864,0.004%
,1999,1999,"Benton County, TN",47005,All other non-drug and non-alcohol causes,O9,Female,F,110,8529,1289.717,1048.697,1530.738,848.122,0.003%
,1999,1999,"Benton County, TN",47005,All other non-drug and non-alcohol causes,O9,Male,M,102,7990,1276.596,1028.848,1524.343,1131.273,0.002%
,1999,1999,"Bledsoe County, TN",47007,All other non-drug and non-alcohol causes,O9,Female,F,40,5503,726.876,519.288,989.802,707.537,0.001%
,1999,1999,"Bledsoe County, TN",47007,All other non-drug and non-alcohol causes,O9,Male,M,64,6639,964.001,742.396,1231.009,1379.941,0.002%
,1999,1999,"Blount County, TN",47009,All other non-drug and non-alcohol causes,O9,Female,F,513,53953,950.828,868.547,1033.108,741.18,0.012%
,1999,1999,"Blount County, TN",47009,All other non-drug and non-alcohol causes,O9,Male,M,502,50539,993.292,906.4,1080.185,1147.046,0.012%
,1999,1999,"Bradley County, TN",47011,All other non-drug and non-alcohol causes,O9,Female,F,369,44706,825.393,741.175,909.61,778.905,0.009%
,1999,1999,"Bradley County, TN",47011,All other non-drug and non-alcohol causes,O9,Male,M,408,42419,961.833,868.502,1055.164,1296.045,0.010%
,1999,1999,"Campbell County, TN",47013,All other non-drug and non-alcohol causes,O9,Female,F,208,20519,1013.695,875.932,1151.457,742.091,0.005%
,1999,1999,"Campbell County, TN",47013,All other non-drug and non-alcohol causes,O9,Male,M,237,18995,1247.697,1088.845,1406.548,1483.686,0.006%
,1999,1999,"Cannon County, TN",47015,All other non-drug and non-alcohol causes,O9,Female,F,70,6391,1095.29,853.834,1383.834,857.014,0.002%
,1999,1999,"Cannon County, TN",47015,All other non-drug and non-alcohol causes,O9,Male,M,58,6108,949.574,721.05,1227.543,1090.419,0.001%
,1999,1999,"Carroll County, TN",47017,All other non-drug and non-alcohol causes,O9,Female,F,225,15313,1469.34,1277.346,1661.334,908.372,0.005%
,1999,1999,"Carroll County, TN",47017,All other non-drug and non-alcohol causes,O9,Male,M,195,14119,1381.118,1187.266,1574.969,1302.733,0.005%
,1999,1999,"Carter County, TN",47019,All other non-drug and non-alcohol causes,O9,Female,F,280,28938,967.586,854.25,1080.922,689.579,0.007%
,1999,1999,"Carter County, TN",47019,All other non-drug and non-alcohol causes,O9,Male,M,319,27306,1168.241,1040.04,1296.443,1246.833,0.008%
,1999,1999,"Cheatham County, TN",47021,All other non-drug and non-alcohol causes,O9,Female,F,127,17675,718.529,593.561,843.497,849.97,0.003%
,1999,1999,"Cheatham County, TN",47021,All other non-drug and non-alcohol causes,O9,Male,M,114,17707,643.813,525.628,761.998,966.616,0.003%
,1999,1999,"Chester County, TN",47023,All other non-drug and non-alcohol causes,O9,Female,F,69,7926,870.553,677.342,1101.737,686.292,0.002%
,1999,1999,"Chester County, TN",47023,All other non-drug and non-alcohol causes,O9,Male,M,57,7481,761.93,577.078,987.172,847.818,0.001%
,1999,1999,"Claiborne County, TN",47025,All other non-drug and non-alcohol causes,O9,Female,F,154,15338,1004.042,845.463,1162.622,833.326,0.004%
,1999,1999,"Claiborne County, TN",47025,All other non-drug and non-alcohol causes,O9,Male,M,159,14308,1111.266,938.533,1284,1274.868,0.004%
,1999,1999,"Clay County, TN",47027,All other non-drug and non-alcohol causes,O9,Female,F,35,4069,860.162,599.137,1196.279,683.469,0.001%
,1999,1999,"Clay County, TN",47027,All other non-drug and non-alcohol causes,O9,Male,M,50,3824,1307.531,970.476,1723.823,1253.576,0.001%
,1999,1999,"Cocke County, TN",47029,All other non-drug and non-alcohol causes,O9,Female,F,170,17115,993.281,843.966,1142.596,851.866,0.004%
,1999,1999,"Cocke County, TN",47029,All other non-drug and non-alcohol causes,O9,Male,M,197,16149,1219.89,1049.539,1390.24,1412.289,0.005%
,1999,1999,"Coffee County, TN",47031,All other non-drug and non-alcohol causes,O9,Female,F,243,24409,995.534,870.362,1120.707,777.064,0.006%
,1999,1999,"Coffee County, TN",47031,All other non-drug and non-alcohol causes,O9,Male,M,233,23097,1008.789,879.257,1138.321,1115.183,0.006%
,1999,1999,"Crockett County, TN",47033,All other non-drug and non-alcohol causes,O9,Female,F,84,7520,1117.021,890.981,1382.951,715.727,0.002%
,1999,1999,"Crockett County, TN",47033,All other non-drug and non-alcohol causes,O9,Male,M,79,6916,1142.279,904.354,1423.622,1135.143,0.002%
,1999,1999,"Cumberland County, TN",47035,All other non-drug and non-alcohol causes,O9,Female,F,209,23710,881.485,761.976,1000.993,607.108,0.005%
,1999,1999,"Cumberland County, TN",47035,All other non-drug and non-alcohol causes,O9,Male,M,237,22358,1060.023,925.066,1194.981,882.908,0.006%
,1999,1999,"Davidson County, TN",47037,Drug poisonings (overdose) Unintentional (X40-X44),D1,Male,M,28,273811,10.226,6.795,14.779,10.424,0.001%
,1999,1999,"Davidson County, TN",47037,All other alcohol-induced causes,A9,Male,M,29,273811,10.591,7.093,15.211,11.535,0.001%
,1999,1999,"Davidson County, TN",47037,All other non-drug and non-alcohol causes,O9,Female,F,2595,293440,884.338,850.312,918.363,799.302,0.062%
,1999,1999,"Davidson County, TN",47037,All other non-drug and non-alcohol causes,O9,Male,M,2349,273811,857.891,823.198,892.584,1205.506,0.056%
,1999,1999,"Decatur County, TN",47039,All other non-drug and non-alcohol causes,O9,Female,F,90,6040,1490.066,1198.192,1831.545,898.314,0.002%
,1999,1999,"Decatur County, TN",47039,All other non-drug and non-alcohol causes,O9,Male,M,72,5656,1272.984,996.034,1603.107,1184.491,0.002%
,1999,1999,"DeKalb County, TN",47041,All other non-drug and non-alcohol causes,O9,Female,F,90,8776,1025.524,824.644,1260.544,772.83,0.002%
,1999,1999,"DeKalb County, TN",47041,All other non-drug and non-alcohol causes,O9,Male,M,101,8481,1190.897,958.64,1423.155,1310.95,0.002%
,1999,1999,"Dickson County, TN",47043,All other non-drug and non-alcohol causes,O9,Female,F,184,21735,846.561,724.239,968.883,780.379,0.004%
,1999,1999,"Dickson County, TN",47043,All other non-drug and non-alcohol causes,O9,Male,M,204,20867,977.62,843.464,1111.776,1310.826,0.005%
,1999,1999,"Dyer County, TN",47045,All other non-drug and non-alcohol causes,O9,Female,F,226,19335,1168.865,1016.471,1321.258,906.265,0.005%
,1999,1999,"Dyer County, TN",47045,All other non-drug and non-alcohol causes,O9,Male,M,227,17769,1277.506,1111.315,1443.696,1518.038,0.005%
,1999,1999,"Fayette County, TN",47047,All other non-drug and non-alcohol causes,O9,Female,F,132,14303,922.883,765.443,1080.324,775.651,0.003%
,1999,1999,"Fayette County, TN",47047,All other non-drug and non-alcohol causes,O9,Male,M,133,13745,967.625,803.173,1132.076,1091.654,0.003%
,1999,1999,"Fentress County, TN",47049,All other non-drug and non-alcohol causes,O9,Female,F,109,8432,1292.694,1050.012,1535.377,1056.598,0.003%
,1999,1999,"Fentress County, TN",47049,All other non-drug and non-alcohol causes,O9,Male,M,89,8084,1100.94,884.143,1354.806,1154.177,0.002%
,1999,1999,"Franklin County, TN",47051,All other non-drug and non-alcohol causes,O9,Female,F,198,20026,988.715,850.995,1126.434,743.434,0.005%
,1999,1999,"Franklin County, TN",47051,All other non-drug and non-alcohol causes,O9,Male,M,193,18978,1016.967,873.489,1160.445,1091.586,0.005%
,1999,1999,"Gibson County, TN",47053,All other non-drug and non-alcohol causes,O9,Female,F,369,25446,1450.13,1302.168,1598.092,902.847,0.009%
,1999,1999,"Gibson County, TN",47053,All other non-drug and non-alcohol causes,O9,Male,M,374,22735,1645.041,1478.317,1811.764,1547.729,0.009%
,1999,1999,"Giles County, TN",47055,All other non-drug and non-alcohol causes,O9,Female,F,155,15060,1029.216,867.186,1191.247,737.567,0.004%
,1999,1999,"Giles County, TN",47055,All other non-drug and non-alcohol causes,O9,Male,M,157,14219,1104.156,931.439,1276.874,1275.005,0.004%
,1999,1999,"Grainger County, TN",47057,All other non-drug and non-alcohol causes,O9,Female,F,91,10277,885.472,712.929,1087.165,800.891,0.002%
,1999,1999,"Grainger County, TN",47057,All other non-drug and non-alcohol causes,O9,Male,M,118,10168,1160.504,951.111,1369.896,1339.78,0.003%
,1999,1999,"Greene County, TN",47059,All other non-drug and non-alcohol causes,O9,Female,F,322,31996,1006.376,896.453,1116.299,767.628,0.008%
,1999,1999,"Greene County, TN",47059,All other non-drug and non-alcohol causes,O9,Male,M,349,30361,1149.501,1028.9,1270.103,1273.267,0.008%
,1999,1999,"Grundy County, TN",47061,All other non-drug and non-alcohol causes,O9,Female,F,75,7272,1031.353,811.221,1292.811,805.886,0.002%
,1999,1999,"Grundy County, TN",47061,All other non-drug and non-alcohol causes,O9,Male,M,88,6999,1257.322,1008.41,1549.059,1331.859,0.002%
,1999,1999,"Hamblen County, TN",47063,All other non-drug and non-alcohol causes,O9,Female,F,281,29451,954.127,842.567,1065.687,797.252,0.007%
,1999,1999,"Hamblen County, TN",47063,All other non-drug and non-alcohol causes,O9,Male,M,267,28333,942.364,829.327,1055.401,1159.333,0.006%
,1999,1999,"Hamilton County, TN",47065,Drug poisonings (overdose) Unintentional (X40-X44),D1,Male,M,12,146595,Unreliable,4.23,14.299,Unreliable,0.000%
,1999,1999,"Hamilton County, TN",47065,All other alcohol-induced causes,A9,Male,M,13,146595,Unreliable,4.722,15.164,Unreliable,0.000%
,1999,1999,"Hamilton County, TN",47065,All other non-drug and non-alcohol causes,O9,Female,F,1657,160320,1033.558,983.792,1083.324,798.134,0.040%
,1999,1999,"Hamilton County, TN",47065,All other non-drug and non-alcohol causes,O9,Male,M,1404,146595,957.741,907.643,1007.839,1142.62,0.034%
,1999,1999,"Hancock County, TN",47067,All other non-drug and non-alcohol causes,O9,Female,F,37,3469,1066.59,750.975,1470.155,799.973,0.001%
,1999,1999,"Hancock County, TN",47067,All other non-drug and non-alcohol causes,O9,Male,M,42,3296,1274.272,918.38,1722.446,1263.637,0.001%
,1999,1999,"Hardeman County, TN",47069,All other non-drug and non-alcohol causes,O9,Female,F,146,12972,1125.501,942.933,1308.069,875.096,0.004%
,1999,1999,"Hardeman County, TN",47069,All other non-drug and non-alcohol causes,O9,Male,M,139,14801,939.126,783.001,1095.251,1231.045,0.003%
,1999,1999,"Hardin County, TN",47071,All other non-drug and non-alcohol causes,O9,Female,F,144,12968,1110.426,929.056,1291.795,803.2,0.003%
