Notes,Year,Year Code,County,County Code,Drug/Alcohol Induced Cause,Drug/Alcohol Induced Cause Code,Race,Race Code,Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,Age Adjusted Rate,Age Adjusted Rate Lower 95% Confidence Interval,Age Adjusted Rate Upper 95% Confidence Interval,% of Total Deaths
,1999,1999,"Harford County, MD",24025,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,15,191102,Unreliable,4.393,12.946,Unreliable,4.476,13.191,0.027%
,1999,1999,"Howard County, MD",24027,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,11,186797,Unreliable,2.94,10.537,Unreliable,2.709,10.39,0.020%
,1999,1999,"Montgomery County, MD",24031,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,19,617775,Unreliable,1.852,4.803,Unreliable,1.761,4.567,0.035%
,1999,1999,"Prince George's County, MD",24033,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,Black or African American,2054-5,15,509471,Unreliable,1.648,4.856,Unreliable,1.519,4.477,0.027%
,1999,1999,"Prince George's County, MD",24033,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,16,248076,Unreliable,3.687,10.474,Unreliable,3.626,10.302,0.029%
,1999,1999,"Baltimore city, MD",24510,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,Black or African American,2054-5,223,427347,52.182,45.333,59.031,53.721,46.631,60.812,0.406%
,1999,1999,"Baltimore city, MD",24510,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,77,216591,35.551,28.056,44.433,34.39,27.05,43.109,0.140%
,1999,1999,"Bristol County, MA",25005,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,42,506129,8.298,5.981,11.217,8.261,5.954,11.167,0.077%
,1999,1999,"Essex County, MA",25009,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,30,667092,4.497,3.034,6.42,4.496,3.033,6.418,0.055%
,1999,1999,"Hampden County, MA",25013,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,26,402859,6.454,4.216,9.456,6.664,4.353,9.764,0.047%
,1999,1999,"Middlesex County, MA",25017,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,59,1307243,4.513,3.436,5.822,4.227,3.21,5.464,0.107%
,1999,1999,"Norfolk County, MA",25021,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,28,589334,4.751,3.157,6.867,4.482,2.978,6.477,0.051%
,1999,1999,"Plymouth County, MA",25023,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,32,432763,7.394,5.058,10.439,7.276,4.977,10.271,0.058%
,1999,1999,"Suffolk County, MA",25025,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,Black or African American,2054-5,12,179930,Unreliable,3.446,11.65,Unreliable,3.852,13.024,0.022%
,1999,1999,"Suffolk County, MA",25025,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,55,454409,12.104,9.118,15.755,11.329,8.435,14.895,0.100%
,1999,1999,"Worcester County, MA",25027,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,51,697228,7.315,5.446,9.617,7.296,5.432,9.593,0.093%
,1999,1999,"Macomb County, MI",26099,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,24,741222,3.238,2.075,4.818,3.132,2.006,4.66,0.044%
,1999,1999,"Oakland County, MI",26125,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,22,1012867,2.172,1.361,3.289,2.088,1.308,3.161,0.040%
,1999,1999,"Wayne County, MI",26163,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,Black or African American,2054-5,13,888405,Unreliable,0.779,2.502,Unreliable,0.851,2.732,0.024%
,1999,1999,"Wayne County, MI",26163,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,22,1134502,1.939,1.215,2.936,1.928,1.208,2.918,0.040%
,1999,1999,"Clark County, NV",32003,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,30,1094449,2.741,1.849,3.913,2.752,1.856,3.928,0.055%
,1999,1999,"Lane County, OR",41039,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,11,305498,Unreliable,1.797,6.443,Unreliable,1.831,6.562,0.020%
,1999,1999,"Berks County, PA",42011,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,10,349097,Unreliable,1.374,5.268,Unreliable,1.409,5.404,0.018%
,1999,1999,"Bucks County, PA",42017,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,25,558207,4.479,2.898,6.611,4.596,2.974,6.785,0.046%
,1999,1999,"Delaware County, PA",42045,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,37,450320,8.216,5.785,11.325,8.513,5.994,11.734,0.067%
,1999,1999,"Providence County, RI",44007,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,27,537218,5.026,3.312,7.312,4.926,3.218,7.218,0.049%
,1999,1999,"Dallas County, TX",48113,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,14,1627586,Unreliable,0.47,1.443,Unreliable,0.429,1.317,0.026%
,1999,1999,"Salt Lake County, UT",49035,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,100,833348,12,9.648,14.352,12.669,10.274,15.456,0.182%
,1999,1999,"Utah County, UT",49049,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,10,350641,Unreliable,1.368,5.245,Unreliable,1.704,7.072,0.018%
,1999,1999,"King County, WA",53033,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,12,1395072,Unreliable,0.444,1.503,Unreliable,0.42,1.42,0.022%
,2000,2000,"Pima County, AZ",4019,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,12,760787,Unreliable,0.815,2.755,Unreliable,0.833,2.815,0.022%
,2000,2000,"Marin County, CA",6041,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,14,224008,Unreliable,3.417,10.486,Unreliable,2.788,8.556,0.026%
,2000,2000,"El Paso County, CO",8041,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,19,454016,Unreliable,2.52,6.535,Unreliable,2.465,6.392,0.035%
,2000,2000,"Pueblo County, CO",8101,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,15,133848,Unreliable,6.272,18.484,Unreliable,6.697,19.737,0.027%
,2000,2000,"Brevard County, FL",12009,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,11,423418,Unreliable,1.297,4.648,Unreliable,1.467,5.259,0.020%
,2000,2000,"Marion County, IN",18097,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,Black or African American,2054-5,10,214067,Unreliable,2.24,8.591,Unreliable,2.528,9.693,0.018%
,2000,2000,"Marion County, IN",18097,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,13,629119,Unreliable,1.1,3.534,Unreliable,1.107,3.555,0.024%
,2000,2000,"Anne Arundel County, MD",24003,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,35,406153,8.617,6.002,11.985,8.126,5.66,11.301,0.064%
,2000,2000,"Baltimore County, MD",24005,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,Black or African American,2054-5,23,155612,14.78,9.369,22.178,13.898,8.81,20.854,0.042%
,2000,2000,"Baltimore County, MD",24005,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,67,570472,11.745,9.102,14.915,11.991,9.293,15.228,0.122%
,2000,2000,"Harford County, MD",24025,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,13,192788,Unreliable,3.59,11.531,Unreliable,3.419,10.98,0.024%
,2000,2000,"Montgomery County, MD",24031,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,21,621075,3.381,2.093,5.169,3.292,2.038,5.032,0.038%
,2000,2000,"Prince George's County, MD",24033,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,Black or African American,2054-5,10,518598,Unreliable,0.925,3.546,Unreliable,0.819,3.14,0.018%
,2000,2000,"Prince George's County, MD",24033,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,13,244817,Unreliable,2.827,9.08,Unreliable,2.827,9.078,0.024%
,2000,2000,"Baltimore city, MD",24510,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,Black or African American,2054-5,187,424833,44.017,37.708,50.326,45.562,39.012,52.113,0.341%
,2000,2000,"Baltimore city, MD",24510,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,77,212483,36.238,28.598,45.292,37.109,29.188,46.516,0.140%
,2000,2000,"Bristol County, MA",25005,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,42,508325,8.262,5.955,11.168,8.234,5.934,11.13,0.077%
,2000,2000,"Essex County, MA",25009,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,40,670111,5.969,4.264,8.128,6.124,4.355,8.372,0.073%
,2000,2000,"Hampden County, MA",25013,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,26,402504,6.46,4.22,9.465,6.65,4.344,9.744,0.047%
,2000,2000,"Middlesex County, MA",25017,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,55,1306485,4.21,3.171,5.48,3.938,2.967,5.126,0.100%
,2000,2000,"Norfolk County, MA",25021,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,22,588227,3.74,2.344,5.662,3.776,2.366,5.717,0.040%
,2000,2000,"Plymouth County, MA",25023,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,26,434856,5.979,3.906,8.761,5.778,3.774,8.466,0.047%
,2000,2000,"Suffolk County, MA",25025,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,46,452137,10.174,7.449,13.571,9.88,7.15,13.308,0.084%
,2000,2000,"Worcester County, MA",25027,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,47,701433,6.701,4.923,8.91,6.679,4.908,8.882,0.086%
,2000,2000,"Genesee County, MI",26049,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,13,336650,Unreliable,2.056,6.603,Unreliable,2.008,6.448,0.024%
,2000,2000,"Macomb County, MI",26099,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,34,743152,4.575,3.168,6.393,4.523,3.132,6.321,0.062%
,2000,2000,"Oakland County, MI",26125,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,25,1011674,2.471,1.599,3.648,2.281,1.476,3.367,0.046%
,2000,2000,"Wayne County, MI",26163,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,Black or African American,2054-5,20,884686,2.261,1.381,3.491,2.4,1.466,3.706,0.036%
,2000,2000,"Wayne County, MI",26163,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,29,1125009,2.578,1.726,3.702,2.527,1.692,3.629,0.053%
,2000,2000,"Clark County, NV",32003,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,27,1135444,2.378,1.567,3.46,2.357,1.554,3.43,0.049%
,2000,2000,"Bergen County, NJ",34003,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,12,731914,Unreliable,0.847,2.864,Unreliable,0.849,2.871,0.022%
,2000,2000,"Multnomah County, OR",41051,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,10,564050,Unreliable,0.85,3.26,Unreliable,0.777,2.981,0.018%
,2000,2000,"Kent County, RI",44003,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,11,162075,Unreliable,3.388,12.144,Unreliable,3.291,11.797,0.020%
,2000,2000,"Providence County, RI",44007,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,36,539066,6.678,4.677,9.245,6.593,4.592,9.169,0.066%
,2000,2000,"Davis County, UT",49011,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,14,228833,Unreliable,3.345,10.265,Unreliable,3.588,11.01,0.026%
,2000,2000,"Salt Lake County, UT",49035,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,88,838634,10.493,8.416,12.928,10.744,8.594,13.269,0.160%
,2000,2000,"Utah County, UT",49049,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,13,356975,Unreliable,1.939,6.227,Unreliable,1.769,6.341,0.024%
,2000,2000,"King County, WA",53033,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,19,1394369,Unreliable,0.82,2.128,Unreliable,0.769,1.995,0.035%
,2001,2001,"Maricopa County, AZ",4013,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,16,2874359,Unreliable,0.318,0.904,Unreliable,0.298,0.879,0.029%
,2001,2001,"Pima County, AZ",4019,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,14,773017,Unreliable,0.99,3.039,Unreliable,1.029,3.157,0.026%
,2001,2001,"Los Angeles County, CA",6037,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,11,7208671,Unreliable,0.076,0.273,Unreliable,0.076,0.274,0.020%
,2001,2001,"Adams County, CO",8001,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,10,341977,Unreliable,1.402,5.378,Unreliable,1.332,5.11,0.018%
,2001,2001,"Denver County, CO",8031,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,11,465262,Unreliable,1.18,4.23,Unreliable,1.056,3.785,0.020%
,2001,2001,"El Paso County, CO",8041,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,14,469921,Unreliable,1.629,4.999,Unreliable,1.578,4.843,0.026%
,2001,2001,"Hartford County, CT",9003,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,11,718409,Unreliable,0.764,2.74,Unreliable,0.746,2.673,0.020%
,2001,2001,"New Haven County, CT",9009,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,12,698768,Unreliable,0.887,3,Unreliable,0.861,2.911,0.022%
,2001,2001,"Brevard County, FL",12009,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,25,431336,5.796,3.751,8.556,6.328,4.054,9.415,0.046%
,2001,2001,"Marion County, IN",18097,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,23,628191,3.661,2.321,5.494,3.451,2.188,5.178,0.042%
,2001,2001,"Anne Arundel County, MD",24003,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,33,411683,8.016,5.518,11.257,7.568,5.21,10.629,0.060%
,2001,2001,"Baltimore County, MD",24005,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,Black or African American,2054-5,20,164915,12.127,7.408,18.73,11.416,6.973,17.631,0.036%
,2001,2001,"Baltimore County, MD",24005,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,87,568072,15.315,12.267,18.891,15.574,12.458,19.234,0.158%
,2001,2001,"Carroll County, MD",24013,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,16,148063,Unreliable,6.177,17.549,Unreliable,6.482,18.416,0.029%
,2001,2001,"Harford County, MD",24025,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,24,195712,12.263,7.857,18.246,11.915,7.634,17.729,0.044%
,2001,2001,"Montgomery County, MD",24031,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,13,628501,Unreliable,1.101,3.537,Unreliable,1.081,3.471,0.024%
,2001,2001,"Prince George's County, MD",24033,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,11,242207,Unreliable,2.267,8.126,Unreliable,2.243,8.038,0.020%
,2001,2001,"Baltimore city, MD",24510,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,Black or African American,2054-5,187,420061,44.517,38.137,50.898,46.091,39.482,52.699,0.341%
,2001,2001,"Baltimore city, MD",24510,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,51,206216,24.731,18.414,32.517,24.244,17.994,31.962,0.093%
,2001,2001,"Barnstable County, MA",25001,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,21,215586,9.741,6.03,14.89,10.621,6.488,16.404,0.038%
,2001,2001,"Bristol County, MA",25005,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,66,510204,12.936,10.005,16.458,12.755,9.865,16.227,0.120%
,2001,2001,"Essex County, MA",25009,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,70,672114,10.415,8.119,13.159,10.289,8.006,13.021,0.128%
,2001,2001,"Hampden County, MA",25013,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,31,401393,7.723,5.247,10.962,8.007,5.44,11.365,0.056%
,2001,2001,"Middlesex County, MA",25017,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,96,1304105,7.361,5.963,8.989,7.083,5.731,8.659,0.175%
,2001,2001,"Norfolk County, MA",25021,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,41,586316,6.993,5.018,9.487,7.212,5.152,9.821,0.075%
,2001,2001,"Plymouth County, MA",25023,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,31,437344,7.088,4.816,10.061,7.313,4.934,10.44,0.056%
,2001,2001,"Suffolk County, MA",25025,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,Black or African American,2054-5,22,184222,11.942,7.484,18.08,12.447,7.801,18.845,0.040%
,2001,2001,"Suffolk County, MA",25025,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,69,456727,15.107,11.755,19.119,14.492,11.184,18.471,0.126%
,2001,2001,"Worcester County, MA",25027,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,85,707849,12.008,9.592,14.848,11.877,9.487,14.687,0.155%
,2001,2001,"Genesee County, MI",26049,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,28,338073,8.282,5.503,11.97,8.116,5.393,11.73,0.051%
,2001,2001,"Macomb County, MI",26099,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,30,749058,4.005,2.702,5.717,3.9,2.632,5.568,0.055%
,2001,2001,"Oakland County, MI",26125,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,18,1009178,Unreliable,1.057,2.819,Unreliable,0.963,2.569,0.033%
,2001,2001,"Wayne County, MI",26163,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,Black or African American,2054-5,11,879114,Unreliable,0.625,2.239,Unreliable,0.658,2.359,0.020%
,2001,2001,"Wayne County, MI",26163,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,21,1110140,1.892,1.171,2.892,1.844,1.142,2.819,0.038%
,2001,2001,"Douglas County, NE",31055,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,11,397470,Unreliable,1.382,4.952,Unreliable,1.325,4.749,0.020%
,2001,2001,"Clark County, NV",32003,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,21,1195284,1.757,1.088,2.686,1.758,1.088,2.687,0.038%
,2001,2001,"Lane County, OR",41039,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,12,307500,Unreliable,2.016,6.817,Unreliable,1.972,6.667,0.022%
,2001,2001,"Multnomah County, OR",41051,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,12,570579,Unreliable,1.087,3.674,Unreliable,1.013,3.425,0.022%
,2001,2001,"Kent County, RI",44003,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,12,163069,Unreliable,3.802,12.854,Unreliable,3.671,12.41,0.022%
,2001,2001,"Providence County, RI",44007,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,48,540621,8.879,6.546,11.772,8.823,6.483,11.732,0.087%
,2001,2001,"Dallas County, TX",48113,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,11,1655545,Unreliable,0.332,1.189,Unreliable,0.323,1.158,0.020%
,2001,2001,"Salt Lake County, UT",49035,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,78,847505,9.203,7.275,11.486,9.712,7.664,12.138,0.142%
,2001,2001,"Utah County, UT",49049,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,15,372569,Unreliable,2.253,6.64,Unreliable,2.552,8.197,0.027%
,2001,2001,"Weber County, UT",49057,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,12,191104,Unreliable,3.245,10.969,Unreliable,3.604,12.183,0.022%
,2001,2001,"King County, WA",53033,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,20,1396360,1.432,0.875,2.212,1.329,0.812,2.052,0.036%
,2002,2002,"Maricopa County, AZ",4013,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,23,2936173,0.783,0.497,1.175,0.708,0.433,1.094,0.042%
,2002,2002,"Pulaski County, AR",5119,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,14,235833,Unreliable,3.245,9.96,Unreliable,3.054,9.374,0.026%
,2002,2002,"Los Angeles County, CA",6037,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,15,7252253,Unreliable,0.116,0.341,Unreliable,0.118,0.348,0.027%
,2002,2002,"Sacramento County, CA",6067,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,12,949511,Unreliable,0.653,2.208,Unreliable,0.641,2.167,0.022%
,2002,2002,"Denver County, CO",8031,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,10,460329,Unreliable,1.042,3.995,Unreliable,1.037,3.978,0.018%
,2002,2002,"El Paso County, CO",8041,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,13,476701,Unreliable,1.452,4.663,Unreliable,1.373,4.408,0.024%
,2002,2002,"Brevard County, FL",12009,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,16,438202,Unreliable,2.087,5.929,Unreliable,2.238,6.595,0.029%
,2002,2002,"Broward County, FL",12011,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,14,1233751,Unreliable,0.62,1.904,Unreliable,0.585,1.795,0.026%
,2002,2002,"Ada County, ID",16001,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,10,308025,Unreliable,1.557,5.97,Unreliable,1.601,6.14,0.018%
,2002,2002,"Marion County, IN",18097,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,Black or African American,2054-5,10,222749,Unreliable,2.153,8.256,Unreliable,2.313,8.869,0.018%
,2002,2002,"Marion County, IN",18097,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,39,624094,6.249,4.444,8.543,6.064,4.312,8.29,0.071%
,2002,2002,"Anne Arundel County, MD",24003,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,49,415393,11.796,8.727,15.595,11.276,8.342,14.908,0.089%
,2002,2002,"Baltimore County, MD",24005,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,Black or African American,2054-5,28,172234,16.257,10.803,23.496,15.75,10.466,22.764,0.051%
,2002,2002,"Baltimore County, MD",24005,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,102,566176,18.016,14.519,21.512,18.831,15.152,22.509,0.186%
,2002,2002,"Carroll County, MD",24013,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,18,151352,Unreliable,7.048,18.796,Unreliable,6.866,18.309,0.033%
,2002,2002,"Frederick County, MD",24021,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,10,188764,Unreliable,2.54,9.743,Unreliable,2.634,10.1,0.018%
,2002,2002,"Harford County, MD",24025,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,21,198782,10.564,6.54,16.149,10.585,6.552,16.18,0.038%
,2002,2002,"Montgomery County, MD",24031,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,10,631550,Unreliable,0.759,2.912,Unreliable,0.747,2.866,0.018%
,2002,2002,"Prince George's County, MD",24033,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,Black or African American,2054-5,18,548392,Unreliable,1.945,5.187,Unreliable,1.871,5.142,0.033%
,2002,2002,"Prince George's County, MD",24033,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,11,238930,Unreliable,2.298,8.238,Unreliable,2.365,8.476,0.020%
,2002,2002,"Baltimore city, MD",24510,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,Black or African American,2054-5,192,417649,45.972,39.469,52.474,47.811,41.045,54.578,0.350%
,2002,2002,"Baltimore city, MD",24510,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,77,201462,38.221,30.163,47.769,37.45,29.507,46.874,0.140%
,2002,2002,"Barnstable County, MA",25001,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,22,216735,10.151,6.361,15.368,11.78,7.292,18.007,0.040%
,2002,2002,"Bristol County, MA",25005,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,White,2106-3,72,512583,14.047,10.991,17.689,13.87,10.852,17.467,0.131%
