Notes,Year,Year Code,County,County Code,Drug/Alcohol Induced Cause,Drug/Alcohol Induced Cause Code,Gender,Gender Code,Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,Age Adjusted Rate,% of Total Deaths
,1999,1999,"Lake County, FL",12069,All other non-drug and non-alcohol causes,O9,Male,M,1394,99209,1405.114,1331.352,1478.877,898.011,0.021%
,1999,1999,"Lee County, FL",12071,Drug poisonings (overdose) Unintentional (X40-X44),D1,Male,M,24,211011,11.374,7.287,16.923,13.853,0.000%
,1999,1999,"Lee County, FL",12071,All other alcohol-induced causes,A9,Female,F,19,220970,Unreliable,5.177,13.428,Unreliable,0.000%
,1999,1999,"Lee County, FL",12071,All other alcohol-induced causes,A9,Male,M,31,211011,14.691,9.982,20.853,13.179,0.000%
,1999,1999,"Lee County, FL",12071,All other non-drug and non-alcohol causes,O9,Female,F,2342,220970,1059.872,1016.947,1102.798,584.3,0.035%
,1999,1999,"Lee County, FL",12071,All other non-drug and non-alcohol causes,O9,Male,M,2649,211011,1255.385,1207.578,1303.192,841.972,0.039%
,1999,1999,"Leon County, FL",12073,All other alcohol-induced causes,A9,Male,M,17,112522,Unreliable,8.801,24.19,Unreliable,0.000%
,1999,1999,"Leon County, FL",12073,All other non-drug and non-alcohol causes,O9,Female,F,749,123349,607.22,563.733,650.707,734.932,0.011%
,1999,1999,"Leon County, FL",12073,All other non-drug and non-alcohol causes,O9,Male,M,711,112522,631.876,585.43,678.323,1106.423,0.011%
,1999,1999,"Levy County, FL",12075,All other non-drug and non-alcohol causes,O9,Female,F,200,17495,1143.184,984.747,1301.621,869.259,0.003%
,1999,1999,"Levy County, FL",12075,All other non-drug and non-alcohol causes,O9,Male,M,220,16398,1341.627,1164.34,1518.914,1147.379,0.003%
,1999,1999,"Liberty County, FL",12077,All other non-drug and non-alcohol causes,O9,Female,F,25,2893,864.155,559.238,1275.665,875.773,0.000%
,1999,1999,"Liberty County, FL",12077,All other non-drug and non-alcohol causes,O9,Male,M,35,4221,829.187,577.562,1153.201,1363.031,0.001%
,1999,1999,"Madison County, FL",12079,All other non-drug and non-alcohol causes,O9,Female,F,104,8974,1158.903,936.169,1381.638,843.337,0.002%
,1999,1999,"Madison County, FL",12079,All other non-drug and non-alcohol causes,O9,Male,M,102,9635,1058.64,853.191,1264.09,1240.096,0.002%
,1999,1999,"Manatee County, FL",12081,All other alcohol-induced causes,A9,Male,M,22,124934,17.609,11.036,26.661,16.488,0.000%
,1999,1999,"Manatee County, FL",12081,All other non-drug and non-alcohol causes,O9,Female,F,1650,134119,1230.251,1170.889,1289.613,636.355,0.025%
,1999,1999,"Manatee County, FL",12081,All other non-drug and non-alcohol causes,O9,Male,M,1616,124934,1293.483,1230.417,1356.549,851.216,0.024%
,1999,1999,"Marion County, FL",12083,All other alcohol-induced causes,A9,Male,M,13,123061,Unreliable,5.625,18.065,Unreliable,0.000%
,1999,1999,"Marion County, FL",12083,All other non-drug and non-alcohol causes,O9,Female,F,1479,131903,1121.279,1064.133,1178.424,674.111,0.022%
,1999,1999,"Marion County, FL",12083,All other non-drug and non-alcohol causes,O9,Male,M,1788,123061,1452.938,1385.591,1520.285,1037.208,0.027%
,1999,1999,"Martin County, FL",12085,All other non-drug and non-alcohol causes,O9,Female,F,739,64095,1152.976,1069.847,1236.105,561.622,0.011%
,1999,1999,"Martin County, FL",12085,All other non-drug and non-alcohol causes,O9,Male,M,795,61879,1284.765,1195.456,1374.075,769.435,0.012%
,1999,1999,"Miami-Dade County, FL",12086,Drug poisonings (overdose) Unintentional (X40-X44),D1,Female,F,18,1148341,Unreliable,0.929,2.477,Unreliable,0.000%
,1999,1999,"Miami-Dade County, FL",12086,Drug poisonings (overdose) Unintentional (X40-X44),D1,Male,M,47,1072620,4.382,3.22,5.827,4.414,0.001%
,1999,1999,"Miami-Dade County, FL",12086,Drug poisonings (overdose) Suicide (X60-X64),D2,Female,F,14,1148341,Unreliable,0.667,2.046,Unreliable,0.000%
,1999,1999,"Miami-Dade County, FL",12086,Drug poisonings (overdose) Suicide (X60-X64),D2,Male,M,27,1072620,2.517,1.659,3.662,2.62,0.000%
,1999,1999,"Miami-Dade County, FL",12086,All other alcohol-induced causes,A9,Female,F,24,1148341,2.09,1.339,3.11,2.027,0.000%
,1999,1999,"Miami-Dade County, FL",12086,All other alcohol-induced causes,A9,Male,M,97,1072620,9.043,7.333,11.032,9.418,0.001%
,1999,1999,"Miami-Dade County, FL",12086,All other non-drug and non-alcohol causes,O9,Female,F,9607,1148341,836.598,819.869,853.328,680.076,0.143%
,1999,1999,"Miami-Dade County, FL",12086,All other non-drug and non-alcohol causes,O9,Male,M,9327,1072620,869.553,851.906,887.2,1011.755,0.139%
,1999,1999,"Monroe County, FL",12087,Drug poisonings (overdose) Unintentional (X40-X44),D1,Male,M,18,42543,Unreliable,25.076,66.868,Unreliable,0.000%
,1999,1999,"Monroe County, FL",12087,All other alcohol-induced causes,A9,Male,M,18,42543,Unreliable,25.076,66.868,Unreliable,0.000%
,1999,1999,"Monroe County, FL",12087,All other non-drug and non-alcohol causes,O9,Female,F,289,37430,772.108,683.088,861.127,660.958,0.004%
,1999,1999,"Monroe County, FL",12087,All other non-drug and non-alcohol causes,O9,Male,M,394,42543,926.122,834.673,1017.57,923.606,0.006%
,1999,1999,"Nassau County, FL",12089,All other non-drug and non-alcohol causes,O9,Female,F,230,28792,798.833,695.593,902.073,801.003,0.003%
,1999,1999,"Nassau County, FL",12089,All other non-drug and non-alcohol causes,O9,Male,M,285,28084,1014.813,896.993,1132.633,1261.723,0.004%
,1999,1999,"Okaloosa County, FL",12091,All other alcohol-induced causes,A9,Male,M,10,85365,Unreliable,5.618,21.543,Unreliable,0.000%
,1999,1999,"Okaloosa County, FL",12091,All other non-drug and non-alcohol causes,O9,Female,F,620,83689,740.838,682.523,799.154,767.523,0.009%
,1999,1999,"Okaloosa County, FL",12091,All other non-drug and non-alcohol causes,O9,Male,M,605,85365,708.721,652.247,765.196,980.95,0.009%
,1999,1999,"Okeechobee County, FL",12093,All other non-drug and non-alcohol causes,O9,Female,F,171,16556,1032.858,878.048,1187.668,830.95,0.003%
,1999,1999,"Okeechobee County, FL",12093,All other non-drug and non-alcohol causes,O9,Male,M,188,18995,989.734,848.254,1131.214,982.326,0.003%
,1999,1999,"Orange County, FL",12095,Drug poisonings (overdose) Unintentional (X40-X44),D1,Female,F,16,442143,Unreliable,2.068,5.877,Unreliable,0.000%
,1999,1999,"Orange County, FL",12095,Drug poisonings (overdose) Unintentional (X40-X44),D1,Male,M,39,433538,8.996,6.397,12.297,8.625,0.001%
,1999,1999,"Orange County, FL",12095,All other alcohol-induced causes,A9,Female,F,11,442143,Unreliable,1.242,4.452,Unreliable,0.000%
,1999,1999,"Orange County, FL",12095,All other alcohol-induced causes,A9,Male,M,31,433538,7.15,4.858,10.15,7.888,0.000%
,1999,1999,"Orange County, FL",12095,All other non-drug and non-alcohol causes,O9,Female,F,2996,442143,677.609,653.345,701.873,714.929,0.045%
,1999,1999,"Orange County, FL",12095,All other non-drug and non-alcohol causes,O9,Male,M,3040,433538,701.207,676.281,726.134,1038.307,0.045%
,1999,1999,"Osceola County, FL",12097,All other non-drug and non-alcohol causes,O9,Female,F,654,84699,772.146,712.967,831.325,765.154,0.010%
,1999,1999,"Osceola County, FL",12097,All other non-drug and non-alcohol causes,O9,Male,M,624,82322,757.999,698.524,817.474,974.767,0.009%
,1999,1999,"Palm Beach County, FL",12099,Drug poisonings (overdose) Unintentional (X40-X44),D1,Female,F,12,577323,Unreliable,1.074,3.631,Unreliable,0.000%
,1999,1999,"Palm Beach County, FL",12099,Drug poisonings (overdose) Unintentional (X40-X44),D1,Male,M,31,539590,5.745,3.904,8.155,6.151,0.000%
,1999,1999,"Palm Beach County, FL",12099,Drug poisonings (overdose) Suicide (X60-X64),D2,Female,F,12,577323,Unreliable,1.074,3.631,Unreliable,0.000%
,1999,1999,"Palm Beach County, FL",12099,All other alcohol-induced causes,A9,Female,F,27,577323,4.677,3.082,6.804,4.04,0.000%
,1999,1999,"Palm Beach County, FL",12099,All other alcohol-induced causes,A9,Male,M,63,539590,11.676,8.972,14.938,11.024,0.001%
,1999,1999,"Palm Beach County, FL",12099,All other non-drug and non-alcohol causes,O9,Female,F,6426,577323,1113.068,1085.853,1140.283,590.281,0.095%
,1999,1999,"Palm Beach County, FL",12099,All other non-drug and non-alcohol causes,O9,Male,M,6629,539590,1228.525,1198.951,1258.1,843.287,0.099%
,1999,1999,"Pasco County, FL",12101,All other alcohol-induced causes,A9,Male,M,32,161886,19.767,13.521,27.905,17.739,0.000%
,1999,1999,"Pasco County, FL",12101,All other non-drug and non-alcohol causes,O9,Female,F,2450,175647,1394.843,1339.61,1450.076,687.711,0.036%
,1999,1999,"Pasco County, FL",12101,All other non-drug and non-alcohol causes,O9,Male,M,2681,161886,1656.104,1593.414,1718.793,1014.518,0.040%
,1999,1999,"Pinellas County, FL",12103,Drug poisonings (overdose) Unintentional (X40-X44),D1,Female,F,14,480838,Unreliable,1.592,4.885,Unreliable,0.000%
,1999,1999,"Pinellas County, FL",12103,Drug poisonings (overdose) Unintentional (X40-X44),D1,Male,M,24,436541,5.498,3.523,8.18,6.033,0.000%
,1999,1999,"Pinellas County, FL",12103,Drug poisonings (overdose) Suicide (X60-X64),D2,Female,F,15,480838,Unreliable,1.746,5.145,Unreliable,0.000%
,1999,1999,"Pinellas County, FL",12103,All other alcohol-induced causes,A9,Female,F,33,480838,6.863,4.724,9.638,5.971,0.000%
,1999,1999,"Pinellas County, FL",12103,All other alcohol-induced causes,A9,Male,M,101,436541,23.136,18.624,27.649,19.807,0.002%
,1999,1999,"Pinellas County, FL",12103,All other non-drug and non-alcohol causes,O9,Female,F,6541,480838,1360.333,1327.366,1393.3,661.957,0.097%
,1999,1999,"Pinellas County, FL",12103,All other non-drug and non-alcohol causes,O9,Male,M,6051,436541,1386.124,1351.198,1421.05,994.629,0.090%
,1999,1999,"Polk County, FL",12105,Drug poisonings (overdose) Unintentional (X40-X44),D1,Male,M,10,234142,Unreliable,2.048,7.854,Unreliable,0.000%
,1999,1999,"Polk County, FL",12105,All other alcohol-induced causes,A9,Male,M,31,234142,13.24,8.996,18.793,12.845,0.000%
,1999,1999,"Polk County, FL",12105,All other non-drug and non-alcohol causes,O9,Female,F,2479,243905,1016.379,976.369,1056.39,703.678,0.037%
,1999,1999,"Polk County, FL",12105,All other non-drug and non-alcohol causes,O9,Male,M,2751,234142,1174.928,1131.022,1218.834,1049.716,0.041%
,1999,1999,"Putnam County, FL",12107,All other non-drug and non-alcohol causes,O9,Female,F,407,35710,1139.737,1029.007,1250.466,854.325,0.006%
,1999,1999,"Putnam County, FL",12107,All other non-drug and non-alcohol causes,O9,Male,M,476,34789,1368.249,1245.33,1491.167,1261.552,0.007%
,1999,1999,"St. Johns County, FL",12109,All other non-drug and non-alcohol causes,O9,Female,F,541,61505,879.603,805.482,953.725,675.426,0.008%
,1999,1999,"St. Johns County, FL",12109,All other non-drug and non-alcohol causes,O9,Male,M,529,58141,909.857,832.321,987.393,879.929,0.008%
,1999,1999,"St. Lucie County, FL",12111,Drug poisonings (overdose) Unintentional (X40-X44),D1,Male,M,11,93002,Unreliable,5.904,21.163,Unreliable,0.000%
,1999,1999,"St. Lucie County, FL",12111,All other alcohol-induced causes,A9,Male,M,11,93002,Unreliable,5.904,21.163,Unreliable,0.000%
,1999,1999,"St. Lucie County, FL",12111,All other non-drug and non-alcohol causes,O9,Female,F,975,97347,1001.572,938.703,1064.441,626.911,0.014%
,1999,1999,"St. Lucie County, FL",12111,All other non-drug and non-alcohol causes,O9,Male,M,1185,93002,1274.166,1201.619,1346.714,960.953,0.018%
,1999,1999,"Santa Rosa County, FL",12113,All other non-drug and non-alcohol causes,O9,Female,F,420,57831,726.254,656.796,795.712,804.319,0.006%
,1999,1999,"Santa Rosa County, FL",12113,All other non-drug and non-alcohol causes,O9,Male,M,444,58239,762.376,691.461,833.29,1115.279,0.007%
,1999,1999,"Sarasota County, FL",12115,All other alcohol-induced causes,A9,Female,F,10,169989,Unreliable,2.821,10.819,Unreliable,0.000%
,1999,1999,"Sarasota County, FL",12115,All other alcohol-induced causes,A9,Male,M,22,152850,14.393,9.02,21.791,12.081,0.000%
,1999,1999,"Sarasota County, FL",12115,All other non-drug and non-alcohol causes,O9,Female,F,2334,169989,1373.03,1317.326,1428.734,549.092,0.035%
,1999,1999,"Sarasota County, FL",12115,All other non-drug and non-alcohol causes,O9,Male,M,2420,152850,1583.252,1520.171,1646.333,843.064,0.036%
,1999,1999,"Seminole County, FL",12117,Drug poisonings (overdose) Unintentional (X40-X44),D1,Male,M,10,176376,Unreliable,2.719,10.427,Unreliable,0.000%
,1999,1999,"Seminole County, FL",12117,All other non-drug and non-alcohol causes,O9,Female,F,1267,183792,689.366,651.407,727.326,712.457,0.019%
,1999,1999,"Seminole County, FL",12117,All other non-drug and non-alcohol causes,O9,Male,M,1212,176376,687.168,648.481,725.856,980.89,0.018%
,1999,1999,"Sumter County, FL",12119,All other non-drug and non-alcohol causes,O9,Female,F,243,24159,1005.836,879.368,1132.304,566.464,0.004%
,1999,1999,"Sumter County, FL",12119,All other non-drug and non-alcohol causes,O9,Male,M,293,27566,1062.904,941.196,1184.611,771.304,0.004%
,1999,1999,"Suwannee County, FL",12121,All other non-drug and non-alcohol causes,O9,Female,F,219,17552,1247.721,1082.467,1412.975,843.851,0.003%
,1999,1999,"Suwannee County, FL",12121,All other non-drug and non-alcohol causes,O9,Male,M,198,16668,1187.905,1022.44,1353.37,1153.609,0.003%
